Transactions for FY,2023
Date,Currency,Description,Trans Ref,Lot Ref,Qty Sold,Unit Cost (ZAR),Total Cost (ZAR),Proceeds (ZAR),Profit (ZAR),Fee (ZAR)
2022-03-01 12:24:24,XRP,Sold 700.00 XRP/ZAR @ 12.25,S518,31afee44,-118.00000000,15.41,1818.38,1445.50,-372.88,0.00
2022-03-01 12:24:24,XRP,Sold 700.00 XRP/ZAR @ 12.25,S518,dae7438c,-300.00000000,14.84,4452.00,3675.00,-777.00,0.00
2022-03-01 12:24:24,XRP,Sold 700.00 XRP/ZAR @ 12.25,S518,326171a3,-282.00000000,14.01,3950.82,3454.50,-496.32,0.00
2022-04-21 16:12:37,XRP,"Sold 1,000.00 XRP/ZAR @ 11.97",S519,326171a3,-18.00000000,14.01,252.18,215.46,-36.72,0.00
2022-04-21 16:12:37,XRP,"Sold 1,000.00 XRP/ZAR @ 11.97",S519,8edfe536,-300.00000000,13.51,4053.00,3591.00,-462.00,0.00
2022-04-21 16:12:37,XRP,"Sold 1,000.00 XRP/ZAR @ 11.97",S519,e04c1d29,-100.00000000,13.11,1311.00,1197.00,-114.00,0.00
2022-04-21 16:12:37,XRP,"Sold 1,000.00 XRP/ZAR @ 11.97",S519,d0168dde,-100.00000000,13.01,1301.00,1197.00,-104.00,0.00
2022-04-21 16:12:37,XRP,"Sold 1,000.00 XRP/ZAR @ 11.97",S519,39a1386b,-100.00000000,12.81,1281.00,1197.00,-84.00,0.00
2022-04-21 16:12:37,XRP,"Sold 1,000.00 XRP/ZAR @ 11.97",S519,95c09081,-100.00000000,12.91,1291.00,1197.00,-94.00,0.00
2022-04-21 16:12:37,XRP,"Sold 1,000.00 XRP/ZAR @ 11.97",S519,7443aea7,-282.00000000,13.33,3759.06,3375.54,-383.52,0.00
2022-05-13 12:25:55,XRP,Sold 265.00 XRP/ZAR @ 7.43,S520,7443aea7,-55.00000000,13.33,733.15,408.65,-324.50,0.00
2022-05-13 12:25:55,XRP,Sold 265.00 XRP/ZAR @ 7.43,S520,966e06a7,-210.00000000,14.74,3095.40,1560.30,-1535.10,0.00
2022-05-13 12:26:11,XRP,Sold 66.00 XRP/ZAR @ 7.43,S521,966e06a7,-66.00000000,14.74,972.84,490.38,-482.46,0.00
2022-05-13 12:26:17,XRP,Sold 669.00 XRP/ZAR @ 7.43,S522,966e06a7,-669.00000000,14.74,9861.06,4970.67,-4890.39,0.00
2022-06-11 16:46:18,ETH,"Fee for Bought 2.000083 ETH/ZAR @ 24,999",,,,,,,,49.90
2022-06-15 09:10:59,ETH,"Fee for Bought 1.186239 ETH/ZAR @ 16,852",,,,,,,,19.95
2022-07-07 15:57:35,ETH,"Sold 0.60 ETH/ZAR @ 21,750",S523,a00a3aff,-0.05545719,33499.95,1857.81,1206.19,-651.62,0.00
2022-07-07 15:57:35,ETH,"Sold 0.60 ETH/ZAR @ 21,750",S523,ee6a83a0,-0.06644500,30099.93,1999.99,1445.18,-554.81,0.00
2022-07-07 15:57:35,ETH,"Sold 0.60 ETH/ZAR @ 21,750",S523,1555c645,-0.10000000,29100.00,2910.00,2175.00,-735.00,0.00
2022-07-07 15:57:35,ETH,"Sold 0.60 ETH/ZAR @ 21,750",S523,d68bd86e,-0.10000000,27100.00,2710.00,2175.00,-535.00,0.00
2022-07-07 15:57:35,ETH,"Sold 0.60 ETH/ZAR @ 21,750",S523,275e775a,-0.05000000,27000.00,1350.00,1087.50,-262.50,0.00
2022-07-07 15:57:35,ETH,"Sold 0.60 ETH/ZAR @ 21,750",S523,cfcd978c,-0.00407500,26746.01,108.99,88.63,-20.36,0.00
2022-07-07 15:57:35,ETH,"Sold 0.60 ETH/ZAR @ 21,750",S523,19243034,-0.04592500,26747.96,1228.40,998.87,-229.53,0.00
2022-07-07 15:57:35,ETH,"Sold 0.60 ETH/ZAR @ 21,750",S523,e72cae7b,-0.10000000,26305.00,2630.50,2175.00,-455.50,0.00
2022-07-07 15:57:35,ETH,"Sold 0.60 ETH/ZAR @ 21,750",S523,92fc8345,-0.07809781,25500.00,1991.49,1698.63,-292.87,0.00
2022-07-16 19:44:32,ETH,"Sold 0.0323 ETH/ZAR @ 23,066",S524,92fc8345,-0.02190219,25500.00,558.51,505.19,-53.31,0.00
2022-07-16 19:44:32,ETH,"Sold 0.0323 ETH/ZAR @ 23,066",S524,dba3adb8,-0.01039781,31950.00,332.21,239.84,-92.37,0.00
2022-07-16 19:44:32,ETH,"Sold 0.0767 ETH/ZAR @ 23,065",S525,dba3adb8,-0.03960219,31950.00,1265.29,913.42,-351.87,0.00
2022-07-16 19:44:32,ETH,"Sold 0.0767 ETH/ZAR @ 23,065",S525,ac26fbd0,-0.03709781,30099.94,1116.64,855.66,-260.98,0.00
2022-07-16 19:44:32,ETH,"Fee for Sold 0.0767 ETH/ZAR @ 23,065",S525,,,,,,,0.74
2022-07-16 19:44:32,ETH,"Fee for Sold 0.0767 ETH/ZAR @ 23,065",S525,,,,,,,1.76
2022-07-16 19:44:33,ETH,"Sold 0.891 ETH/ZAR @ 23,062",S526,ac26fbd0,-0.04675219,30099.94,1407.24,1078.20,-329.04,0.00
2022-07-16 19:44:33,ETH,"Sold 0.891 ETH/ZAR @ 23,062",S526,70e6df74,-0.05000000,47183.00,2359.15,1153.10,-1206.05,0.00
2022-07-16 19:44:33,ETH,"Sold 0.891 ETH/ZAR @ 23,062",S526,622a4eee,-0.05000000,46250.00,2312.50,1153.10,-1159.40,0.00
2022-07-16 19:44:33,ETH,"Sold 0.891 ETH/ZAR @ 23,062",S526,452d91cf,-0.00310000,45300.00,140.43,71.49,-68.94,0.00
2022-07-16 19:44:33,ETH,"Sold 0.891 ETH/ZAR @ 23,062",S526,a3525ae5,-0.01246800,45299.97,564.80,287.54,-277.26,0.00
2022-07-16 19:44:33,ETH,"Sold 0.891 ETH/ZAR @ 23,062",S526,0d143e82,-0.04157000,45299.98,1883.12,958.69,-924.43,0.00
2022-07-16 19:44:33,ETH,"Sold 0.891 ETH/ZAR @ 23,062",S526,54513123,-0.00246000,45296.75,111.43,56.73,-54.70,0.00
2022-07-16 19:44:33,ETH,"Sold 0.891 ETH/ZAR @ 23,062",S526,f2f3b11f,-0.01040200,45299.94,471.21,239.89,-231.32,0.00
2022-07-16 19:44:33,ETH,"Sold 0.891 ETH/ZAR @ 23,062",S526,b79c34bf,-0.03498900,43839.78,1533.91,806.92,-726.99,0.00
2022-07-16 19:44:33,ETH,"Sold 0.891 ETH/ZAR @ 23,062",S526,fe8edb90,-0.01050300,43839.86,460.45,242.22,-218.23,0.00
2022-07-16 19:44:33,ETH,"Sold 0.891 ETH/ZAR @ 23,062",S526,b5a380d3,-0.00450800,43839.84,197.63,103.96,-93.67,0.00
2022-07-16 19:44:33,ETH,"Sold 0.891 ETH/ZAR @ 23,062",S526,12291bf7,-0.05000000,42500.00,2125.00,1153.10,-971.90,0.00
2022-07-16 19:44:33,ETH,"Sold 0.891 ETH/ZAR @ 23,062",S526,15cb6104,-0.05000000,52660.00,2633.00,1153.10,-1479.90,0.00
2022-07-16 19:44:33,ETH,"Sold 0.891 ETH/ZAR @ 23,062",S526,c9761907,-0.05000000,64695.00,3234.75,1153.10,-2081.65,0.00
2022-07-16 19:44:33,ETH,"Sold 0.891 ETH/ZAR @ 23,062",S526,01a39602,-0.08000000,64695.00,5175.60,1844.96,-3330.64,0.00
2022-07-16 19:44:33,ETH,"Sold 0.891 ETH/ZAR @ 23,062",S526,61cafc1e,-0.03000000,62754.00,1882.62,691.86,-1190.76,0.00
2022-07-16 19:44:33,ETH,"Sold 0.891 ETH/ZAR @ 23,062",S526,81e361c6,-0.03000000,62754.00,1882.62,691.86,-1190.76,0.00
2022-07-16 19:44:33,ETH,"Sold 0.891 ETH/ZAR @ 23,062",S526,362844c4,-0.04000000,62754.00,2510.16,922.48,-1587.68,0.00
2022-07-16 19:44:33,ETH,"Sold 0.891 ETH/ZAR @ 23,062",S526,a9e44621,-0.29424781,24999.00,7355.90,6785.94,-569.96,0.00
2022-07-18 06:36:53,ETH,"Sold 0.002194 ETH/ZAR @ 24,900",S527,a9e44621,-0.00219400,24999.00,54.85,54.63,-0.22,0.00
2022-07-18 06:40:22,ETH,"Sold 0.597806 ETH/ZAR @ 24,900",S528,a9e44621,-0.59780600,24999.00,14944.55,14885.36,-59.19,0.00
2022-07-26 20:35:37,ETH,"Fee for Bought 0.478 ETH/ZAR @ 23,634",,,,,,,,0.52
2022-07-26 20:35:37,ETH,"Fee for Bought 0.478 ETH/ZAR @ 23,634",,,,,,,,11.29
2022-07-27 18:40:59,ETH,"Sold 0.079884 ETH/ZAR @ 27,181",S529,a9e44621,-0.07988400,24999.00,1997.02,2171.32,174.30,0.00
2022-07-27 19:05:25,ETH,"Sold 0.260828 ETH/ZAR @ 27,181",S530,a9e44621,-0.26082800,24999.00,6520.44,7089.56,569.12,0.00
2022-07-27 19:07:23,ETH,"Sold 0.012571 ETH/ZAR @ 27,181",S531,a9e44621,-0.01257100,24999.00,314.26,341.69,27.43,0.00
2022-07-27 19:18:45,ETH,"Sold 0.136717 ETH/ZAR @ 27,181",S532,a9e44621,-0.13671700,24999.00,3417.79,3716.10,298.31,0.00
2022-08-08 08:46:53,ETH,"Sold 0.15873 ETH/ZAR @ 29,790",S533,a9e44621,-0.15873000,24999.00,3968.09,4728.56,760.47,0.00
2022-08-08 08:46:53,ETH,"Sold 0.34127 ETH/ZAR @ 29,790",S534,a9e44621,-0.34127000,24999.00,8531.41,10166.43,1635.02,0.00
2022-09-20 21:33:27,XRP,"Sold 1,000.00 XRP/ZAR @ 7.45",S535,966e06a7,-1000.00000000,14.74,14740.00,7450.00,-7290.00,0.00
2022-09-22 09:04:11,XRP,Sold 400.00 XRP/ZAR @ 7.65,S536,966e06a7,-400.00000000,14.74,5896.00,3060.00,-2836.00,0.00
2022-09-23 07:07:08,XRP,"Sold 1,000.00 XRP/ZAR @ 9.69",S537,966e06a7,-1000.00000000,14.74,14740.00,9690.00,-5050.00,0.00
2022-09-23 07:07:08,XRP,"Fee for Sold 1,000.00 XRP/ZAR @ 9.69",S537,,,,,,,9.69
2022-10-24 09:53:58,ETH,"Sold 0.002195 ETH/ZAR @ 24,890",S538,a9e44621,-0.00219500,24999.00,54.87,54.63,-0.24,0.00
2022-10-24 09:54:37,ETH,"Sold 0.0005 ETH/ZAR @ 24,890",S539,a9e44621,-0.00050000,24999.00,12.50,12.44,-0.06,0.00
2022-10-24 09:54:37,ETH,"Sold 0.002799 ETH/ZAR @ 24,890",S540,a9e44621,-0.00279900,24999.00,69.97,69.66,-0.31,0.00
2022-10-24 09:54:37,ETH,"Sold 0.0005 ETH/ZAR @ 24,890",S541,a9e44621,-0.00050000,24999.00,12.50,12.44,-0.06,0.00
2022-10-24 10:01:05,ETH,"Sold 0.294006 ETH/ZAR @ 24,890",S542,a9e44621,-0.10984119,24999.00,2745.92,2733.94,-11.98,0.00
2022-10-24 10:01:05,ETH,"Sold 0.294006 ETH/ZAR @ 24,890",S542,f1d4acbe,-0.18416481,16851.99,3103.54,4583.86,1480.31,0.00
