Transactions for FY,2024
Date,Currency,Description,Trans Ref,Lot Ref,Qty Sold,Unit Cost (ZAR),Total Cost (ZAR),Proceeds (ZAR),Profit (ZAR),Fee (ZAR)
Selling,2023-06-23 16:13:27,"Fee for Sold 0.0005 ETH/ZAR @ 36,799",S594,,0.05
Selling,2023-06-23 16:13:27,"Fee for Sold 0.188374 ETH/ZAR @ 36,799",S595,,20.81
Selling,2023-07-03 07:38:16,"Fee for Sold 0.20 ETH/ZAR @ 37,700",S596,,22.56
Selling,2023-07-03 19:34:57,"Fee for Sold 0.009 BTC/ZAR @ 597,025",S597,,16.12
Selling,2023-07-03 19:34:57,"Fee for Sold 0.001 BTC/ZAR @ 597,025",S598,,1.79
Selling,2023-07-03 19:45:05,"Fee for Sold 0.10 ETH/ZAR @ 37,553",S599,,18.79
Selling,2023-07-13 16:20:48,Fee for Sold 23.00 XRP/ZAR @ 11.15,S601,,1.28
Selling,2023-07-13 16:20:49,Fee for Sold 977.00 XRP/ZAR @ 11.15,S602,,32.80
Selling,2023-07-13 17:06:49,Fee for Sold 493.00 XRP/ZAR @ 11.50,S603,,17.05
Selling,2023-11-09 15:19:19,"Fee for Sold 0.20 ETH/ZAR @ 38,700",S611,,23.14
Selling,2023-12-07 21:10:25,"Fee for Sold 0.2738 ETH/ZAR @ 44,456",S613,,3.80
Selling,2023-12-07 21:10:25,"Fee for Sold 0.2738 ETH/ZAR @ 44,456",S613,,73.47
Total Selling,,,,,309.26
