Boughts for FY,2023
Date,Currency,Description,Trans Ref,Lot Ref,Qty Bought,Unit Cost (ZAR),Total Cost (ZAR),Proceeds (ZAR),Profit (ZAR),Fee (ZAR)
2022-07-07 15:57:35,ETH,"Sold 0.60 ETH/ZAR @ 21,750",S_ETH_134,a00a3aff,-0.05545719,33499.95,1857.81,1206.19,-651.62,0.00
2022-07-07 15:57:35,ETH,"Sold 0.60 ETH/ZAR @ 21,750",S_ETH_134,ee6a83a0,-0.06644500,30099.93,1999.99,1445.18,-554.81,0.00
2022-07-07 15:57:35,ETH,"Sold 0.60 ETH/ZAR @ 21,750",S_ETH_134,1555c645,-0.10000000,29100.00,2910.00,2175.00,-735.00,0.00
2022-07-07 15:57:35,ETH,"Sold 0.60 ETH/ZAR @ 21,750",S_ETH_134,d68bd86e,-0.10000000,27100.00,2710.00,2175.00,-535.00,0.00
2022-07-07 15:57:35,ETH,"Sold 0.60 ETH/ZAR @ 21,750",S_ETH_134,275e775a,-0.05000000,27000.00,1350.00,1087.50,-262.50,0.00
2022-07-07 15:57:35,ETH,"Sold 0.60 ETH/ZAR @ 21,750",S_ETH_134,cfcd978c,-0.00407500,26746.01,108.99,88.63,-20.36,0.00
2022-07-07 15:57:35,ETH,"Sold 0.60 ETH/ZAR @ 21,750",S_ETH_134,19243034,-0.04592500,26747.96,1228.40,998.87,-229.53,0.00
2022-07-07 15:57:35,ETH,"Sold 0.60 ETH/ZAR @ 21,750",S_ETH_134,e72cae7b,-0.10000000,26305.00,2630.50,2175.00,-455.50,0.00
2022-07-07 15:57:35,ETH,"Sold 0.60 ETH/ZAR @ 21,750",S_ETH_134,92fc8345,-0.07809781,25500.00,1991.49,1698.63,-292.87,0.00
2022-07-16 19:44:32,ETH,"Sold 0.0323 ETH/ZAR @ 23,066",S_ETH_135,92fc8345,-0.02190219,25500.00,558.51,505.19,-53.31,0.00
2022-07-16 19:44:32,ETH,"Sold 0.0323 ETH/ZAR @ 23,066",S_ETH_135,dba3adb8,-0.01039781,31950.00,332.21,239.84,-92.37,0.00
2022-07-16 19:44:32,ETH,"Sold 0.0767 ETH/ZAR @ 23,065",S_ETH_136,dba3adb8,-0.03960219,31950.00,1265.29,913.42,-351.87,0.00
2022-07-16 19:44:32,ETH,"Sold 0.0767 ETH/ZAR @ 23,065",S_ETH_136,ac26fbd0,-0.03709781,30099.94,1116.64,855.66,-260.98,0.00
2022-07-16 19:44:33,ETH,"Sold 0.891 ETH/ZAR @ 23,062",S_ETH_137,ac26fbd0,-0.04675219,30099.94,1407.24,1078.20,-329.04,0.00
2022-07-16 19:44:33,ETH,"Sold 0.891 ETH/ZAR @ 23,062",S_ETH_137,70e6df74,-0.05000000,47183.00,2359.15,1153.10,-1206.05,0.00
2022-07-16 19:44:33,ETH,"Sold 0.891 ETH/ZAR @ 23,062",S_ETH_137,622a4eee,-0.05000000,46250.00,2312.50,1153.10,-1159.40,0.00
2022-07-16 19:44:33,ETH,"Sold 0.891 ETH/ZAR @ 23,062",S_ETH_137,452d91cf,-0.00310000,45300.00,140.43,71.49,-68.94,0.00
2022-07-16 19:44:33,ETH,"Sold 0.891 ETH/ZAR @ 23,062",S_ETH_137,a3525ae5,-0.01246800,45299.97,564.80,287.54,-277.26,0.00
2022-07-16 19:44:33,ETH,"Sold 0.891 ETH/ZAR @ 23,062",S_ETH_137,0d143e82,-0.04157000,45299.98,1883.12,958.69,-924.43,0.00
2022-07-16 19:44:33,ETH,"Sold 0.891 ETH/ZAR @ 23,062",S_ETH_137,54513123,-0.00246000,45296.75,111.43,56.73,-54.70,0.00
2022-07-16 19:44:33,ETH,"Sold 0.891 ETH/ZAR @ 23,062",S_ETH_137,f2f3b11f,-0.01040200,45299.94,471.21,239.89,-231.32,0.00
2022-07-16 19:44:33,ETH,"Sold 0.891 ETH/ZAR @ 23,062",S_ETH_137,b79c34bf,-0.03498900,43839.78,1533.91,806.92,-726.99,0.00
2022-07-16 19:44:33,ETH,"Sold 0.891 ETH/ZAR @ 23,062",S_ETH_137,fe8edb90,-0.01050300,43839.86,460.45,242.22,-218.23,0.00
2022-07-16 19:44:33,ETH,"Sold 0.891 ETH/ZAR @ 23,062",S_ETH_137,b5a380d3,-0.00450800,43839.84,197.63,103.96,-93.67,0.00
2022-07-16 19:44:33,ETH,"Sold 0.891 ETH/ZAR @ 23,062",S_ETH_137,12291bf7,-0.05000000,42500.00,2125.00,1153.10,-971.90,0.00
2022-07-16 19:44:33,ETH,"Sold 0.891 ETH/ZAR @ 23,062",S_ETH_137,15cb6104,-0.05000000,52660.00,2633.00,1153.10,-1479.90,0.00
2022-07-16 19:44:33,ETH,"Sold 0.891 ETH/ZAR @ 23,062",S_ETH_137,c9761907,-0.05000000,64695.00,3234.75,1153.10,-2081.65,0.00
2022-07-16 19:44:33,ETH,"Sold 0.891 ETH/ZAR @ 23,062",S_ETH_137,01a39602,-0.08000000,64695.00,5175.60,1844.96,-3330.64,0.00
2022-07-16 19:44:33,ETH,"Sold 0.891 ETH/ZAR @ 23,062",S_ETH_137,61cafc1e,-0.03000000,62754.00,1882.62,691.86,-1190.76,0.00
2022-07-16 19:44:33,ETH,"Sold 0.891 ETH/ZAR @ 23,062",S_ETH_137,81e361c6,-0.03000000,62754.00,1882.62,691.86,-1190.76,0.00
2022-07-16 19:44:33,ETH,"Sold 0.891 ETH/ZAR @ 23,062",S_ETH_137,362844c4,-0.04000000,62754.00,2510.16,922.48,-1587.68,0.00
2022-07-16 19:44:33,ETH,"Sold 0.891 ETH/ZAR @ 23,062",S_ETH_137,a9e44621,-0.29424781,24999.00,7355.90,6785.94,-569.96,0.00
2022-07-18 06:36:53,ETH,"Sold 0.002194 ETH/ZAR @ 24,900",S_ETH_138,a9e44621,-0.00219400,24999.00,54.85,54.63,-0.22,0.00
2022-07-18 06:40:22,ETH,"Sold 0.597806 ETH/ZAR @ 24,900",S_ETH_139,a9e44621,-0.59780600,24999.00,14944.55,14885.36,-59.19,0.00
2022-07-27 18:40:59,ETH,"Sold 0.079884 ETH/ZAR @ 27,181",S_ETH_140,a9e44621,-0.07988400,24999.00,1997.02,2171.32,174.30,0.00
2022-07-27 19:05:25,ETH,"Sold 0.260828 ETH/ZAR @ 27,181",S_ETH_141,a9e44621,-0.26082800,24999.00,6520.44,7089.56,569.12,0.00
2022-07-27 19:07:23,ETH,"Sold 0.012571 ETH/ZAR @ 27,181",S_ETH_142,a9e44621,-0.01257100,24999.00,314.26,341.69,27.43,0.00
2022-07-27 19:18:45,ETH,"Sold 0.136717 ETH/ZAR @ 27,181",S_ETH_143,a9e44621,-0.13671700,24999.00,3417.79,3716.10,298.31,0.00
2022-08-08 08:46:53,ETH,"Sold 0.15873 ETH/ZAR @ 29,790",S_ETH_144,a9e44621,-0.15873000,24999.00,3968.09,4728.56,760.47,0.00
2022-08-08 08:46:53,ETH,"Sold 0.34127 ETH/ZAR @ 29,790",S_ETH_145,a9e44621,-0.34127000,24999.00,8531.41,10166.43,1635.02,0.00
2022-09-20 21:33:27,XRP,"Sold 1,000.00 XRP/ZAR @ 7.45",S_XRP_243,966e06a7,-1000.00000000,14.74,14740.00,7450.00,-7290.00,0.00
2022-09-22 09:04:11,XRP,Sold 400.00 XRP/ZAR @ 7.65,S_XRP_244,966e06a7,-400.00000000,14.74,5896.00,3060.00,-2836.00,0.00
2022-09-23 07:07:08,XRP,"Sold 1,000.00 XRP/ZAR @ 9.69",S_XRP_245,966e06a7,-1000.00000000,14.74,14740.00,9690.00,-5050.00,0.00
2022-10-24 09:53:58,ETH,"Sold 0.002195 ETH/ZAR @ 24,890",S_ETH_146,a9e44621,-0.00219500,24999.00,54.87,54.63,-0.24,0.00
2022-10-24 09:54:37,ETH,"Sold 0.0005 ETH/ZAR @ 24,890",S_ETH_147,a9e44621,-0.00050000,24999.00,12.50,12.44,-0.06,0.00
2022-10-24 09:54:37,ETH,"Sold 0.002799 ETH/ZAR @ 24,890",S_ETH_148,a9e44621,-0.00279900,24999.00,69.97,69.66,-0.31,0.00
2022-10-24 09:54:37,ETH,"Sold 0.0005 ETH/ZAR @ 24,890",S_ETH_149,a9e44621,-0.00050000,24999.00,12.50,12.44,-0.06,0.00
2022-10-24 10:01:05,ETH,"Sold 0.294006 ETH/ZAR @ 24,890",S_ETH_150,a9e44621,-0.10984119,24999.00,2745.92,2733.94,-11.98,0.00
2022-10-24 10:01:05,ETH,"Sold 0.294006 ETH/ZAR @ 24,890",S_ETH_150,f1d4acbe,-0.18416481,16851.99,3103.54,4583.86,1480.31,0.00
2022-10-25 15:19:32,ETH,"Sold 0.30 ETH/ZAR @ 25,690",S_ETH_151,f1d4acbe,-0.30000000,16851.99,5055.60,7707.00,2651.40,0.00
2022-10-25 17:01:34,ETH,"Sold 0.03 ETH/ZAR @ 27,397",S_ETH_152,f1d4acbe,-0.03000000,16851.99,505.56,821.91,316.35,0.00
2022-10-25 17:01:34,ETH,"Sold 0.47 ETH/ZAR @ 27,135",S_ETH_153,f1d4acbe,-0.47000000,16851.99,7920.44,12753.45,4833.01,0.00
2022-10-25 17:02:31,ETH,"Sold 0.4504 ETH/ZAR @ 27,003",S_ETH_154,f1d4acbe,-0.20207419,16851.99,3405.35,5456.61,2051.26,0.00
2022-10-25 17:02:31,ETH,"Sold 0.4504 ETH/ZAR @ 27,003",S_ETH_154,de2344bd,-0.24832581,17902.98,4445.77,6705.54,2259.77,0.00
2022-10-25 17:02:31,ETH,"Sold 0.0496 ETH/ZAR @ 27,004",S_ETH_155,de2344bd,-0.04960000,17902.98,887.99,1339.39,451.40,0.00
2023-01-14 00:40:15,ETH,"Sold 0.30 ETH/ZAR @ 26,950",S_ETH_156,de2344bd,-0.13226519,17902.98,2367.94,3564.55,1196.61,0.00
2023-01-14 00:40:15,ETH,"Sold 0.30 ETH/ZAR @ 26,950",S_ETH_156,e22f973d,-0.16773481,17902.98,3002.95,4520.45,1517.50,0.00
2023-02-03 22:58:16,XBT,"Sold 0.009 BTC/ZAR @ 412,338",S_XBT_146,dca741a2,-0.00093523,721000.00,674.30,385.63,-288.67,0.00
2023-02-03 22:58:16,XBT,"Sold 0.009 BTC/ZAR @ 412,338",S_XBT_146,414ff0c3,-0.00200000,623470.00,1246.94,824.68,-422.26,0.00
2023-02-03 22:58:16,XBT,"Sold 0.009 BTC/ZAR @ 412,338",S_XBT_146,46bb154d,-0.00200000,615000.00,1230.00,824.68,-405.32,0.00
2023-02-03 22:58:16,XBT,"Sold 0.009 BTC/ZAR @ 412,338",S_XBT_146,f0c2ef59,-0.00200000,590880.00,1181.76,824.68,-357.08,0.00
2023-02-03 22:58:16,XBT,"Sold 0.009 BTC/ZAR @ 412,338",S_XBT_146,efdb0180,-0.00200000,580000.00,1160.00,824.68,-335.32,0.00
2023-02-03 22:58:16,XBT,"Sold 0.009 BTC/ZAR @ 412,338",S_XBT_146,e37e995b,-0.00006477,545000.00,35.30,26.71,-8.59,0.00
2023-02-04 10:04:20,ETH,"Sold 0.072946 ETH/ZAR @ 29,378",S_ETH_157,e22f973d,-0.07294600,17902.98,1305.95,2143.00,837.05,0.00
2023-02-04 10:04:20,ETH,"Sold 0.014789 ETH/ZAR @ 29,378",S_ETH_158,e22f973d,-0.01478900,17902.98,264.77,434.47,169.70,0.00
2023-02-04 10:18:31,ETH,"Sold 0.212265 ETH/ZAR @ 29,378",S_ETH_159,e22f973d,-0.04379719,17902.98,784.10,1286.67,502.57,0.00
2023-02-04 10:18:31,ETH,"Sold 0.212265 ETH/ZAR @ 29,378",S_ETH_159,2489226d,-0.02200000,23633.64,519.94,646.32,126.38,0.00
2023-02-04 10:18:31,ETH,"Sold 0.212265 ETH/ZAR @ 29,378",S_ETH_159,a92e1bab,-0.14646781,23634.00,3461.62,4302.93,841.31,0.00
2023-02-15 20:31:06,ETH,"Sold 0.30 ETH/ZAR @ 29,890",S_ETH_160,a92e1bab,-0.30000000,23634.00,7090.20,8967.00,1876.80,0.00
2023-02-15 20:34:24,ETH,"Sold 0.30 ETH/ZAR @ 30,300",S_ETH_161,a92e1bab,-0.03153219,23634.00,745.23,955.43,210.19,0.00
2023-02-15 20:34:24,ETH,"Sold 0.30 ETH/ZAR @ 30,300",S_ETH_161,d39a3a36,-0.01892400,28899.81,546.90,573.40,26.50,0.00
2023-02-15 20:34:24,ETH,"Sold 0.30 ETH/ZAR @ 30,300",S_ETH_161,325eb2a5,-0.24954381,28900.00,7211.82,7561.18,349.36,0.00
2023-02-15 20:34:54,XBT,"Sold 0.011 BTC/ZAR @ 439,000",S_XBT_147,e37e995b,-0.00193523,545000.00,1054.70,849.57,-205.13,0.00
2023-02-15 20:34:54,XBT,"Sold 0.011 BTC/ZAR @ 439,000",S_XBT_147,141947d5,-0.00200000,528000.00,1056.00,878.00,-178.00,0.00
2023-02-15 20:34:54,XBT,"Sold 0.011 BTC/ZAR @ 439,000",S_XBT_147,9cc48940,-0.00706477,474299.00,3350.81,3101.43,-249.38,0.00
2023-02-16 05:06:46,ETH,"Sold 0.30 ETH/ZAR @ 30,900",S_ETH_162,325eb2a5,-0.30000000,28900.00,8670.00,9270.00,600.00,0.00
2023-02-16 15:43:03,XBT,"Sold 0.012355 BTC/ZAR @ 450,997",S_XBT_148,9cc48940,-0.00293523,474299.00,1392.18,1323.78,-68.40,0.00
2023-02-16 15:43:03,XBT,"Sold 0.012355 BTC/ZAR @ 450,997",S_XBT_148,36c7bad4,-0.00533400,521137.98,2779.75,2405.61,-374.14,0.00
2023-02-16 15:43:03,XBT,"Sold 0.012355 BTC/ZAR @ 450,997",S_XBT_148,13c87041,-0.00408577,501000.00,2046.97,1842.67,-204.30,0.00
2023-02-16 15:43:14,XBT,"Sold 0.003166 BTC/ZAR @ 450,997",S_XBT_149,13c87041,-0.00091423,501000.00,458.03,412.31,-45.72,0.00
2023-02-16 15:43:14,XBT,"Sold 0.003166 BTC/ZAR @ 450,997",S_XBT_149,37439f7e,-0.00225177,491000.00,1105.62,1015.54,-90.08,0.00
2023-02-16 15:44:51,ETH,"Sold 0.212609 ETH/ZAR @ 31,200",S_ETH_163,325eb2a5,-0.10856519,28900.00,3137.53,3387.23,249.70,0.00
2023-02-16 15:44:51,ETH,"Sold 0.212609 ETH/ZAR @ 31,200",S_ETH_163,af45271b,-0.07296700,28899.91,2108.74,2276.57,167.83,0.00
2023-02-16 15:44:51,ETH,"Sold 0.212609 ETH/ZAR @ 31,200",S_ETH_163,88ea1dda,-0.03107681,25557.00,794.23,969.60,175.37,0.00
2023-02-16 15:44:55,ETH,"Sold 0.087391 ETH/ZAR @ 31,200",S_ETH_164,88ea1dda,-0.08739100,25557.00,2233.45,2726.59,493.14,0.00
2023-02-16 15:52:18,ETH,"Sold 0.20 ETH/ZAR @ 31,500",S_ETH_165,88ea1dda,-0.20000000,25557.00,5111.40,6300.00,1188.60,0.00
2023-02-16 15:54:51,ETH,"Sold 0.30 ETH/ZAR @ 31,600",S_ETH_166,88ea1dda,-0.18153219,25557.00,4639.42,5736.42,1097.00,0.00
2023-02-16 15:54:51,ETH,"Sold 0.30 ETH/ZAR @ 31,600",S_ETH_166,3e88afa1,-0.02168100,24789.91,537.47,685.12,147.65,0.00
