Financial Year,Trans Ref,Date,Description,Type,Lot Reference,Qty Change,Balance Units,Total Cost (ZAR),Balance Value (ZAR),Fee (ZAR),Proceeds (ZAR),Profit (ZAR),Unit Cost (ZAR)
FY2020,b2970fe4,2021-02-18 11:24:20,Bought 122.00 XRP/ZAR @ 8.19,in_buy,in_buy_XXXXXXX,122,360.881,999.18,2955.61539,0,0,0,8.19
FY2020,29935c61,2021-02-18 13:34:44,Bought 123.00 XRP/ZAR @ 8.09,in_buy,in_buy_XXXXXXX,123,483.881,995.07,3914.59729,0,0,0,8.09
FY2020,876ae495,2021-02-18 13:40:50,Bought 124.00 XRP/ZAR @ 8.01,in_buy,in_buy_XXXXXXX,124,607.881,993.24,4869.12681,0,0,0,8.01
FY2020,061ba263,2021-02-18 19:41:16,Bought 114.00 XRP/ZAR @ 7.91,in_buy,in_buy_XXXXXXX,114,721.881,901.74,5710.07871,0,0,0,7.91
FY2020,0be69527,2021-02-19 04:07:22,Bought 12.00 XRP/ZAR @ 7.91,in_buy,in_buy_XXXXXXX,12,733.881,94.92,5804.99871,0,0,0,7.91
FY2020,0a6d68d7,2021-02-20 22:12:59,Bought 123.00 XRP/ZAR @ 8.11,in_buy,in_buy_XXXXXXX,123,856.881,997.53,6949.30491,0,0,0,8.11
FY2020,35e98343,2021-02-21 00:42:02,Bought 128.00 XRP/ZAR @ 7.81,in_buy,in_buy_XXXXXXX,128,984.881,999.68,7691.92061,0,0,0,7.81
FY2020,ae26b7e7,2021-02-23 07:30:07,Bought 129.00 XRP/ZAR @ 7.75,in_buy,in_buy_XXXXXXX,129,1113.881,999.75,8632.57775,0,0,0,7.75
FY2020,3a6dc189,2021-02-23 10:09:04,Bought 130.00 XRP/ZAR @ 7.65,in_buy,in_buy_XXXXXXX,130,1243.881,994.5,9515.68965,0,0,0,7.65
FY2020,1f959b79,2021-02-23 10:12:25,Bought 12.00 XRP/ZAR @ 7.55,in_buy,in_buy_XXXXXXX,12,1255.881,90.6,9481.90155,0,0,0,7.55
FY2020,bbcc07e2,2021-02-23 10:12:33,Bought 120.00 XRP/ZAR @ 7.55,in_buy,in_buy_XXXXXXX,120,1375.881,906,10387.90155,0,0,0,7.55
FY2020,710d8021,2021-02-23 10:20:22,Bought 134.00 XRP/ZAR @ 7.45,in_buy,in_buy_XXXXXXX,134,1509.881,998.3,11248.61345,0,0,0,7.45
FY2020,5eaa36d3,2021-02-23 10:28:11,Bought 137.00 XRP/ZAR @ 7.25,in_buy,in_buy_XXXXXXX,137,1646.881,993.25,11939.88725,0,0,0,7.25
FY2020,3a5d68b1,2021-02-23 10:30:37,Bought 141.00 XRP/ZAR @ 7.05,in_buy,in_buy_XXXXXXX,141,1787.881,994.05,12604.56105,0,0,0,7.05
FY2020,9e2ffbaf,2021-02-23 10:56:00,Bought 144.00 XRP/ZAR @ 6.90,in_buy,in_buy_XXXXXXX,144,1931.881,993.6,13329.9789,0,0,0,6.9
FY2020,bc774af1,2021-02-23 10:57:55,Bought 147.00 XRP/ZAR @ 6.78,in_buy,in_buy_XXXXXXX,147,2078.881,996.66,14094.81318,0,0,0,6.78
FY2020,9fc50866,2021-02-23 10:59:15,Bought 150.00 XRP/ZAR @ 6.64,in_buy,in_buy_XXXXXXX,150,2228.881,996,14799.76984,0,0,0,6.64
FY2020,3ed47fb9,2021-02-23 11:07:48,Bought 153.00 XRP/ZAR @ 6.51,in_buy,in_buy_XXXXXXX,153,2381.881,996.03,15506.04531,0,0,0,6.51
FY2020,dbbe613a,2021-02-23 13:45:00,Bought 158.00 XRP/ZAR @ 6.30,in_buy,in_buy_XXXXXXX,158,2539.881,995.4,16001.2503,0,0,0,6.3
FY2021,ced57957,2021-03-08 11:55:26,Sold 165.00 XRP/ZAR @ 7.26,out_sell,in_buy_094a34fdfb3c45,-118.881,2421,0,20312.19,0,863.07606000000001089,-134.33552999999998911,8.39
FY2021,ced57957,2021-03-08 11:55:26,Sold 165.00 XRP/ZAR @ 7.26,out_sell,in_buy_571eebf7383ade,-46.119,2374.881,0,19664.01468,0,334.82393999999998911,-47.04138000000001089,8.28
FY2021,23e5ed3c,2021-03-08 12:00:36,Sold 170.00 XRP/ZAR @ 7.48,out_sell,in_buy_571eebf7383ade,-73.881,2301,0,19052.28,0,552.62987999999997008,-59.10480000000002992,8.28
FY2021,23e5ed3c,2021-03-08 12:00:36,Sold 170.00 XRP/ZAR @ 7.48,out_sell,in_buy_4b6d76aa810989,-96.119,2204.881,0,18057.97539,0,718.97012000000002992,-68.24448999999997008,8.19
FY2021,20797217,2021-03-19 02:19:26,Bought 600.00 XRP/ZAR @ 7.01,in_buy,in_buy_XXXXXXX,600,2804.881,4206,19662.21581,0,0,0,7.01
FY2021,407e832a,2021-03-20 09:32:10,Sold 267.00 XRP/ZAR @ 7.22,out_sell,in_buy_4b6d76aa810989,-25.881,2779,0,22760.01,0,186.860819999999958846,-25.104570000000041154,8.19
FY2021,407e832a,2021-03-20 09:32:10,Sold 267.00 XRP/ZAR @ 7.22,out_sell,in_buy_e3dcedcd04ec33,-123,2656,0,21487.04,0,888.060000000000025992,-107.009999999999974008,8.09
FY2021,407e832a,2021-03-20 09:32:10,Sold 267.00 XRP/ZAR @ 7.22,out_sell,in_buy_f196efa052988a,-118.119,2537.881,0,20328.42681,0,852.819180000000015162,-93.314009999999984838,8.01
FY2021,bb4592cc,2021-03-20 09:32:33,Sold 333.00 XRP/ZAR @ 7.22,out_sell,in_buy_f196efa052988a,-5.881,2532,0,20281.32,0,42.460820000000094582,-4.645989999999905418,8.01
FY2021,bb4592cc,2021-03-20 09:32:33,Sold 333.00 XRP/ZAR @ 7.22,out_sell,in_buy_fef275d5aeeed9,-114,2418,0,19126.38,0,823.079999999999898198,-78.660000000000101802,7.91
FY2021,bb4592cc,2021-03-20 09:32:33,Sold 333.00 XRP/ZAR @ 7.22,out_sell,in_buy_c93fb85f02f79c,-12,2406,0,19031.46,0,86.63999999999991336,-8.28000000000008664,7.91
FY2021,bb4592cc,2021-03-20 09:32:33,Sold 333.00 XRP/ZAR @ 7.22,out_sell,in_buy_2a49631f1ae63a,-123,2283,0,18515.13,0,888.060000000000073644,-109.469999999999926356,8.11
FY2021,bb4592cc,2021-03-20 09:32:33,Sold 333.00 XRP/ZAR @ 7.22,out_sell,in_buy_5a5811bdceba33,-78.119,2204.881,0,17220.12061,0,564.019180000000020216,-46.090209999999979784,7.81
FY2021,dc1aefb7,2021-03-20 13:12:02,Sold 300.00 XRP/ZAR @ 7.29,out_sell,in_buy_5a5811bdceba33,-49.881,2155,0,16830.55,0,363.63249,-25.93812,7.81
FY2021,dc1aefb7,2021-03-20 13:12:02,Sold 300.00 XRP/ZAR @ 7.29,out_sell,in_buy_786afbadd24da5,-129,2026,0,15701.5,0,940.41,-59.34,7.75
FY2021,dc1aefb7,2021-03-20 13:12:02,Sold 300.00 XRP/ZAR @ 7.29,out_sell,in_buy_955fb62ef0d38e,-121.119,1904.881,0,14572.33965,0,882.95751,-43.60284,7.65
FY2021,93215b35,2021-03-20 13:12:11,Sold 300.00 XRP/ZAR @ 7.32,out_sell,in_buy_955fb62ef0d38e,-8.881,1896,0,14504.4,0,65.0089199999999268,-2.9307300000000732,7.65
FY2021,93215b35,2021-03-20 13:12:11,Sold 300.00 XRP/ZAR @ 7.32,out_sell,in_buy_48c7c9dae5098c,-12,1884,0,14224.2,0,87.84,-2.76,7.55
FY2021,93215b35,2021-03-20 13:12:11,Sold 300.00 XRP/ZAR @ 7.32,out_sell,in_buy_8e2c3a47e0943d,-120,1764,0,13318.2,0,878.4,-27.6,7.55
FY2021,93215b35,2021-03-20 13:12:11,Sold 300.00 XRP/ZAR @ 7.32,out_sell,in_buy_e56e99b21d9b97,-134,1630,0,12143.5,0,980.8800000000000732,-17.4199999999999268,7.45
FY2021,93215b35,2021-03-20 13:12:11,Sold 300.00 XRP/ZAR @ 7.32,out_sell,in_buy_946def66bedd89,-25.119,1604.881,0,11635.38725,0,183.87108,1.75833,7.25
FY2021,0c3af7d4,2021-03-20 18:21:05,Sold 196.00 XRP/ZAR @ 7.40,out_sell,in_buy_946def66bedd89,-111.881,1493,0,10824.25,0,827.91940000000004144,16.78215000000004144,7.25
FY2021,0c3af7d4,2021-03-20 18:21:05,Sold 196.00 XRP/ZAR @ 7.40,out_sell,in_buy_fca81dd448653b,-84.119,1408.881,0,9932.61105,0,622.48059999999995856,29.44164999999995856,7.05
FY2021,79001c24,2021-03-20 18:22:24,Sold 2.00 XRP/ZAR @ 7.44,out_sell,in_buy_fca81dd448653b,-0.002,1408.879,0,9932.59695,0,0.01488,0.00078,7.05
FY2021,79001c24,2021-03-20 18:22:24,Trading fee,out_other,in_buy_fca81dd448653b,-0.002,1408.877,0,9932.58285,0,0.01,-0.0041,7.05
FY2021,bee3f37f,2021-03-20 18:22:24,Sold 74.00 XRP/ZAR @ 7.42,out_sell,in_buy_fca81dd448653b,-54.879,1353.998,0,9545.6859,0,407.202179999999995548,20.305229999999995548,7.05
FY2021,bee3f37f,2021-03-20 18:22:24,Sold 74.00 XRP/ZAR @ 7.42,out_sell,in_buy_b6095a1e0ef400,-19.121,1334.877,0,9210.6513,0,141.877820000000004452,9.942920000000004452,6.9
FY2021,cd4ef9fe,2021-03-20 18:22:29,Sold 24.00 XRP/ZAR @ 7.42,out_sell,in_buy_b6095a1e0ef400,-24,1310.877,0,9045.0513,0,178.08,12.48,6.9
FY2021,77324be6,2021-03-20 18:23:37,Sold 100.00 XRP/ZAR @ 7.46,out_sell,in_buy_b6095a1e0ef400,-100,1210.877,0,8355.0513,0,746,56,6.9
FY2021,37a5acce,2021-03-20 18:24:26,Sold 300.00 XRP/ZAR @ 7.44,out_sell,in_buy_4ed0d7933b3b74,-0.3,1210.577,0,7880.85627,0,2.232,0.279,6.51
FY2021,37a5acce,2021-03-20 18:24:26,Trading fee,out_other,in_buy_4ed0d7933b3b74,-0.3,1210.277,0,7878.90327,0,2.23,0.277,6.51
FY2021,6caa678d,2021-03-20 20:30:15,Sold 100.00 XRP/ZAR @ 7.59,out_sell,in_buy_4ed0d7933b3b74,-100,1110.277,0,7227.90327,0,759,108,6.51
FY2021,254f5c42,2021-03-20 22:41:18,Sold 50.00 XRP/ZAR @ 7.68,out_sell,in_buy_4ed0d7933b3b74,-0.05,1110.227,0,7227.57777,0,0.384,0.0585,6.51
FY2021,254f5c42,2021-03-20 22:41:18,Trading fee,out_other,in_buy_4ed0d7933b3b74,-0.05,1110.177,0,7227.25227,0,0.38,0.0545,6.51
FY2021,df953645,2021-03-21 00:19:59,Sold 158.00 XRP/ZAR @ 7.88,out_sell,in_buy_4ed0d7933b3b74,-0.529,1109.648,0,7223.80848,0,4.168520000000018912,0.724730000000018912,6.51
FY2021,df953645,2021-03-21 00:19:59,Sold 158.00 XRP/ZAR @ 7.88,out_sell,in_buy_dc4bf8733aa2fc,-157.471,952.177,0,5998.7151,0,1240.871479999999981088,248.804179999999981088,6.3
FY2021,404f1824,2021-03-21 11:43:57,Bought 300.00 XRP/ZAR @ 7.64,in_buy,in_buy_XXXXXXX,300,1252.177,2292,9566.63228,0,0,0,7.64
FY2021,d7b3d23f,2021-03-21 13:13:44,Bought 300.00 XRP/ZAR @ 7.41,in_buy,in_buy_XXXXXXX,300,1552.177,2223,11501.63157,0,0,0,7.41
FY2021,7588d508,2021-03-22 12:41:51,Sold 300.00 XRP/ZAR @ 8.10,out_sell,in_buy_dc4bf8733aa2fc,-0.529,1551.648,0,9775.3824,0,4.284899999999919,0.952199999999919,6.3
FY2021,7588d508,2021-03-22 12:41:51,Sold 300.00 XRP/ZAR @ 8.10,out_sell,in_buy_20b27ce2674720,-299.471,1252.177,0,8777.76077,0,2425.715100000000081,326.423390000000081,7.01
FY2021,4194d70c,2021-03-22 18:25:14,Sold 300.00 XRP/ZAR @ 8.64,out_sell,in_buy_20b27ce2674720,-300,952.177,0,6674.76077,0,2592,489,7.01
FY2021,9781889f,2021-03-22 22:44:43,Bought 4.00 XRP/ZAR @ 8.30,in_buy,in_buy_XXXXXXX,4,956.177,33.2,7936.2691,0,0,0,8.3
FY2021,928ee10a,2021-03-22 22:44:43,Bought 47.00 XRP/ZAR @ 8.30,in_buy,in_buy_XXXXXXX,47,1003.177,390.1,8326.3691,0,0,0,8.3
FY2021,463e60d5,2021-03-22 22:45:11,Bought 249.00 XRP/ZAR @ 8.30,in_buy,in_buy_XXXXXXX,249,1252.177,2066.7,10393.0691,0,0,0,8.3
FY2021,c5f86650,2021-03-23 10:44:40,Sold 300.00 XRP/ZAR @ 8.69,out_sell,in_buy_20b27ce2674720,-0.529,1251.648,0,8774.05248,0,4.5970099999999131,0.8887199999999131,7.01
FY2021,c5f86650,2021-03-23 10:44:40,Sold 300.00 XRP/ZAR @ 8.69,out_sell,in_buy_4b8fc9c26054f6,-299.471,952.177,0,7274.63228,0,2602.4029900000000869,314.4445500000000869,7.64
FY2021,7bf6b335,2021-03-23 18:01:47,Bought 300.00 XRP/ZAR @ 8.42,in_buy,in_buy_XXXXXXX,300,1252.177,2526,10543.33034,0,0,0,8.42
FY2021,d7dcbf1f,2021-03-23 18:09:27,Bought 200.00 XRP/ZAR @ 8.32,in_buy,in_buy_XXXXXXX,200,1452.177,1664,12082.11264,0,0,0,8.32
FY2021,802dd545,2021-03-23 21:25:31,Bought 200.00 XRP/ZAR @ 8.22,in_buy,in_buy_XXXXXXX,200,1652.177,1644,13580.89494,0,0,0,8.22
FY2021,fbf1e614,2021-03-23 22:57:53,Bought 200.00 XRP/ZAR @ 8.11,in_buy,in_buy_XXXXXXX,200,1852.177,1622,15021.15547,0,0,0,8.11
FY2021,4bf18715,2021-03-24 00:02:10,Sold 200.00 XRP/ZAR @ 8.35,out_sell,in_buy_4b8fc9c26054f6,-0.529,1851.648,0,14146.59072,0,4.41715,0.37559,7.64
FY2021,4bf18715,2021-03-24 00:02:10,Sold 200.00 XRP/ZAR @ 8.35,out_sell,in_buy_02119499313030,-199.471,1652.177,0,12242.63157,0,1665.58285,187.50274,7.41
FY2021,7b4a0397,2021-03-24 08:31:48,Bought 200.00 XRP/ZAR @ 8.11,in_buy,in_buy_XXXXXXX,200,1852.177,1622,15021.15547,0,0,0,8.11
FY2021,c14dd228,2021-03-24 09:04:29,Bought 200.00 XRP/ZAR @ 8.01,in_buy,in_buy_XXXXXXX,200,2052.177,1602,16437.93777,0,0,0,8.01
FY2021,58d5c3f3,2021-03-24 10:08:34,Sold 200.00 XRP/ZAR @ 8.25,out_sell,in_buy_02119499313030,-100.529,1951.648,0,14461.71168,0,829.36425,84.44436,7.41
FY2021,58d5c3f3,2021-03-24 10:08:34,Sold 200.00 XRP/ZAR @ 8.25,out_sell,in_buy_94b0d5f7d8d70b,-4,1947.648,0,16165.4784,0,33,-0.2,8.3
FY2021,58d5c3f3,2021-03-24 10:08:34,Sold 200.00 XRP/ZAR @ 8.25,out_sell,in_buy_5abbba29a58040,-47,1900.648,0,15775.3784,0,387.75,-2.35,8.3
FY2021,58d5c3f3,2021-03-24 10:08:34,Sold 200.00 XRP/ZAR @ 8.25,out_sell,in_buy_f1ca4b6b75ca73,-48.471,1852.177,0,15373.0691,0,399.88575,-2.42355,8.3
FY2021,87642c83,2021-03-24 10:26:28,Sold 200.00 XRP/ZAR @ 8.35,out_sell,in_buy_f1ca4b6b75ca73,-200,1652.177,0,13713.0691,0,1670,10,8.3
FY2021,ceab60d5,2021-03-24 15:07:58,Sold 200.00 XRP/ZAR @ 8.46,out_sell,in_buy_f1ca4b6b75ca73,-0.529,1651.648,0,13708.6784,0,4.47534,0.08464,8.3
FY2021,ceab60d5,2021-03-24 15:07:58,Sold 200.00 XRP/ZAR @ 8.46,out_sell,in_buy_029d2745c1eb94,-199.471,1452.177,0,12227.33034,0,1687.52466,7.97884,8.42
FY2021,da703070,2021-03-24 21:10:30,Bought 200.00 XRP/ZAR @ 8.20,in_buy,in_buy_XXXXXXX,200,1652.177,1640,13547.8514,0,0,0,8.2
FY2021,c769497d,2021-03-24 21:28:30,Bought 200.00 XRP/ZAR @ 8.10,in_buy,in_buy_XXXXXXX,200,1852.177,1620,15002.6337,0,0,0,8.1
FY2021,eab8ca27,2021-03-24 21:40:39,Bought 180.00 XRP/ZAR @ 8.01,in_buy,in_buy_XXXXXXX,180,2032.177,1441.8,16277.73777,0,0,0,8.01
FY2021,16a39c65,2021-03-24 21:40:51,Bought 20.00 XRP/ZAR @ 8.01,in_buy,in_buy_XXXXXXX,20,2052.177,160.2,16437.93777,0,0,0,8.01
FY2021,819c2130,2021-03-24 21:44:38,Bought 300.00 XRP/ZAR @ 7.85,in_buy,in_buy_XXXXXXX,300,2352.177,2355,18464.58945,0,0,0,7.85
FY2021,dc669cd7,2021-03-24 23:08:22,Sold 300.00 XRP/ZAR @ 8.09,out_sell,in_buy_f0b707f3975c25,-0.3,2351.877,0,19567.61664,0,2.427,-0.069,8.32
FY2021,dc669cd7,2021-03-24 23:08:22,Trading fee,out_other,in_buy_f0b707f3975c25,-0.3,2351.577,0,19565.12064,0,2.42,-0.076,8.32
FY2021,47f4bb4e,2021-03-25 03:59:33,Bought 300.00 XRP/ZAR @ 7.31,in_buy,in_buy_XXXXXXX,300,2651.577,2193,19383.02787,0,0,0,7.31
FY2021,1aad41e4,2021-03-25 04:00:59,Bought 300.00 XRP/ZAR @ 7.24,in_buy,in_buy_XXXXXXX,300,2951.577,2172,21369.41748,0,0,0,7.24
FY2021,aae481e7,2021-03-25 07:58:03,Sold 300.00 XRP/ZAR @ 7.63,out_sell,in_buy_6c6e764427ca8b,-0.3,2951.277,0,23934.85647,0,2.289,-0.144,8.11
FY2021,aae481e7,2021-03-25 07:58:03,Trading fee,out_other,in_buy_6c6e764427ca8b,-0.3,2950.977,0,23932.42347,0,2.28,-0.153,8.11
FY2021,02e3a348,2021-03-25 11:09:52,Sold 300.00 XRP/ZAR @ 7.82,out_sell,in_buy_3e260e0bfd6204,-0.3,2950.677,0,23634.92277,0,2.346,-0.057,8.01
FY2021,02e3a348,2021-03-25 11:09:52,Trading fee,out_other,in_buy_3e260e0bfd6204,-0.3,2950.377,0,23632.51977,0,2.34,-0.063,8.01
FY2021,0d843948,2021-03-26 12:44:41,Sold 17.00 XRP/ZAR @ 8.25,out_sell,in_buy_3e260e0bfd6204,-17,2933.377,0,23496.34977,0,140.25,4.08,8.01
FY2021,61f34c81,2021-03-26 12:44:42,Sold 183.00 XRP/ZAR @ 8.25,out_sell,in_buy_3e260e0bfd6204,-182.629,2750.748,0,22033.49148,0,1506.6892499999999769,43.8309599999999769,8.01
FY2021,61f34c81,2021-03-26 12:44:42,Sold 183.00 XRP/ZAR @ 8.25,out_sell,in_buy_7e0cf178b51ec7,-0.371,2750.377,0,22553.0914,0,3.0607500000000231,0.0185500000000231,8.2
FY2021,bebd824c,2021-03-26 12:52:19,Sold 200.00 XRP/ZAR @ 8.35,out_sell,in_buy_7e0cf178b51ec7,-199.629,2550.748,0,20916.1336,0,1666.90215,29.94435,8.2
FY2021,bebd824c,2021-03-26 12:52:19,Sold 200.00 XRP/ZAR @ 8.35,out_sell,in_buy_a63116214c9984,-0.371,2550.377,0,20658.0537,0,3.09785,0.09275,8.1
FY2021,b3eadb51,2021-03-26 13:14:33,Sold 200.00 XRP/ZAR @ 8.44,out_sell,in_buy_a63116214c9984,-199.629,2350.748,0,19041.0588,0,1684.86876,67.87386,8.1
FY2021,b3eadb51,2021-03-26 13:14:33,Sold 200.00 XRP/ZAR @ 8.44,out_sell,in_buy_6e60015b004428,-0.371,2350.377,0,18826.51977,0,3.13124,0.15953,8.01
FY2021,e5ebd41e,2021-03-26 13:32:18,Sold 400.00 XRP/ZAR @ 8.50,out_sell,in_buy_6e60015b004428,-179.629,2170.748,0,17387.69148,0,1526.8465,88.01821,8.01
FY2021,e5ebd41e,2021-03-26 13:32:18,Sold 400.00 XRP/ZAR @ 8.50,out_sell,in_buy_df3c196fc51cbf,-20,2150.748,0,17227.49148,0,170,9.8,8.01
FY2021,e5ebd41e,2021-03-26 13:32:18,Sold 400.00 XRP/ZAR @ 8.50,out_sell,in_buy_fc23ac4bf85efa,-200.371,1950.377,0,15310.45945,0,1703.1535,130.24115,7.85
FY2021,10fd8f03,2021-03-26 13:34:34,Sold 200.00 XRP/ZAR @ 8.56,out_sell,in_buy_fc23ac4bf85efa,-99.629,1850.748,0,14528.3718,0,852.82424,70.73659,7.85
FY2021,10fd8f03,2021-03-26 13:34:34,Sold 200.00 XRP/ZAR @ 8.56,out_sell,in_buy_bdd638871229b3,-100.371,1750.377,0,12795.25587,0,859.17576,125.46375,7.31
FY2021,33157b2d,2021-03-27 14:10:02,Bought 200.00 XRP/ZAR @ 8.30,in_buy,in_buy_XXXXXXX,200,1950.377,1660,16188.1291,0,0,0,8.3
FY2021,b61988d5,2021-03-27 14:10:56,Bought 72.00 XRP/ZAR @ 8.24,in_buy,in_buy_XXXXXXX,72,2022.377,593.28,16664.38648,0,0,0,8.24
FY2021,56a6cd56,2021-03-27 14:10:57,Bought 82.00 XRP/ZAR @ 8.24,in_buy,in_buy_XXXXXXX,82,2104.377,675.68,17340.06648,0,0,0,8.24
FY2021,54b400ba,2021-03-27 14:11:11,Bought 246.00 XRP/ZAR @ 8.24,in_buy,in_buy_XXXXXXX,246,2350.377,2027.04,19367.10648,0,0,0,8.24
FY2021,a118ac3d,2021-03-28 14:01:01,Bought 200.00 XRP/ZAR @ 8.11,in_buy,in_buy_XXXXXXX,200,2550.377,1622,20683.55747,0,0,0,8.11
FY2021,07301936,2021-03-29 04:15:08,Sold 64.00 XRP/ZAR @ 8.35,out_sell,in_buy_bdd638871229b3,-64,2486.377,0,18175.41587,0,534.4,66.56,7.31
FY2021,fdf212f4,2021-03-29 04:15:45,Sold 136.00 XRP/ZAR @ 8.35,out_sell,in_buy_bdd638871229b3,-135.629,2350.748,0,17183.96788,0,1132.50214999999998664,141.05415999999998664,7.31
FY2021,fdf212f4,2021-03-29 04:15:45,Sold 136.00 XRP/ZAR @ 8.35,out_sell,in_buy_3aaf7ff2f00f96,-0.371,2350.377,0,17016.72948,0,3.09785000000001336,0.41181000000001336,7.24
FY2021,01b37e98,2021-03-30 06:11:51,Sold 400.00 XRP/ZAR @ 8.49,out_sell,in_buy_3aaf7ff2f00f96,-299.629,2050.748,0,14847.41552,0,2543.85021,374.53625,7.24
FY2021,01b37e98,2021-03-30 06:11:51,Sold 400.00 XRP/ZAR @ 8.49,out_sell,in_buy_74c9c069c49543,-100.371,1950.377,0,16188.1291,0,852.14979,19.07049,8.3
FY2021,b15c2489,2021-03-30 06:56:04,Sold 200.00 XRP/ZAR @ 8.59,out_sell,in_buy_74c9c069c49543,-99.629,1850.748,0,15361.2084,0,855.81311,28.89241,8.3
FY2021,b15c2489,2021-03-30 06:56:04,Sold 200.00 XRP/ZAR @ 8.59,out_sell,in_buy_c74eb02dacd1de,-72,1778.748,0,14656.88352,0,618.48,25.2,8.24
FY2021,b15c2489,2021-03-30 06:56:04,Sold 200.00 XRP/ZAR @ 8.59,out_sell,in_buy_76f862187457f4,-28.371,1750.377,0,14423.10648,0,243.70689,9.92985,8.24
FY2021,c396bfc7,2021-03-31 05:01:59,Bought 300.00 XRP/ZAR @ 8.33,in_buy,in_buy_XXXXXXX,300,2050.377,2499,17079.64041,0,0,0,8.33
FY2021,d0b477cb,2021-03-31 05:02:11,Bought 400.00 XRP/ZAR @ 8.23,in_buy,in_buy_XXXXXXX,400,2450.377,3292,20166.60271,0,0,0,8.23
FY2021,0523a658,2021-03-31 09:07:53,Sold 38.00 XRP/ZAR @ 8.59,out_sell,in_buy_76f862187457f4,-38,2412.377,0,19877.98648,0,326.42,13.3,8.24
FY2021,b482d8f1,2021-03-31 09:08:20,Sold 11.00 XRP/ZAR @ 8.59,out_sell,in_buy_76f862187457f4,-11,2401.377,0,19787.34648,0,94.49,3.85,8.24
FY2021,c7d418ee,2021-03-31 09:08:41,Sold 29.00 XRP/ZAR @ 8.59,out_sell,in_buy_76f862187457f4,-4.629,2396.748,0,19749.20352,0,39.763109999999996564,1.620149999999996564,8.24
FY2021,c7d418ee,2021-03-31 09:08:41,Sold 29.00 XRP/ZAR @ 8.59,out_sell,in_buy_0f76778bf62e91,-24.371,2372.377,0,19548.38648,0,209.346890000000003436,8.529850000000003436,8.24
FY2021,f182f577,2021-03-31 09:08:50,Sold 322.00 XRP/ZAR @ 8.59,out_sell,in_buy_0f76778bf62e91,-221.629,2150.748,0,17722.16352,0,1903.793110000000006872,77.570150000000006872,8.24
FY2021,f182f577,2021-03-31 09:08:50,Sold 322.00 XRP/ZAR @ 8.59,out_sell,in_buy_34f6e870872e86,-100.371,2050.377,0,16628.55747,0,862.186889999999993128,48.178079999999993128,8.11
FY2021,e5e13f92,2021-03-31 10:02:17,Bought 500.00 XRP/ZAR @ 8.33,in_buy,in_buy_XXXXXXX,500,2550.377,4165,21244.64041,0,0,0,8.33
FY2021,92758379,2021-04-01 03:04:38,Sold 228.00 XRP/ZAR @ 8.58,out_sell,in_buy_34f6e870872e86,-99.629,2450.748,0,19875.56628,0,854.81681999999993136,46.82562999999993136,8.11
