Financial Year,Trans Ref,Date,Description,Type,Lot Reference,Qty Change,Unit Cost (ZAR),Total Cost (ZAR),Proceeds (ZAR),Profit (ZAR),Fee (ZAR),Balance Units,Balance Value (ZAR)
2024,B_ETH_000,2023-12-08 12:10:39,Received Ethereum into Ethereum from Bittrex,Buy,1ff28d5d,0.00700000,45231.43,316.62,0.00,0.00,0.00,0.00700000,316.62
2024,B_ETH_001,2023-12-08 12:39:49,Received Ethereum into Ethereum from Bittrex,Buy,769c2bd4,2.98700000,45243.76,135143.12,0.00,0.00,0.00,2.99400000,135459.74
2026,B_ETH_002,2025-04-10 10:41:40,"Bought 2.00 ETH/ZAR @ 31,420",Buy,1be52889,2.00000000,31420.00,62840.00,0.00,0.00,0.00,4.99400000,198299.74
2026,B_ETH_002,2025-04-10 10:41:40,Fee for ,Fee,,-0.00800000,,,,,250.65,4.98600000,198049.09
