Financial Year,Trans Ref,Date,Description,Type,Lot Reference,Qty Change,Balance Units,Total Cost (ZAR),Balance Value (ZAR),Fee (ZAR),Proceeds (ZAR),Profit (ZAR),Unit Cost (ZAR)
FY2021,1c634e58,2021-04-18 19:46:58,Bought 337.00 XRP/ZAR @ 20.00,in_buy,in_buy_31e76929561974,337,337,6740,6740,0,0,0,20
FY2021,9fecb253,2021-05-19 11:30:35,Sold 336.00 XRP/ZAR @ 21.01,out_sell,in_buy_31e76929561974,-336,1,0,20,0,7059.36,339.36,20
FY2021,9fecb253,2021-05-19 11:30:35,Trading fee,out_fee_sell,in_buy_31e76929561974,-0.336,0.664,0,13.28,0,7.05,0.33,20
FY2023,027c571f,2023-12-08 13:45:18,Received Ripple into Ripple from bittrex,in_other,in_other_440023b08a9aa9,749.8,750.464,9339.61,9347.8808736196319211776,0,0,0,12.4561349693251534
FY2024,3a6478da,2024-12-05 09:44:47,Sold 194.00 XRP/ZAR @ 43.40,out_sell,in_buy_31e76929561974,-0.664,749.8,0,14996,0,28.81759999999971356,15.53759999999971356,20
FY2024,3a6478da,2024-12-05 09:44:47,Sold 194.00 XRP/ZAR @ 43.40,out_sell,in_other_440023b08a9aa9,-193.336,556.464,0,6931.3906895705521615776,0,8390.78240000000028644,5982.5630895705524286976,12.4561349693251534
FY2024,3a6478da,2024-12-05 09:44:47,Trading fee,out_fee_sell,in_other_440023b08a9aa9,-0.582,555.882,0,6924.1412190184049222988,0,25.17,17.9205294478527607212,12.4561349693251534
FY2024,a2dc4568,2024-12-05 09:44:51,Sold 554.00 XRP/ZAR @ 43.40,out_sell,in_other_440023b08a9aa9,-554,1.882,0,23.4424460122699386988,0,24043.6,17142.9012269938650164,12.4561349693251534
FY2024,a2dc4568,2024-12-05 09:44:51,Trading fee,out_fee_sell,in_other_440023b08a9aa9,-1.662,0.22,0,2.740349693251533748,0,71.88,51.1779036809815950492,12.4561349693251534
