Financial Year,Trans Ref,Date,Description,Type,Lot Reference,Qty Change,Balance Units,Total Cost (ZAR),Balance Value (ZAR),Fee (ZAR),Proceeds (ZAR),Profit (ZAR),Unit Cost (ZAR)
FY2023,1ff28d5d,2023-12-08 14:10:39,Received Ethereum into Ethereum from Bittrex,in_other,in_other_5f974011cc74d4,0.007,0.007,316.62,316.6200000000000000002,0,0,0,45231.4285714285714286
FY2023,769c2bd4,2023-12-08 14:39:49,Received Ethereum into Ethereum from Bittrex,in_other,in_other_523707c49803f2,2.987,2.994,135143.12,135459.8263408101774354396,0,0,0,45243.7629728824907934
FY2025,1be52889,2025-04-10 12:41:40,"Bought 2.00 ETH/ZAR @ 31,420",in_buy,in_buy_9f1aa62adbd007,2,4.994,62840,156911.48,0,0,0,31420
FY2025,1be52889,2025-04-10 12:41:40,Trading fee,out_fee_buy,in_buy_9f1aa62adbd007,-0.008,4.986,0,156660.12,0,250.65,-0.71,31420
