"User_ID","UTC_Time","Account","Operation","Coin","Change","Remark"
"102371243","2021-05-10 18:04:10","Spot","Deposit","LTC","1.67404034",""
"102371243","2021-05-10 18:09:22","Spot","Binance Convert","BTC","0.01197782",""
"102371243","2021-05-10 18:09:22","Spot","Binance Convert","LTC","-1.77404034",""
"102371243","2021-05-11 01:32:23","Spot","Sell","BNB","-0.12780000",""
"102371243","2021-05-11 01:32:23","Spot","Fee","USDT","-0.08028907",""
"102371243","2021-05-11 01:32:23","Spot","Buy","USDT","80.28907200",""
"102371243","2021-05-11 01:33:54","Spot","Buy","SHIB","2308830.00000000",""
"102371243","2021-05-11 01:33:54","Spot","Fee","SHIB","-2308.83000000",""
"102371243","2021-05-11 01:33:54","Spot","Sell","USDT","-80.20875420",""
"102371243","2021-05-11 01:39:31","Spot","Sell","BTC","-0.00723500",""
"102371243","2021-05-11 01:39:31","Spot","Buy","USDT","402.73982015",""
"102371243","2021-05-11 01:39:31","Spot","Fee","USDT","-0.40273982",""
"102371243","2021-05-11 06:19:01","Spot","Fee","BNB","-0.00007317",""
"102371243","2021-05-11 06:19:01","Spot","Buy","ETC","0.59300000",""
"102371243","2021-05-11 06:19:01","Spot","Sell","USDT","-62.84021000",""
"102371243","2021-05-11 06:25:17","Spot","Sell","BTC","-0.00061560",""
"102371243","2021-05-11 06:25:17","Spot","Buy","NULS","30.00000000",""
"102371243","2021-05-11 06:25:17","Spot","Fee","NULS","-0.03000000",""
"102371243","2021-05-11 06:57:29","Spot","Fee","SHIB","-1562.50000000",""
"102371243","2021-05-11 06:57:29","Spot","Buy","SHIB","1562500.00000000",""
"102371243","2021-05-11 06:57:29","Spot","Sell","USDT","-50.01562500",""
"102371243","2021-05-11 07:56:32","Spot","Buy","SHIB","1661129.00000000",""
"102371243","2021-05-11 07:56:32","Spot","Sell","USDT","-49.99998290",""
"102371243","2021-05-11 07:56:32","Spot","Fee","SHIB","-1661.13000000",""
"102371243","2021-05-12 04:22:37","Spot","Buy","SHIB","1701520.00000000",""
"102371243","2021-05-12 04:22:37","Spot","Sell","USDT","-47.48942320",""
"102371243","2021-05-12 04:22:37","Spot","Fee","SHIB","-1701.52000000",""
"102371243","2021-05-12 04:27:52","Spot","Sell","USDT","-35.34499076",""
"102371243","2021-05-12 04:27:52","Spot","Fee","SHIB","-1274.61000000",""
"102371243","2021-05-12 04:27:52","Spot","Buy","SHIB","1274612.00000000",""
"102371243","2021-05-12 04:47:02","Spot","Sell","USDT","-49.99998537",""
"102371243","2021-05-12 04:47:02","Spot","Buy","SHIB","1922337.00000000",""
"102371243","2021-05-12 04:47:02","Spot","Fee","SHIB","-1922.34000000",""
"102371243","2021-05-12 05:08:58","Spot","Sell","BTC","-0.00348200",""
"102371243","2021-05-12 05:08:58","Spot","Fee","USDT","-0.20002513",""
"102371243","2021-05-12 05:08:58","Spot","Buy","USDT","200.02512654",""
"102371243","2021-05-12 05:09:49","Spot","Sell","USDT","-49.95625636",""
"102371243","2021-05-12 05:09:49","Spot","Fee","SHIB","-1952.94000000",""
"102371243","2021-05-12 05:09:49","Spot","Buy","SHIB","1952942.00000000",""
"102371243","2021-05-12 09:40:48","Spot","Sell","USDT","-24.96686920",""
"102371243","2021-05-12 09:40:48","Spot","Buy","WIN","22918.00000000",""
"102371243","2021-05-12 09:40:48","Spot","Fee","WIN","-22.91800000",""
"102371243","2021-05-12 15:00:30","Spot","Fee","RLC","-0.00600000",""
"102371243","2021-05-12 15:00:30","Spot","Buy","RLC","6.00000000",""
