Financial Year,Trans Ref,Date,Description,Type,Lot Reference,Qty Change,Balance Units,Total Cost (ZAR),Balance Value (ZAR),Fee (ZAR),Proceeds (ZAR),Profit (ZAR),Unit Cost (ZAR)
FY2022,cddc4bf7,2021-04-26 05:42:21,Trading fee,out_fee_sell,in_buy_482d11c9be07b6,-0.081,4718.955,0,95841.97605,0,1.35,-0.29511,20.31
FY2022,5a72b421,2021-04-26 05:42:21,Trading fee,out_fee_sell,in_buy_482d11c9be07b6,-0.119,4718.836,0,95839.55916,0,1.98,-0.43689,20.31
FY2022,92cf3618,2021-04-26 05:46:22,Sold 6.00 XRP/ZAR @ 16.72,out_sell,in_buy_482d11c9be07b6,-6,4712.836,0,95717.69916,0,100.32,-21.54,20.31
FY2022,9b051c68,2021-04-26 05:46:47,Sold 47.00 XRP/ZAR @ 16.72,out_sell,in_buy_482d11c9be07b6,-4.836,4708,0,95619.48,0,80.857920000000003344,-17.361239999999996656,20.31
FY2022,9b051c68,2021-04-26 05:46:47,Sold 47.00 XRP/ZAR @ 16.72,out_sell,in_buy_e12dec9028b69d,-42.164,4665.836,0,94763.12916,0,704.982079999999996656,-151.368760000000003344,20.31
FY2022,80edf82f,2021-04-26 05:46:47,Sold 47.00 XRP/ZAR @ 16.72,out_sell,in_buy_e12dec9028b69d,-47,4618.836,0,93808.55916,0,785.84,-168.73,20.31
FY2022,4922aa19,2021-04-26 05:46:48,Sold 47.00 XRP/ZAR @ 16.72,out_sell,in_buy_e12dec9028b69d,-47,4571.836,0,92853.98916,0,785.84,-168.73,20.31
FY2022,72e413ce,2021-04-26 05:46:48,Sold 47.00 XRP/ZAR @ 16.72,out_sell,in_buy_e12dec9028b69d,-47,4524.836,0,91899.41916,0,785.84,-168.73,20.31
FY2022,8c26672c,2021-04-26 05:46:49,Sold 6.00 XRP/ZAR @ 16.72,out_sell,in_buy_e12dec9028b69d,-6,4518.836,0,91777.55916,0,100.32,-21.54,20.31
FY2022,529f38b4,2021-04-26 08:42:08,Sold 250.00 XRP/ZAR @ 18.16,out_sell,in_buy_e12dec9028b69d,-250,4268.836,0,86700.05916,0,4540,-537.5,20.31
FY2022,5c7792ed,2021-04-26 14:31:40,Sold 89.00 XRP/ZAR @ 18.81,out_sell,in_buy_e12dec9028b69d,-35.836,4233,0,85972.23,0,674.075159999999954856,-53.754000000000045144,20.31
FY2022,5c7792ed,2021-04-26 14:31:40,Sold 89.00 XRP/ZAR @ 18.81,out_sell,in_buy_70b4abbff55740,-53.164,4179.836,0,84223.6954,0,1000.014840000000045144,-71.239759999999954856,20.15
FY2022,fff2d0d6,2021-04-26 14:35:19,Sold 161.00 XRP/ZAR @ 18.81,out_sell,in_buy_70b4abbff55740,-161,4018.836,0,80979.5454,0,3028.41,-215.74,20.15
FY2022,d80983ff,2021-04-26 20:47:25,Sold 100.00 XRP/ZAR @ 19.79,out_sell,in_buy_70b4abbff55740,-33.836,3985,0,80297.75,0,669.61444,-12.18096,20.15
FY2022,d80983ff,2021-04-26 20:47:25,Sold 100.00 XRP/ZAR @ 19.79,out_sell,in_buy_ce7fcc6675fed9,-52,3933,0,79249.95,0,1029.08,-18.72,20.15
FY2022,d80983ff,2021-04-26 20:47:25,Sold 100.00 XRP/ZAR @ 19.79,out_sell,in_buy_9d48eb9942e07f,-14.164,3918.836,0,78690.22688,0,280.30556,-4.10756,20.08
FY2022,d80983ff,2021-04-26 20:47:25,Trading fee,out_fee_sell,in_buy_9d48eb9942e07f,-0.1,3918.736,0,78688.21888,0,1.97,-0.038,20.08
FY2022,984b0ed9,2021-04-27 05:07:54,Sold 82.00 XRP/ZAR @ 21.03,out_sell,in_buy_9d48eb9942e07f,-82,3836.736,0,77041.65888,0,1724.46,77.9,20.08
FY2022,984b0ed9,2021-04-27 05:07:54,Trading fee,out_fee_sell,in_buy_9d48eb9942e07f,-0.082,3836.654,0,77040.01232,0,1.72,0.07344,20.08
FY2022,dade0f3a,2021-04-27 05:07:56,Sold 18.00 XRP/ZAR @ 21.03,out_sell,in_buy_9d48eb9942e07f,-3.654,3833,0,76966.64,0,76.84362,3.4713,20.08
FY2022,dade0f3a,2021-04-27 05:07:56,Sold 18.00 XRP/ZAR @ 21.03,out_sell,in_buy_c56e94dc6fd47f,-14.346,3818.654,0,75227.4838,0,301.69638,19.08018,19.7
FY2022,ebd9f69f,2021-04-28 22:21:30,Bought 100.00 XRP/ZAR @ 19.78,in_buy,in_buy_320965508ae139,100,3918.654,1978,77510.97612,0,0,0,19.78
FY2022,1b5c2d6c,2021-04-29 08:47:43,Sold 5.00 XRP/ZAR @ 20.56,out_sell,in_buy_c56e94dc6fd47f,-5,3913.654,0,77098.9838,0,102.8,4.3,19.7
FY2022,530f4d5b,2021-04-29 08:47:58,Sold 95.00 XRP/ZAR @ 20.56,out_sell,in_buy_c56e94dc6fd47f,-80.654,3833,0,75510.1,0,1658.2462399999999486,69.3624399999999486,19.7
FY2022,530f4d5b,2021-04-29 08:47:58,Sold 95.00 XRP/ZAR @ 20.56,out_sell,in_buy_0ee84028c71373,-14.346,3818.654,0,75991.2146,0,294.9537600000000514,9.4683600000000514,19.9
FY2022,4fb3dee8,2021-04-30 06:48:24,Sold 100.00 XRP/ZAR @ 20.97,out_sell,in_buy_0ee84028c71373,-35.654,3783,0,75281.7,0,747.66438,38.14978,19.9
FY2022,4fb3dee8,2021-04-30 06:48:24,Sold 100.00 XRP/ZAR @ 20.97,out_sell,in_buy_22208dd9aed417,-64.346,3718.654,0,73257.4838,0,1349.33562,81.71942,19.7
FY2022,5c00e649,2021-04-30 06:55:32,Sold 100.00 XRP/ZAR @ 21.18,out_sell,in_buy_22208dd9aed417,-35.654,3683,0,72555.1,0,755.15172,52.76792,19.7
FY2022,5c00e649,2021-04-30 06:55:32,Sold 100.00 XRP/ZAR @ 21.18,out_sell,in_buy_48cec1cc154da1,-26,3657,0,72079.47,0,550.68,38.22,19.71
FY2022,5c00e649,2021-04-30 06:55:32,Sold 100.00 XRP/ZAR @ 21.18,out_sell,in_buy_5f896ed8c8e626,-26,3631,0,71567.01,0,550.68,38.22,19.71
FY2022,5c00e649,2021-04-30 06:55:32,Sold 100.00 XRP/ZAR @ 21.18,out_sell,in_buy_63c7b63eb46020,-12.346,3618.654,0,71323.67034,0,261.48828,18.14862,19.71
FY2022,26926ed1,2021-04-30 07:15:16,Sold 100.00 XRP/ZAR @ 21.43,out_sell,in_buy_63c7b63eb46020,-35.654,3583,0,70620.93,0,764.06522,61.32488,19.71
FY2022,26926ed1,2021-04-30 07:15:16,Sold 100.00 XRP/ZAR @ 21.43,out_sell,in_buy_09ac1b5a57e88b,-50,3533,0,68893.5,0,1071.5,96.5,19.5
FY2022,26926ed1,2021-04-30 07:15:16,Sold 100.00 XRP/ZAR @ 21.43,out_sell,in_buy_7eaf8f0bda917b,-14.346,3518.654,0,67910.0222,0,307.43478,30.55698,19.3
FY2022,34dd3620,2021-04-30 07:31:46,Sold 250.00 XRP/ZAR @ 22.52,out_sell,in_buy_7eaf8f0bda917b,-35.654,3483,0,67221.9,0,802.92808,114.80588,19.3
FY2022,34dd3620,2021-04-30 07:31:46,Sold 250.00 XRP/ZAR @ 22.52,out_sell,in_buy_2bd1f402f520b8,-100,3383,0,67287.87,0,2252,263,19.89
FY2022,34dd3620,2021-04-30 07:31:46,Sold 250.00 XRP/ZAR @ 22.52,out_sell,in_buy_84f1d04e507d5b,-50,3333,0,65026.83,0,1126,150.5,19.51
FY2022,34dd3620,2021-04-30 07:31:46,Sold 250.00 XRP/ZAR @ 22.52,out_sell,in_buy_6b2dd851c10404,-64.346,3268.654,0,63052.33566,0,1449.07192,207.83758,19.29
FY2022,89c0ed8f,2021-04-30 08:43:47,Sold 150.00 XRP/ZAR @ 23.19,out_sell,in_buy_6b2dd851c10404,-35.654,3233,0,62364.57,0,826.81625999999988405,139.05059999999988405,19.29
FY2022,89c0ed8f,2021-04-30 08:43:47,Sold 150.00 XRP/ZAR @ 23.19,out_sell,in_buy_78d193cfd9ad61,-50,3183,0,61177.26,0,1159.49999999999988405,198.49999999999988405,19.22
FY2022,89c0ed8f,2021-04-30 08:43:47,Sold 150.00 XRP/ZAR @ 23.19,out_sell,in_buy_781049da839eb2,-50,3133,0,59840.3,0,1159.49999999999988405,204.49999999999988405,19.1
FY2022,89c0ed8f,2021-04-30 08:43:47,Sold 150.00 XRP/ZAR @ 23.19,out_sell,in_buy_24175f0fe67057,-14.346,3118.654,0,59285.61254,0,332.68374,59.96628,19.01
FY2022,e854675c,2021-04-30 14:08:05,Sold 21.00 XRP/ZAR @ 23.88,out_sell,in_buy_24175f0fe67057,-21,3097.654,0,58886.40254,0,501.48,102.27,19.01
FY2022,462aefe9,2021-04-30 14:08:06,Sold 21.00 XRP/ZAR @ 23.88,out_sell,in_buy_24175f0fe67057,-14.654,3083,0,58607.83,0,349.937519999999995224,71.364979999999995224,19.01
FY2022,462aefe9,2021-04-30 14:08:06,Sold 21.00 XRP/ZAR @ 23.88,out_sell,in_buy_1d5867ae8c9558,-6.346,3076.654,0,57994.9279,0,151.542480000000004776,31.920380000000004776,18.85
FY2022,cfef7bd6,2021-04-30 14:08:07,Sold 21.00 XRP/ZAR @ 23.88,out_sell,in_buy_1d5867ae8c9558,-21,3055.654,0,57599.0779,0,501.48,105.63,18.85
FY2022,8b6a86ad,2021-04-30 14:08:08,Sold 21.00 XRP/ZAR @ 23.88,out_sell,in_buy_1d5867ae8c9558,-21,3034.654,0,57203.2279,0,501.48,105.63,18.85
FY2022,d5b329e4,2021-04-30 14:08:09,Sold 21.00 XRP/ZAR @ 23.88,out_sell,in_buy_1d5867ae8c9558,-21,3013.654,0,56807.3779,0,501.48,105.63,18.85
FY2022,75ac9f92,2021-04-30 14:08:10,Sold 21.00 XRP/ZAR @ 23.88,out_sell,in_buy_1d5867ae8c9558,-21,2992.654,0,56411.5279,0,501.48,105.63,18.85
FY2022,ad12dc82,2021-04-30 14:08:11,Sold 21.00 XRP/ZAR @ 23.88,out_sell,in_buy_1d5867ae8c9558,-9.654,2983,0,56229.55,0,230.537519999999992836,48.559619999999992836,18.85
FY2022,ad12dc82,2021-04-30 14:08:11,Sold 21.00 XRP/ZAR @ 23.88,out_sell,in_buy_bd2c9586e9c676,-11.346,2971.654,0,54975.599,0,270.942480000000007164,61.041480000000007164,18.5
FY2022,512cfb32,2021-04-30 14:08:12,Sold 3.00 XRP/ZAR @ 23.88,out_sell,in_buy_bd2c9586e9c676,-3,2968.654,0,54920.099,0,71.64,16.14,18.5
FY2022,7617ae5e,2021-04-30 16:58:35,Bought 150.00 XRP/ZAR @ 22.93,in_buy,in_buy_464bc2445e720a,150,3118.654,3439.5,71510.73622,0,0,0,22.93
FY2022,72e499b4,2021-05-01 02:03:33,Sold 150.00 XRP/ZAR @ 23.84,out_sell,in_buy_bd2c9586e9c676,-150,2968.654,0,54920.099,0,3576,801,18.5
FY2022,bd98fafc,2021-05-01 11:03:37,Bought 150.00 XRP/ZAR @ 23.01,in_buy,in_buy_8e7db53e252045,150,3118.654,3451.5,71760.22854,0,0,0,23.01
FY2022,9d19c0c7,2021-05-01 23:42:52,Sold 94.00 XRP/ZAR @ 24.49,out_sell,in_buy_bd2c9586e9c676,-85.654,3033,0,56110.5,0,2097.666459999999980408,513.067459999999980408,18.5
FY2022,9d19c0c7,2021-05-01 23:42:52,Sold 94.00 XRP/ZAR @ 24.49,out_sell,in_buy_ad46a1d183e625,-8.346,3024.654,0,54474.01854,0,204.393540000000019592,54.082080000000019592,18.01
FY2022,57bc629b,2021-05-01 23:43:00,Sold 156.00 XRP/ZAR @ 24.49,out_sell,in_buy_ad46a1d183e625,-156,2868.654,0,51664.45854,0,3820.44,1010.88,18.01
FY2022,64db7b0f,2021-05-02 05:52:51,Bought 11.00 XRP/ZAR @ 23.27,in_buy,in_buy_4af13cd6c815c0,11,2879.654,255.97,67009.54858,0,0,0,23.27
FY2022,1543142b,2021-05-02 05:52:51,Bought 11.00 XRP/ZAR @ 23.27,in_buy,in_buy_e412f2cb0442a6,11,2890.654,255.97,67265.51858,0,0,0,23.27
FY2022,a289086b,2021-05-02 05:52:52,Bought 128.00 XRP/ZAR @ 23.27,in_buy,in_buy_7532cb90841619,128,3018.654,2978.56,70244.07858,0,0,0,23.27
FY2022,4277a48e,2021-05-03 07:30:35,Sold 150.00 XRP/ZAR @ 23.99,out_sell,in_buy_ad46a1d183e625,-85.654,2933,0,52823.33,0,2054.83946000000011995,512.21092000000011995,18.01
FY2022,4277a48e,2021-05-03 07:30:35,Sold 150.00 XRP/ZAR @ 23.99,out_sell,in_buy_4cdc76c37a54af,-64.346,2868.654,0,53098.78554,0,1543.66053999999988005,352.61607999999988005,18.51
FY2022,86551a14,2021-05-03 15:50:03,Bought 135.00 XRP/ZAR @ 23.27,in_buy,in_buy_ab211cbfd600a4,135,3003.654,3141.45,69895.02858,0,0,0,23.27
FY2022,bf33b621,2021-05-03 15:50:06,Bought 65.00 XRP/ZAR @ 23.27,in_buy,in_buy_da5c49137d6838,65,3068.654,1512.55,71407.57858,0,0,0,23.27
FY2022,238d0193,2021-05-03 15:51:17,Bought 150.00 XRP/ZAR @ 23.03,in_buy,in_buy_5a551e4e1eced8,150,3218.654,3454.5,74125.60162,0,0,0,23.03
FY2022,57a80408,2021-05-04 02:56:52,Bought 150.00 XRP/ZAR @ 21.79,in_buy,in_buy_85bbc3d3ff4673,150,3368.654,3268.5,73402.97066,0,0,0,21.79
FY2022,cb0358e9,2021-05-04 16:36:09,Bought 250.00 XRP/ZAR @ 21.17,in_buy,in_buy_92bd49c3d98c65,250,3618.654,5292.5,76606.90518,0,0,0,21.17
FY2022,4adab2ab,2021-05-04 17:13:28,Bought 8.00 XRP/ZAR @ 20.78,in_buy,in_buy_cc17f40a237dab,8,3626.654,166.24,75361.87012,0,0,0,20.78
FY2022,f7ed8988,2021-05-04 17:13:28,Bought 8.00 XRP/ZAR @ 20.78,in_buy,in_buy_014367f502aa50,8,3634.654,166.24,75528.11012,0,0,0,20.78
FY2022,d971ef27,2021-05-04 17:13:28,Bought 84.00 XRP/ZAR @ 20.78,in_buy,in_buy_1024dc625c57bc,84,3718.654,1745.52,77273.63012,0,0,0,20.78
FY2022,12f46241,2021-05-04 17:15:39,Bought 3.00 XRP/ZAR @ 20.54,in_buy,in_buy_863464ad9c6c22,3,3721.654,61.62,76442.77316,0,0,0,20.54
FY2022,ce79a6d1,2021-05-04 17:15:42,Bought 4.00 XRP/ZAR @ 20.54,in_buy,in_buy_2fd4aeb89c1a3c,4,3725.654,82.16,76524.93316,0,0,0,20.54
FY2022,c221bd13,2021-05-04 17:15:42,Bought 93.00 XRP/ZAR @ 20.54,in_buy,in_buy_1362ec2670daf8,93,3818.654,1910.22,78435.15316,0,0,0,20.54
FY2022,8db19f2b,2021-05-04 18:40:43,Bought 2.00 XRP/ZAR @ 20.34,in_buy,in_buy_32fcc3bd389dd4,2,3820.654,40.68,77712.10236,0,0,0,20.34
FY2022,42640913,2021-05-04 18:41:17,Bought 98.00 XRP/ZAR @ 20.34,in_buy,in_buy_23195a11109ec6,98,3918.654,1993.32,79705.42236,0,0,0,20.34
FY2022,d746ad9e,2021-05-06 02:00:40,Sold 100.00 XRP/ZAR @ 23.80,out_sell,in_buy_4cdc76c37a54af,-100,3818.654,0,70683.28554,0,2380,529,18.51
FY2022,6405926b,2021-05-06 02:45:48,Sold 150.00 XRP/ZAR @ 24.49,out_sell,in_buy_4cdc76c37a54af,-85.654,3733,0,69097.83,0,2097.66646000000012245,512.21092000000012245,18.51
FY2022,6405926b,2021-05-06 02:45:48,Sold 150.00 XRP/ZAR @ 24.49,out_sell,in_buy_fec74c2a6c4020,-17,3716,0,65067.16,0,416.32999999999987755,118.65999999999987755,17.51
FY2022,6405926b,2021-05-06 02:45:48,Sold 150.00 XRP/ZAR @ 24.49,out_sell,in_buy_5788cfbeb91e76,-47.346,3668.654,0,64238.13154,0,1159.50354,330.47508,17.51
FY2022,8434a611,2021-05-06 02:58:46,Sold 150.00 XRP/ZAR @ 24.73,out_sell,in_buy_5788cfbeb91e76,-150,3518.654,0,61611.63154,0,3709.5,1083,17.51
FY2022,161217aa,2021-05-06 03:03:31,Sold 150.00 XRP/ZAR @ 24.98,out_sell,in_buy_5788cfbeb91e76,-35.654,3483,0,60987.33,0,890.6369199999998751,266.3353799999998751,17.51
FY2022,161217aa,2021-05-06 03:03:31,Sold 150.00 XRP/ZAR @ 24.98,out_sell,in_buy_29039c504c4231,-114.346,3368.654,0,57300.80454,0,2856.3630800000001249,911.3376200000001249,17.01
FY2022,a57fecf6,2021-05-06 03:08:25,Sold 200.00 XRP/ZAR @ 25.22,out_sell,in_buy_29039c504c4231,-135.654,3233,0,54993.33,0,3421.19388,1113.71934,17.01
FY2022,a57fecf6,2021-05-06 03:08:25,Sold 200.00 XRP/ZAR @ 25.22,out_sell,in_buy_4989b3017e55c1,-64.346,3168.654,0,52314.47754,0,1622.80612,560.45366,16.51
FY2022,4810c6e0,2021-05-06 08:27:29,Bought 150.00 XRP/ZAR @ 24.46,in_buy,in_buy_b7bd3b056f8197,150,3318.654,3669,81174.27684,0,0,0,24.46
FY2022,bfa96eae,2021-05-06 09:01:13,Bought 150.00 XRP/ZAR @ 23.75,in_buy,in_buy_113a1c75f0d6cb,150,3468.654,3562.5,82380.5325,0,0,0,23.75
FY2022,48543d9e,2021-05-06 16:31:25,Sold 129.00 XRP/ZAR @ 24.94,out_sell,in_buy_4989b3017e55c1,-68.654,3400,0,56134,0,1712.230760000000002494,578.753220000000002494,16.51
FY2022,48543d9e,2021-05-06 16:31:25,Sold 129.00 XRP/ZAR @ 24.94,out_sell,in_buy_b20251efbd7053,-60.346,3339.654,0,55137.68754,0,1505.029239999999997506,508.716779999999997506,16.51
FY2022,b56e5d57,2021-05-06 16:31:26,Sold 21.00 XRP/ZAR @ 24.94,out_sell,in_buy_b20251efbd7053,-21,3318.654,0,54790.97754,0,523.74,177.03,16.51
FY2022,bb20df2d,2021-05-06 20:37:29,Bought 200.00 XRP/ZAR @ 23.69,in_buy,in_buy_4b7c9ea654e5ec,200,3518.654,4738,83356.91326,0,0,0,23.69
FY2022,3cd5c8b7,2021-05-07 04:30:21,Bought 120.00 XRP/ZAR @ 23.04,in_buy,in_buy_8acf86d254dfc2,120,3638.654,2764.8,83834.58816,0,0,0,23.04
FY2022,b48c5b20,2021-05-07 04:30:34,Bought 21.00 XRP/ZAR @ 23.04,in_buy,in_buy_276f57b1a5b79a,21,3659.654,483.84,84318.42816,0,0,0,23.04
FY2022,b9be7ac6,2021-05-07 04:30:34,Bought 9.00 XRP/ZAR @ 23.04,in_buy,in_buy_c9d3e071c2a8e4,9,3668.654,207.36,84525.78816,0,0,0,23.04
FY2022,e712b3e4,2021-05-09 01:56:39,Bought 200.00 XRP/ZAR @ 22.69,in_buy,in_buy_1df43896c02774,200,3868.654,4538,87779.75926,0,0,0,22.69
FY2022,2ffd00fd,2021-05-09 05:55:21,Bought 200.00 XRP/ZAR @ 22.43,in_buy,in_buy_fc44450f388f87,200,4068.654,4486,91259.90922,0,0,0,22.43
FY2022,3e88d6e2,2021-05-09 05:55:41,Bought 150.00 XRP/ZAR @ 22.34,in_buy,in_buy_2a57570bab843c,150,4218.654,3351,94244.73036,0,0,0,22.34
FY2022,cb42270a,2021-05-09 06:37:53,Sold 100.00 XRP/ZAR @ 21.89,out_sell,in_buy_b20251efbd7053,-35.654,4183,0,69061.33,0,780.46606,191.81852,16.51
FY2022,cb42270a,2021-05-09 06:37:53,Sold 100.00 XRP/ZAR @ 21.89,out_sell,in_buy_2ac1b3c240b23e,-64.346,4118.654,0,65939.65054,0,1408.53394,378.35448,16.01
FY2022,cb42270a,2021-05-09 06:37:53,Trading fee,out_fee_sell,in_buy_2ac1b3c240b23e,-0.1,4118.554,0,65938.04954,0,2.18,0.579,16.01
FY2022,69028c56,2021-05-09 06:39:20,Bought 100.00 XRP/ZAR @ 21.89,in_buy,in_buy_8d1e2fc7c8ea5d,100,4218.554,2189,92344.14706,0,0,0,21.89
FY2022,59ccab0f,2021-05-09 09:46:01,Bought 100.00 XRP/ZAR @ 22.01,in_buy,in_buy_8c50d9acd3e394,100,4318.554,2201,95051.37354,0,0,0,22.01
FY2022,5f7eec05,2021-05-09 14:15:19,Bought 100.00 XRP/ZAR @ 21.85,in_buy,in_buy_7211d6c57b0f83,100,4418.554,2185,96545.4049,0,0,0,21.85
FY2022,76f6a3a2,2021-05-09 14:59:40,Bought 22.00 XRP/ZAR @ 21.67,in_buy,in_buy_9744821b493576,22,4440.554,476.74,96226.80518,0,0,0,21.67
FY2022,736a697f,2021-05-09 14:59:41,Bought 33.00 XRP/ZAR @ 21.67,in_buy,in_buy_7e8ebc3f16e9b8,33,4473.554,715.11,96941.91518,0,0,0,21.67
FY2022,0108905e,2021-05-09 14:59:42,Bought 32.00 XRP/ZAR @ 21.67,in_buy,in_buy_1ed7b7efcd9ffb,32,4505.554,693.44,97635.35518,0,0,0,21.67
FY2022,4ba188ba,2021-05-09 14:59:42,Bought 32.00 XRP/ZAR @ 21.67,in_buy,in_buy_1d3d2d40f7313b,32,4537.554,693.44,98328.79518,0,0,0,21.67
FY2022,0a36bf15,2021-05-09 14:59:43,Bought 32.00 XRP/ZAR @ 21.67,in_buy,in_buy_6dc1aa71eb082f,32,4569.554,693.44,99022.23518,0,0,0,21.67
FY2022,a5c97189,2021-05-09 14:59:43,Bought 32.00 XRP/ZAR @ 21.67,in_buy,in_buy_71de308362b885,32,4601.554,693.44,99715.67518,0,0,0,21.67
FY2022,f808e9bd,2021-05-09 14:59:44,Bought 17.00 XRP/ZAR @ 21.67,in_buy,in_buy_56d820e25fba10,17,4618.554,368.39,100084.06518,0,0,0,21.67
FY2022,f51e24f9,2021-05-10 07:12:24,Sold 200.00 XRP/ZAR @ 23.27,out_sell,in_buy_2ac1b3c240b23e,-185.554,4433,0,70972.33,0,4317.84158,1347.12204,16.01
FY2022,f51e24f9,2021-05-10 07:12:24,Sold 200.00 XRP/ZAR @ 23.27,out_sell,in_buy_ff4585beec80dd,-14.446,4418.554,0,68531.77254,0,336.15842,112.10096,15.51
FY2022,46d03c2c,2021-05-10 09:34:52,Sold 200.00 XRP/ZAR @ 23.32,out_sell,in_buy_ff4585beec80dd,-185.554,4233,0,65653.83,0,4327.11928,1449.17674,15.51
FY2022,46d03c2c,2021-05-10 09:34:52,Sold 200.00 XRP/ZAR @ 23.32,out_sell,in_buy_ecedec37486082,-14.446,4218.554,0,63067.3823,0,336.88072,120.91302,14.95
FY2022,d1fd13d5,2021-05-10 09:49:47,Sold 200.00 XRP/ZAR @ 23.59,out_sell,in_buy_ecedec37486082,-118.554,4100,0,61295,0,2796.68886,1024.30656,14.95
FY2022,d1fd13d5,2021-05-10 09:49:47,Sold 200.00 XRP/ZAR @ 23.59,out_sell,in_buy_5a2fe32bd6dbd9,-81.446,4018.554,0,61724.98944,0,1921.31114,670.30058,15.36
FY2022,f2b4a73c,2021-05-10 10:23:08,Bought 300.00 XRP/ZAR @ 22.88,in_buy,in_buy_2d5e9f74d2f605,300,4318.554,6864,98808.51552,0,0,0,22.88
FY2022,bd4cca5c,2021-05-10 16:06:15,Bought 100.00 XRP/ZAR @ 22.51,in_buy,in_buy_0b3694a033d5d8,100,4418.554,2251,99461.65054,0,0,0,22.51
FY2022,503f9981,2021-05-10 20:16:12,Bought 200.00 XRP/ZAR @ 22.01,in_buy,in_buy_b08b5343affdd1,200,4618.554,4402,101654.37354,0,0,0,22.01
FY2022,bf2e462d,2021-05-10 21:58:13,Bought 200.00 XRP/ZAR @ 21.34,in_buy,in_buy_92fd5b511a7647,200,4818.554,4268,102827.94236,0,0,0,21.34
FY2022,8e8feba3,2021-05-10 22:03:04,Bought 47.00 XRP/ZAR @ 20.69,in_buy,in_buy_a67b68732864a3,47,4865.554,972.43,100668.31226,0,0,0,20.69
FY2022,0b9f4ef5,2021-05-10 22:03:05,Bought 153.00 XRP/ZAR @ 20.69,in_buy,in_buy_e18e10d1c76283,153,5018.554,3165.57,103833.88226,0,0,0,20.69
FY2022,bc828d98,2021-05-10 22:06:18,Bought 103.00 XRP/ZAR @ 20.06,in_buy,in_buy_32c69e663d3a68,103,5121.554,2066.18,102738.37324,0,0,0,20.06
FY2022,f45bb81c,2021-05-10 22:06:18,Bought 95.00 XRP/ZAR @ 20.06,in_buy,in_buy_2c6cd0e1ddea79,95,5216.554,1905.7,104644.07324,0,0,0,20.06
FY2022,88ed9a41,2021-05-11 18:09:57,Sold 200.00 XRP/ZAR @ 21.66,out_sell,in_buy_5a2fe32bd6dbd9,-118.554,5098,0,78305.28,0,2567.87964,746.8902,15.36
FY2022,88ed9a41,2021-05-11 18:09:57,Sold 200.00 XRP/ZAR @ 21.66,out_sell,in_buy_d0f280ce76137e,-81.446,5016.554,0,76251.6208,0,1764.12036,526.14116,15.2
FY2022,6dddcd8f,2021-05-12 17:27:21,Bought 300.00 XRP/ZAR @ 20.79,in_buy,in_buy_30d21aa26229fb,300,5316.554,6237,110531.15766,0,0,0,20.79
FY2022,f3907f27,2021-05-13 00:13:25,Bought 200.00 XRP/ZAR @ 20.10,in_buy,in_buy_49a4157033158a,200,5516.554,4020,110882.7354,0,0,0,20.1
FY2022,942fbdcd,2021-05-13 00:40:42,Bought 55.00 XRP/ZAR @ 19.74,in_buy,in_buy_2213fce65da9b8,55,5571.554,1085.7,109982.47596,0,0,0,19.74
FY2022,448b7a05,2021-05-13 01:38:01,Bought 15.00 XRP/ZAR @ 19.74,in_buy,in_buy_d6522a5f412e60,15,5586.554,296.1,110278.57596,0,0,0,19.74
FY2022,1b74bca9,2021-05-13 01:38:15,Bought 130.00 XRP/ZAR @ 19.74,in_buy,in_buy_b89e177b5e796d,130,5716.554,2566.2,112844.77596,0,0,0,19.74
FY2022,50444ece,2021-05-13 01:52:48,Bought 6.00 XRP/ZAR @ 19.34,in_buy,in_buy_4a19738629ac32,6,5722.554,116.04,110674.19436,0,0,0,19.34
FY2022,c390a25f,2021-05-13 01:52:49,Bought 9.00 XRP/ZAR @ 19.34,in_buy,in_buy_0e973d9745dcac,9,5731.554,174.06,110848.25436,0,0,0,19.34
FY2022,890ed49b,2021-05-13 01:52:50,Bought 85.00 XRP/ZAR @ 19.34,in_buy,in_buy_f67db7f0341a22,85,5816.554,1643.9,112492.15436,0,0,0,19.34
FY2022,552d39f5,2021-05-13 01:55:47,Bought 200.00 XRP/ZAR @ 19.02,in_buy,in_buy_78bc5f68dc1a8f,200,6016.554,3804,114434.85708,0,0,0,19.02
FY2022,c63f20e8,2021-05-13 01:58:55,Bought 100.00 XRP/ZAR @ 18.92,in_buy,in_buy_c8ff43a5efc7b7,100,6116.554,1892,115725.20168,0,0,0,18.92
FY2022,2aaafab5,2021-05-13 11:33:39,Bought 150.00 XRP/ZAR @ 18.99,in_buy,in_buy_924928bfef743c,150,6266.554,2848.5,119001.86046,0,0,0,18.99
FY2022,2aaafab5,2021-05-13 11:33:39,Trading fee,out_fee_buy,in_buy_d0f280ce76137e,-0.15,6266.404,0,95249.3408,0,2.85,0.57,15.2
FY2022,049ab12c,2021-05-13 11:43:00,Bought 100.00 XRP/ZAR @ 18.75,in_buy,in_buy_750107c0599573,100,6366.404,1875,119370.075,0,0,0,18.75
FY2022,c0029282,2021-05-13 11:47:10,Bought 100.00 XRP/ZAR @ 18.55,in_buy,in_buy_68b7a527f41e24,100,6466.404,1855,119951.7942,0,0,0,18.55
FY2022,d2b0feee,2021-05-13 11:52:15,Bought 100.00 XRP/ZAR @ 18.35,in_buy,in_buy_4e1627a27a1620,100,6566.404,1835,120493.5134,0,0,0,18.35
