Financial Year,Trans Ref,Date,Description,Type,Lot Reference,Qty Change,Balance Units,Total Cost (ZAR),Balance Value (ZAR),Fee (ZAR),Proceeds (ZAR),Profit (ZAR),Unit Cost (ZAR)
FY2019,a23998fc,2019-05-27 17:51:47,"Sold 0.042073 BTC/ZAR @ 135,000",out_sell,in_buy_ea85a66628303a,-0.001,0.25859006,0,67233.4156,0,134.999881158937800115,-125.000118841062199885,260000
FY2019,a23998fc,2019-05-27 17:51:47,"Sold 0.042073 BTC/ZAR @ 135,000",out_sell,in_buy_8edcc0644be54e,-0.022391,0.23619906,0,54325.7838,0,3022.78233902978169584,-2127.14766097021830416,230000
FY2019,a23998fc,2019-05-27 17:51:47,"Sold 0.042073 BTC/ZAR @ 135,000",out_sell,in_buy_e54dddb64eb690,-0.018682,0.21751706,0,43503.412,0,2522.067779811280504045,-1214.332220188719495955,200000
FY2020,b5e7b125,2021-01-21 12:17:12,"Bought 0.003 BTC/ZAR @ 500,000",in_buy,in_buy_XXXXXXX,0.003,0.22051706,1500,110258.53,0,0,0,500000
FY2020,e6bc207a,2021-02-06 03:40:25,"Sold 0.01 BTC/ZAR @ 600,000",out_sell,in_buy_e54dddb64eb690,-0.007068,0.21344906,0,42689.812,0,4240.8,2827.2,200000
FY2020,e6bc207a,2021-02-06 03:40:25,"Sold 0.01 BTC/ZAR @ 600,000",out_sell,in_buy_e761f332ca9414,-0.002932,0.21051706,0,35787.9002,0,1759.2,1260.76,170000
FY2020,b0a4cb1f,2021-02-08 15:31:09,"Sold 0.01 BTC/ZAR @ 650,000",out_sell,in_buy_e761f332ca9414,-0.01,0.20051706,0,34087.9002,0,6500,4800,170000
FY2020,5e4255b8,2021-02-09 02:04:14,"Sold 0.01 BTC/ZAR @ 700,000",out_sell,in_buy_e761f332ca9414,-0.007068,0.19344906,0,32886.3402,0,4947.6,3746.04,170000
FY2020,5e4255b8,2021-02-09 02:04:14,"Sold 0.01 BTC/ZAR @ 700,000",out_sell,in_buy_e0da843a4d1c8d,-0.002932,0.19051706,0,28577.559,0,2052.4,1612.6,150000
FY2020,a2a596aa,2021-02-19 16:48:59,"Sold 0.005 BTC/ZAR @ 800,000",out_sell,in_buy_e0da843a4d1c8d,-0.005,0.18551706,0,27827.559,0,4000,3250,150000
FY2021,cc148aa4,2021-03-13 12:31:27,"Sold 0.002434 BTC/ZAR @ 900,000",out_sell,in_buy_e0da843a4d1c8d,-0.002434,0.18308306,0,27462.459,0,2190.6,1825.5,150000
FY2021,1241cc50,2021-03-23 08:09:09,"Bought 0.004838 BTC/ZAR @ 800,000",in_buy,in_buy_XXXXXXX,0.004838,0.18792106,3870.4,150336.848,0,0,0,800000
FY2021,66bea72d,2021-03-26 05:42:38,Received Bitcoin from Antonie: Transfer from Luno Test 1,in_other,in_other_XXXXXXX,0.00012422,0.18804528,100.12,151562.497452906134277887482944,0,0,0,805989.3736918370632748
FY2021,295df32e,2021-03-31 08:34:16,"Sold 0.004838 BTC/ZAR @ 900,000",out_sell,in_buy_e0da843a4d1c8d,-0.004838,0.18320728,0,27481.092,0,4354.2,3628.5,150000
FY2021,9ac5ebff,2021-04-16 13:22:00,"Bought 0.004838 BTC/ZAR @ 900,000",in_buy,in_buy_XXXXXXX,0.004838,0.18804528,4354.2,169240.752,0,0,0,900000
FY2021,741457e8,2021-04-18 10:56:11,"Bought 0.005 BTC/ZAR @ 850,000",in_buy,in_buy_XXXXXXX,0.005,0.19304528,4250,164088.488,0,0,0,850000
FY2021,1f7e2542,2021-04-22 00:42:42,"Bought 0.01 BTC/ZAR @ 800,000",in_buy,in_buy_XXXXXXX,0.01,0.20304528,8000,162436.224,0,0,0,800000
FY2021,9e7ed68a,2021-05-13 02:02:06,"Bought 0.005 BTC/ZAR @ 700,200",in_buy,in_buy_XXXXXXX,0.005,0.20804528,3501,145673.305056,0,0,0,700200
FY2021,c30d091f,2021-05-19 03:37:20,"Bought 0.005846 BTC/ZAR @ 600,200",in_buy,in_buy_XXXXXXX,0.005846,0.21389128,3508.76,128377.209649811837153598812176,0,0,0,600198.4262743756414642
FY2021,3f3563d3,2021-05-19 14:53:02,"Bought 0.005997 BTC/ZAR @ 500,200",in_buy,in_buy_XXXXXXX,0.005997,0.21988828,2999.69,109987.77299202934800732944856,0,0,0,500198.432549608137402
FY2022,a7ec9842,2022-06-13 09:23:44,"Bought 0.010074 BTC/ZAR @ 403,000",in_buy,in_buy_XXXXXXX,0.010074,0.22996228,4059.82,92674.753185388127853882844492,0,0,0,402999.8014691284494739
FY2023,c78b0fbd,2023-12-08 13:58:07,Received Bitcoin,in_other,in_other_XXXXXXX,0.0017,0.23166228,1421.9,193765.056430588235294123097936,0,0,0,836411.7647058823529412
FY2023,364721fe,2023-12-08 14:48:08,Received Bitcoin,in_other,in_other_XXXXXXX,0.20409362,0.4357559,170859.01,364797.39874112184398514142988,0,0,0,837159.9758973357422932
FY2023,40253547,2024-02-15 02:23:54,"Sold 0.053751 BTC/ZAR @ 1,000,000",out_sell,in_other_c3d0538cec773d,-0.000215,0.4355409,0,364617.40934630391680054839188,0,215.0000000000024049,35.010605182075220306962,837159.9758973357422932
FY2023,40253547,2024-02-15 02:23:54,Trading fee,out_other,in_other_c3d0538cec773d,-0.000215,0.4353259,0,364437.41995148598961595535388,0,214.26,34.270605182072815406962,837159.9758973357422932
FY2024,f4f316fc,2024-03-11 09:13:01,"Sold 0.036805 BTC/ZAR @ 1,350,000",out_sell,in_buy_3c727d3de9fe57,-0.012234,0.4230919,0,66425.35150916570875429303074,0,16515.900000000001416825,14595.1642204610093422898436,156999.8185008167463246
FY2024,f4f316fc,2024-03-11 09:13:01,"Sold 0.036805 BTC/ZAR @ 1,350,000",out_sell,in_buy_1dce8d4f93b87d,-0.024571,0.3985209,0,54597.26219288898553877584458,0,33170.849999999998583175,29804.6292338081244213098098,136999.7462940814033562
FY2024,7124ac46,2024-08-05 14:28:45,"Bought 0.026315 BTC/ZAR @ 950,000",in_buy,in_buy_XXXXXXX,0.026315,0.4248359,24999.25,403594.105,0,0,0,950000
FY2024,7124ac46,2024-08-05 14:28:45,Trading fee,out_other,in_other_c3d0538cec773d,-0.00010526,0.42473064,0,355567.492345259984119065903648,0,100.25,12.130540937046439766217768,837159.9758973357422932
FY2024,4b5c9b37,2024-11-11 08:24:59,"Sold 0.026315 BTC/ZAR @ 1,430,000",out_sell,in_other_c3d0538cec773d,-0.00010526,0.42462538,0,355479.372886197030558832121416,0,150.5218,62.402340937046439766217768,837159.9758973357422932
FY2024,4b5c9b37,2024-11-11 08:24:59,Trading fee,out_other,in_other_c3d0538cec773d,-0.00010526,0.42452012,0,355391.253427134076998598339184,0,150.63,62.510540937046439766217768,837159.9758973357422932
FY2024,ab5cbcf9,2024-11-11 14:40:08,"Sold 0.0376 BTC/ZAR @ 1,489,900",out_sell,in_other_c3d0538cec773d,-0.0002256,0.42429452,0,355202.390136571638055136993264,0,336.12144,147.25814943756105653865408,837159.9758973357422932
FY2024,ab5cbcf9,2024-11-11 14:40:09,Trading fee,out_other,in_other_c3d0538cec773d,-0.0002256,0.42406892,0,355013.526846009199111675647344,0,335.83,146.96670943756105653865408,837159.9758973357422932
FY2024,5cc7598c,2024-11-13 17:28:13,"Sold 0.002461 BTC/ZAR @ 1,650,000",out_sell,in_other_c3d0538cec773d,-0.00000738,0.42406154,0,355007.348605387076773897523528,0,12.176999999999977065,5.998759377877639286876184,837159.9758973357422932
FY2024,5cc7598c,2024-11-13 17:28:13,Trading fee,out_other,in_other_c3d0538cec773d,-0.00000738,0.42405416,0,355001.170364764954436119399712,0,12.14,5.961759377877662221876184,837159.9758973357422932
FY2024,afed4a34,2024-11-13 17:28:25,"Sold 0.037893 BTC/ZAR @ 1,650,000",out_sell,in_other_c3d0538cec773d,-0.00011367,0.42394049,0,354906.010390304704282292931668,0,187.555500000000975645,92.395525539750821818531956,837159.9758973357422932
FY2024,afed4a34,2024-11-13 17:28:25,Trading fee,out_other,in_other_c3d0538cec773d,-0.00011367,0.42382682,0,354810.850415844454128466463624,0,187,91.840025539749846173531956,837159.9758973357422932
