Boughts for FY,2021
Date,Currency,Description,Trans Ref,Lot Ref,Qty Bought,Unit Cost (ZAR),Total Cost (ZAR),Proceeds (ZAR),Profit (ZAR),Fee (ZAR)
2021-01-30 03:51:01,XBT,"Bought 0.005 BTC/ZAR @ 516,000",B062,f30a85c1,0.00500000,516000.00,2580.00,0.00,0.00,0.00
2021-01-30 04:49:33,LTC,"Bought 3.00 LTC/ZAR @ 1,998",B063,251fc4bb,3.00000000,1998.00,5994.00,0.00,0.00,0.00
2021-01-30 04:49:33,LTC,"Bought 2.00 LTC/ZAR @ 1,956",B064,de521565,2.00000000,1956.00,3912.00,0.00,0.00,0.00
2021-01-31 15:50:15,LTC,"Bought 0.6114 LTC/ZAR @ 1,998",B065,ab12e7b9,0.61140000,1997.99,1221.57,0.00,0.00,0.00
2021-01-31 15:50:30,LTC,"Bought 2.3886 LTC/ZAR @ 1,998",B066,f13fcf1b,2.38860000,1998.00,4772.42,0.00,0.00,0.00
2021-01-31 15:50:57,XBT,"Bought 0.01 BTC/ZAR @ 511,000",B067,56d57b24,0.01000000,511000.00,5110.00,0.00,0.00,0.00
2021-01-31 16:28:53,LTC,"Bought 3.00 LTC/ZAR @ 1,956",B068,2541eb59,3.00000000,1956.00,5868.00,0.00,0.00,0.00
2021-01-31 18:01:06,XBT,"Bought 0.01 BTC/ZAR @ 506,000",B069,7c5617f5,0.01000000,506000.00,5060.00,0.00,0.00,0.00
2021-02-01 00:08:47,ETH,"Bought 0.20 ETH/ZAR @ 20,100",B070,ae323796,0.20000000,20100.00,4020.00,0.00,0.00,0.00
2021-02-01 20:44:48,BCH,Bought BCH 0.01531969 for ZAR 100.00,B071,385e07fc,0.01531969,6527.55,100.00,0.00,0.00,0.00
2021-02-06 05:04:00,ETH,"Bought 0.10 ETH/ZAR @ 25,650",B072,64b21861,0.10000000,25650.00,2565.00,0.00,0.00,0.00
2021-02-06 05:37:00,ETH,"Bought 0.10 ETH/ZAR @ 25,300",B073,ef4eca27,0.10000000,25300.00,2530.00,0.00,0.00,0.00
2021-02-06 06:11:40,ETH,"Bought 0.020991 ETH/ZAR @ 25,450",B074,cf7b915f,0.02099100,25449.95,534.22,0.00,0.00,0.00
2021-02-06 06:11:45,ETH,"Bought 0.047098 ETH/ZAR @ 25,450",B075,9a99282c,0.04709800,25449.91,1198.64,0.00,0.00,0.00
2021-02-06 06:11:46,ETH,"Bought 0.031911 ETH/ZAR @ 25,450",B076,286f6d1a,0.03191100,25449.84,812.13,0.00,0.00,0.00
2021-02-06 06:21:50,ETH,"Bought 0.10 ETH/ZAR @ 25,501",B077,068b3f2a,0.10000000,25501.00,2550.10,0.00,0.00,0.00
2021-02-06 06:24:45,ETH,"Bought 0.10 ETH/ZAR @ 25,425",B078,28bedb6b,0.10000000,25425.00,2542.50,0.00,0.00,0.00
2021-02-07 02:37:33,ETH,"Bought 0.10 ETH/ZAR @ 24,950",B079,41dc1e26,0.10000000,24950.00,2495.00,0.00,0.00,0.00
2021-02-07 13:36:54,ETH,"Bought 0.10 ETH/ZAR @ 24,601",B080,caa4c0f5,0.10000000,24601.00,2460.10,0.00,0.00,0.00
2021-02-09 06:32:20,XBT,"Bought 0.01 BTC/ZAR @ 720,102",B081,d0d10841,0.01000000,720102.00,7201.02,0.00,0.00,0.00
2021-02-09 06:51:29,XBT,"Bought 0.01 BTC/ZAR @ 729,004",B082,d8253356,0.01000000,729004.00,7290.04,0.00,0.00,0.00
2021-02-09 06:57:35,XBT,"Bought 0.005 BTC/ZAR @ 736,395",B083,ffa6f8e7,0.00500000,736394.00,3681.97,0.00,0.00,0.00
2021-02-09 07:05:26,XBT,"Bought 0.01 BTC/ZAR @ 730,000",B084,85df450c,0.01000000,730000.00,7300.00,0.00,0.00,0.00
2021-02-09 08:17:05,XBT,"Bought 0.01 BTC/ZAR @ 722,000",B085,240cd3d5,0.01000000,722000.00,7220.00,0.00,0.00,0.00
2021-02-09 09:35:06,XBT,"Bought 0.005 BTC/ZAR @ 701,000",B086,e299e6f8,0.00500000,701000.00,3505.00,0.00,0.00,0.00
2021-02-10 12:39:33,XBT,"Bought 0.005 BTC/ZAR @ 691,000",B087,73324cd4,0.00500000,691000.00,3455.00,0.00,0.00,0.00
2021-02-10 15:02:31,XBT,"Bought 0.005 BTC/ZAR @ 685,100",B088,bede0364,0.00500000,685100.00,3425.50,0.00,0.00,0.00
2021-02-10 15:27:43,XBT,"Bought 0.005 BTC/ZAR @ 678,100",B089,e96a293e,0.00500000,678100.00,3390.50,0.00,0.00,0.00
2021-02-11 00:48:24,XBT,"Bought 0.005 BTC/ZAR @ 671,000",B090,cd7ece9f,0.00500000,671000.00,3355.00,0.00,0.00,0.00
2021-02-15 02:24:33,ETH,"Bought 0.10 ETH/ZAR @ 25,715",B091,dfbf52e2,0.10000000,25715.00,2571.50,0.00,0.00,0.00
2021-02-18 07:05:19,XRP,Bought 119.00 XRP/ZAR @ 8.39,B092,ffd2f4c5,119.00000000,8.39,998.41,0.00,0.00,0.00
2021-02-18 08:24:16,XRP,Bought 120.00 XRP/ZAR @ 8.28,B093,97ea152c,120.00000000,8.28,993.60,0.00,0.00,0.00
2021-02-18 09:24:20,XRP,Bought 122.00 XRP/ZAR @ 8.19,B094,b2970fe4,122.00000000,8.19,999.18,0.00,0.00,0.00
2021-02-18 11:34:44,XRP,Bought 123.00 XRP/ZAR @ 8.09,B095,29935c61,123.00000000,8.09,995.07,0.00,0.00,0.00
2021-02-18 11:40:50,XRP,Bought 124.00 XRP/ZAR @ 8.01,B096,876ae495,124.00000000,8.01,993.24,0.00,0.00,0.00
2021-02-18 17:41:16,XRP,Bought 114.00 XRP/ZAR @ 7.91,B097,061ba263,114.00000000,7.91,901.74,0.00,0.00,0.00
2021-02-19 02:07:22,XRP,Bought 12.00 XRP/ZAR @ 7.91,B098,0be69527,12.00000000,7.91,94.92,0.00,0.00,0.00
2021-02-20 04:22:36,XBT,"Bought 0.0005 BTC/ZAR @ 840,532",B099,1e2d9f87,0.00050000,840520.00,420.26,0.00,0.00,0.00
2021-02-20 04:22:36,XBT,"Bought 0.0005 BTC/ZAR @ 840,532",B100,c18ce7d3,0.00050000,840520.00,420.26,0.00,0.00,0.00
2021-02-20 04:22:37,XBT,"Bought 0.000189 BTC/ZAR @ 840,532",B101,1bfd6532,0.00018900,840529.10,158.86,0.00,0.00,0.00
2021-02-20 10:39:11,XBT,"Bought 0.001176 BTC/ZAR @ 849,908",B102,d67b6f91,0.00117600,849906.46,999.49,0.00,0.00,0.00
2021-02-20 15:23:19,LTC,"Bought 0.2849 LTC/ZAR @ 3,510",B103,65152012,0.28490000,3509.97,999.99,0.00,0.00,0.00
2021-02-20 20:12:59,XRP,Bought 123.00 XRP/ZAR @ 8.11,B104,0a6d68d7,123.00000000,8.11,997.53,0.00,0.00,0.00
2021-02-20 22:42:02,XRP,Bought 128.00 XRP/ZAR @ 7.81,B105,35e98343,128.00000000,7.81,999.68,0.00,0.00,0.00
2021-02-21 06:31:42,LTC,"Bought 0.1433 LTC/ZAR @ 3,489",B106,8d3b42ab,0.14330000,3488.97,499.97,0.00,0.00,0.00
2021-02-21 06:43:43,LTC,"Bought 0.2069 LTC/ZAR @ 3,475",B107,f856c0cc,0.20690000,3474.96,718.97,0.00,0.00,0.00
2021-02-21 06:43:49,LTC,"Bought 0.0808 LTC/ZAR @ 3,475",B108,54c67bcb,0.08080000,3475.00,280.78,0.00,0.00,0.00
2021-02-22 00:49:23,LTC,"Bought 0.2906 LTC/ZAR @ 3,440",B109,b813c4ce,0.29060000,3439.99,999.66,0.00,0.00,0.00
2021-02-22 00:56:41,ETH,"Bought 0.03266 ETH/ZAR @ 29,240",B110,6d2fba2f,0.03266000,29239.74,954.97,0.00,0.00,0.00
2021-02-22 04:00:10,LTC,"Bought 0.2936 LTC/ZAR @ 3,405",B111,f712f2c7,0.29360000,3404.97,999.70,0.00,0.00,0.00
2021-02-22 04:23:56,ETH,"Bought 0.034542 ETH/ZAR @ 28,950",B112,13766b4a,0.03454200,28949.97,999.99,0.00,0.00,0.00
2021-02-22 04:42:16,ETH,"Bought 0.034891 ETH/ZAR @ 28,660",B113,6bec0869,0.03489100,28659.83,999.97,0.00,0.00,0.00
2021-02-22 04:42:18,LTC,"Bought 0.2962 LTC/ZAR @ 3,375",B114,b551c2f9,0.29620000,3374.98,999.67,0.00,0.00,0.00
2021-02-22 10:08:09,XBT,"Bought 0.001195 BTC/ZAR @ 836,800",B115,7026b4da,0.00119500,836794.98,999.97,0.00,0.00,0.00
2021-02-22 10:12:04,ETH,"Bought 0.036034 ETH/ZAR @ 27,751",B116,45fb9711,0.03603400,27750.74,999.97,0.00,0.00,0.00
2021-02-22 10:18:23,LTC,"Bought 0.1799 LTC/ZAR @ 3,280",B117,a340c47b,0.17990000,3279.99,590.07,0.00,0.00,0.00
2021-02-22 10:18:23,LTC,"Bought 0.125 LTC/ZAR @ 3,279",B118,c3a32c35,0.12500000,3278.96,409.87,0.00,0.00,0.00
2021-02-22 12:02:07,LTC,"Bought 0.311 LTC/ZAR @ 3,215",B119,118eb453,0.31100000,3214.98,999.86,0.00,0.00,0.00
2021-02-22 12:13:30,XBT,"Bought 0.001206 BTC/ZAR @ 829,000",B120,c8b5680f,0.00120600,828996.68,999.77,0.00,0.00,0.00
2021-02-22 12:15:02,LTC,"Bought 0.3169 LTC/ZAR @ 3,155",B121,69664138,0.31690000,3154.97,999.81,0.00,0.00,0.00
2021-02-22 12:16:06,ETH,"Bought 0.036496 ETH/ZAR @ 27,400",B122,01bdd2de,0.03649600,27399.99,999.99,0.00,0.00,0.00
2021-02-22 12:19:46,XBT,"Bought 0.001218 BTC/ZAR @ 821,000",B123,450b4d6b,0.00121800,820993.43,999.97,0.00,0.00,0.00
2021-02-22 13:42:37,XBT,"Bought 0.002496 BTC/ZAR @ 801,000",B124,c4865965,0.00249600,800997.60,1999.29,0.00,0.00,0.00
2021-02-22 13:54:03,ETH,"Bought 0.037241 ETH/ZAR @ 26,852",B125,ad45188b,0.03724100,26851.86,999.99,0.00,0.00,0.00
2021-02-22 14:01:36,XBT,"Bought 0.001262 BTC/ZAR @ 792,000",B126,18bfe851,0.00126200,791996.83,999.50,0.00,0.00,0.00
2021-02-22 14:03:17,ETH,"Bought 0.038001 ETH/ZAR @ 26,315",B127,08aee054,0.03800100,26314.83,999.99,0.00,0.00,0.00
2021-02-22 14:09:14,ETH,"Bought 0.038417 ETH/ZAR @ 26,030",B128,7179c336,0.03841700,26029.88,999.99,0.00,0.00,0.00
2021-02-22 14:11:55,LTC,"Bought 0.3236 LTC/ZAR @ 3,090",B129,108419e6,0.32360000,3089.99,999.92,0.00,0.00,0.00
2021-02-22 14:17:59,ETH,"Bought 0.10 ETH/ZAR @ 24,005",B130,1fcb23ee,0.10000000,24005.00,2400.50,0.00,0.00,0.00
2021-02-22 14:18:10,ETH,"Bought 0.10 ETH/ZAR @ 23,600",B131,99361d0a,0.10000000,23600.00,2360.00,0.00,0.00,0.00
2021-02-22 14:18:14,ETH,"Bought 0.10 ETH/ZAR @ 23,200",B132,308e3006,0.10000000,23200.00,2320.00,0.00,0.00,0.00
2021-02-22 14:18:23,LTC,"Bought 0.3448 LTC/ZAR @ 2,895",B133,f638614c,0.34480000,2894.98,998.19,0.00,0.00,0.00
2021-02-22 14:19:45,XBT,"Bought 0.001324 BTC/ZAR @ 755,131",B134,303bc9a5,0.00132400,755128.40,999.79,0.00,0.00,0.00
2021-02-22 14:22:06,XBT,"Bought 0.001305 BTC/ZAR @ 766,002",B135,fe3929c3,0.00130500,766000.00,999.63,0.00,0.00,0.00
2021-02-23 04:48:25,ETH,"Bought 0.040494 ETH/ZAR @ 24,695",B136,fcea8af6,0.04049400,24694.77,999.99,0.00,0.00,0.00
2021-02-23 05:03:41,ETH,"Bought 0.04132 ETH/ZAR @ 24,201",B137,ec400593,0.04132000,24200.87,999.98,0.00,0.00,0.00
2021-02-23 05:15:17,XBT,"Bought 0.001331 BTC/ZAR @ 751,000",B138,54a9cccb,0.00133100,750999.25,999.58,0.00,0.00,0.00
2021-02-23 05:16:36,LTC,"Bought 0.1619 LTC/ZAR @ 2,842",B139,5944bf5f,0.16190000,2841.94,460.11,0.00,0.00,0.00
2021-02-23 05:16:55,LTC,"Bought 0.1899 LTC/ZAR @ 2,842",B140,5428c1e5,0.18990000,2841.97,539.69,0.00,0.00,0.00
2021-02-23 05:24:50,XBT,"Bought 0.001345 BTC/ZAR @ 743,000",B141,00af6cd7,0.00134500,742996.28,999.33,0.00,0.00,0.00
2021-02-23 05:26:10,XBT,"Bought 0.001353 BTC/ZAR @ 739,000",B142,f5d6f54f,0.00135300,738994.83,999.86,0.00,0.00,0.00
2021-02-23 05:26:13,ETH,"Bought 0.042163 ETH/ZAR @ 23,717",B143,cf4300b7,0.04216300,23716.77,999.97,0.00,0.00,0.00
2021-02-23 05:26:25,XBT,"Bought 0.001355 BTC/ZAR @ 737,997",B144,738903f5,0.00135500,737992.62,999.98,0.00,0.00,0.00
2021-02-23 05:30:07,XRP,Bought 129.00 XRP/ZAR @ 7.75,B145,ae26b7e7,129.00000000,7.75,999.75,0.00,0.00,0.00
2021-02-23 05:33:49,ETH,"Bought 0.08285 ETH/ZAR @ 24,140",B146,ca328fde,0.08285000,24139.89,1999.99,0.00,0.00,0.00
2021-02-23 08:09:04,XRP,Bought 130.00 XRP/ZAR @ 7.65,B147,3a6dc189,130.00000000,7.65,994.50,0.00,0.00,0.00
2021-02-23 08:12:25,XRP,Bought 12.00 XRP/ZAR @ 7.55,B148,1f959b79,12.00000000,7.55,90.60,0.00,0.00,0.00
2021-02-23 08:12:33,XRP,Bought 120.00 XRP/ZAR @ 7.55,B149,bbcc07e2,120.00000000,7.55,906.00,0.00,0.00,0.00
2021-02-23 08:15:28,ETH,"Bought 0.043025 ETH/ZAR @ 23,242",B150,d90fe77b,0.04302500,23241.84,999.98,0.00,0.00,0.00
2021-02-23 08:16:09,LTC,"Bought 0.359 LTC/ZAR @ 2,785",B151,fe5e0ead,0.35900000,2784.99,999.81,0.00,0.00,0.00
2021-02-23 08:18:07,ETH,"Bought 0.021721 ETH/ZAR @ 23,009",B152,5ce31867,0.02172100,23008.61,499.77,0.00,0.00,0.00
2021-02-23 08:18:12,ETH,"Bought 0.000009 ETH/ZAR @ 23,009",B153,3bf9d594,0.00000900,22222.22,0.20,0.00,0.00,0.00
2021-02-23 08:20:22,XRP,Bought 134.00 XRP/ZAR @ 7.45,B154,710d8021,134.00000000,7.45,998.30,0.00,0.00,0.00
2021-02-23 08:28:11,XRP,Bought 137.00 XRP/ZAR @ 7.25,B155,5eaa36d3,137.00000000,7.25,993.25,0.00,0.00,0.00
2021-02-23 08:29:24,ETH,"Bought 0.043903 ETH/ZAR @ 22,777",B156,89a9ec0b,0.04390300,22776.80,999.97,0.00,0.00,0.00
2021-02-23 08:29:35,LTC,"Bought 0.3663 LTC/ZAR @ 2,730",B157,43afda95,0.36630000,2729.98,999.99,0.00,0.00,0.00
2021-02-23 08:30:37,XRP,Bought 141.00 XRP/ZAR @ 7.05,B158,3a5d68b1,141.00000000,7.05,994.05,0.00,0.00,0.00
2021-02-23 08:44:29,LTC,"Bought 0.1848 LTC/ZAR @ 2,705",B159,057beac3,0.18480000,2704.98,499.88,0.00,0.00,0.00
2021-02-23 08:52:24,ETH,"Bought 0.022075 ETH/ZAR @ 22,650",B160,021e4f88,0.02207500,22649.60,499.99,0.00,0.00,0.00
2021-02-23 08:52:24,ETH,"Bought 0.044336 ETH/ZAR @ 22,555",B161,fac0921d,0.04433600,22554.81,999.99,0.00,0.00,0.00
2021-02-23 08:55:11,LTC,"Bought 0.0102 LTC/ZAR @ 2,675",B162,ead438ff,0.01020000,2674.51,27.28,0.00,0.00,0.00
2021-02-23 08:55:15,LTC,"Bought 0.3636 LTC/ZAR @ 2,675",B163,01b69607,0.36360000,2675.00,972.63,0.00,0.00,0.00
2021-02-23 08:56:00,XRP,Bought 144.00 XRP/ZAR @ 6.90,B164,9e2ffbaf,144.00000000,6.90,993.60,0.00,0.00,0.00
2021-02-23 08:56:02,XBT,"Bought 0.001385 BTC/ZAR @ 722,000",B165,481c1786,0.00138500,722000.00,999.97,0.00,0.00,0.00
2021-02-23 08:57:22,ETH,"Bought 0.045242 ETH/ZAR @ 22,103",B166,050f28a9,0.04524200,22102.91,999.98,0.00,0.00,0.00
2021-02-23 08:57:46,LTC,"Bought 0.3815 LTC/ZAR @ 2,621",B167,2d556e0f,0.38150000,2621.00,999.91,0.00,0.00,0.00
2021-02-23 08:57:55,XRP,Bought 147.00 XRP/ZAR @ 6.78,B168,bc774af1,147.00000000,6.78,996.66,0.00,0.00,0.00
2021-02-23 08:59:15,XRP,Bought 150.00 XRP/ZAR @ 6.64,B169,9fc50866,150.00000000,6.64,996.00,0.00,0.00,0.00
2021-02-23 09:00:02,ETH,"Bought 0.045871 ETH/ZAR @ 21,800",B170,328e4a2d,0.04587100,21799.83,999.98,0.00,0.00,0.00
2021-02-23 09:07:20,XBT,"Bought 0.001414 BTC/ZAR @ 707,000",B171,c0f9beaa,0.00141400,706994.34,999.69,0.00,0.00,0.00
2021-02-23 09:07:48,XRP,Bought 153.00 XRP/ZAR @ 6.51,B172,3ed47fb9,153.00000000,6.51,996.03,0.00,0.00,0.00
2021-02-23 09:07:49,LTC,"Bought 0.3894 LTC/ZAR @ 2,568",B173,a47d91f4,0.38940000,2567.98,999.97,0.00,0.00,0.00
2021-02-23 09:10:47,XBT,"Bought 0.001438 BTC/ZAR @ 695,000",B174,f91c0fb9,0.00143800,695000.00,999.41,0.00,0.00,0.00
2021-02-23 09:11:13,ETH,"Bought 0.046838 ETH/ZAR @ 21,350",B175,51a6f82b,0.04683800,21349.97,999.99,0.00,0.00,0.00
