Financial Year,Trans Ref,Date,Description,Type,Lot Reference,Qty Change,Unit Cost (ZAR),Total Cost (ZAR),Proceeds (ZAR),Profit (ZAR),Balance Units,Balance Value (ZAR)
2022,SKW,2022-02-08 05:52:22,Sold 140.00 XRP/ZAR @ 14.25,Sell,8ad18302,-97.08000000,16.03,1556.19,1383.39,-172.80,7414.92000000,108164.29
2022,SKX,2022-02-08 05:52:22,Sold 385.00 XRP/ZAR @ 14.25,Sell,8ad18302,-215.92000000,16.03,3461.20,3076.86,-384.34,7199.00000000,104703.09
2022,SKX,2022-02-08 05:52:22,Sold 385.00 XRP/ZAR @ 14.25,Sell,31afee44,-169.08000000,15.41,2605.52,2409.39,-196.13,7029.92000000,102097.57
2022,SKY,2022-02-08 05:52:22,Trading fee,Sell,31afee44,-0.14000000,15.41,2.16,1.99,-0.17,7029.78000000,102095.41
2022,SKZ,2022-02-08 05:52:22,Trading fee,Sell,31afee44,-0.38500000,15.41,5.93,5.49,-0.44,7029.39500000,102089.48
2022,SLA,2022-02-08 05:52:22,Sold 225.00 XRP/ZAR @ 14.25,Sell,31afee44,-225.00000000,15.41,3467.25,3206.25,-261.00,6804.39500000,98622.23
2022,SLB,2022-02-08 05:52:22,Trading fee,Sell,31afee44,-0.22500000,15.41,3.47,3.20,-0.27,6804.17000000,98618.76
2023,SLC,2022-03-01 12:24:24,Sold 700.00 XRP/ZAR @ 12.25,Sell,31afee44,-105.17000000,15.41,1620.67,1288.33,-332.34,6699.00000000,96998.09
2023,SLC,2022-03-01 12:24:24,Sold 700.00 XRP/ZAR @ 12.25,Sell,dae7438c,-300.00000000,14.84,4452.00,3675.00,-777.00,6399.00000000,92546.09
2023,SLC,2022-03-01 12:24:24,Sold 700.00 XRP/ZAR @ 12.25,Sell,326171a3,-294.83000000,14.01,4130.57,3611.67,-518.90,6104.17000000,88415.52
2023,BLJ,2022-04-06 00:18:50,Bought 300.00 XRP/ZAR @ 12.05,Buy,dc8ba892,300.00000000,12.05,3615.00,0.00,0.00,6404.17000000,92030.52
2023,BLK,2022-04-06 00:18:52,Bought 700.00 XRP/ZAR @ 12.05,Buy,810057c9,700.00000000,12.05,8435.00,0.00,0.00,7104.17000000,100465.52
2023,BLL,2022-04-06 13:48:14,"Bought 1,000.00 XRP/ZAR @ 11.81",Buy,1d22a0b2,1000.00000000,11.81,11810.00,0.00,0.00,8104.17000000,112275.52
2023,BLM,2022-04-06 17:08:15,Bought 981.00 XRP/ZAR @ 11.45,Buy,0a08bef1,981.00000000,11.45,11232.45,0.00,0.00,9085.17000000,123507.97
2023,BLN,2022-04-06 17:08:19,Bought 19.00 XRP/ZAR @ 11.45,Buy,ae8a6809,19.00000000,11.45,217.55,0.00,0.00,9104.17000000,123725.52
2023,BLO,2022-04-11 02:21:09,Bought 33.00 XRP/ZAR @ 11.22,Buy,57e0fb9b,33.00000000,11.22,370.26,0.00,0.00,9137.17000000,124095.78
2023,BLP,2022-04-11 02:21:14,Bought 9.00 XRP/ZAR @ 11.22,Buy,fb8644cc,9.00000000,11.22,100.98,0.00,0.00,9146.17000000,124196.76
2023,BLQ,2022-04-11 02:21:23,Bought 446.00 XRP/ZAR @ 11.22,Buy,07bff857,446.00000000,11.22,5004.12,0.00,0.00,9592.17000000,129200.88
2023,BLR,2022-04-11 02:21:25,Bought 512.00 XRP/ZAR @ 11.22,Buy,1198606f,512.00000000,11.22,5744.64,0.00,0.00,10104.17000000,134945.52
2023,BLS,2022-04-11 08:29:10,Bought 508.00 XRP/ZAR @ 11.01,Buy,c8964b3c,508.00000000,11.01,5593.08,0.00,0.00,10612.17000000,140538.60
2023,SLD,2022-04-21 16:12:37,"Sold 1,000.00 XRP/ZAR @ 11.97",Sell,326171a3,-5.17000000,14.01,72.43,61.88,-10.55,10607.00000000,140466.17
2023,SLD,2022-04-21 16:12:37,"Sold 1,000.00 XRP/ZAR @ 11.97",Sell,8edfe536,-300.00000000,13.51,4053.00,3591.00,-462.00,10307.00000000,136413.17
2023,SLD,2022-04-21 16:12:37,"Sold 1,000.00 XRP/ZAR @ 11.97",Sell,e04c1d29,-100.00000000,13.11,1311.00,1197.00,-114.00,10207.00000000,135102.17
2023,SLD,2022-04-21 16:12:37,"Sold 1,000.00 XRP/ZAR @ 11.97",Sell,d0168dde,-100.00000000,13.01,1301.00,1197.00,-104.00,10107.00000000,133801.17
2023,SLD,2022-04-21 16:12:37,"Sold 1,000.00 XRP/ZAR @ 11.97",Sell,39a1386b,-100.00000000,12.81,1281.00,1197.00,-84.00,10007.00000000,132520.17
2023,SLD,2022-04-21 16:12:37,"Sold 1,000.00 XRP/ZAR @ 11.97",Sell,95c09081,-100.00000000,12.91,1291.00,1197.00,-94.00,9907.00000000,131229.17
2023,SLD,2022-04-21 16:12:37,"Sold 1,000.00 XRP/ZAR @ 11.97",Sell,7443aea7,-294.83000000,13.33,3930.08,3529.12,-400.97,9612.17000000,127299.09
2023,BLT,2022-04-23 23:35:13,Bought 508.00 XRP/ZAR @ 11.25,Buy,c63ebd20,508.00000000,11.25,5715.00,0.00,0.00,10120.17000000,133014.09
2023,BLU,2022-04-23 23:35:13,Bought 556.00 XRP/ZAR @ 11.25,Buy,d7898b38,556.00000000,11.25,6255.00,0.00,0.00,10676.17000000,139269.09
2023,SLE,2022-05-13 12:25:55,Sold 265.00 XRP/ZAR @ 7.43,Sell,7443aea7,-42.17000000,13.33,562.13,313.32,-248.80,10634.00000000,138706.96
2023,SLE,2022-05-13 12:25:55,Sold 265.00 XRP/ZAR @ 7.43,Sell,966e06a7,-222.83000000,14.74,3284.51,1655.63,-1628.89,10411.17000000,135422.45
2023,SLF,2022-05-13 12:26:11,Sold 66.00 XRP/ZAR @ 7.43,Sell,966e06a7,-66.00000000,14.74,972.84,490.38,-482.46,10345.17000000,134449.61
2023,SLG,2022-05-13 12:26:17,Sold 669.00 XRP/ZAR @ 7.43,Sell,966e06a7,-669.00000000,14.74,9861.06,4970.67,-4890.39,9676.17000000,124588.55
2023,SLH,2022-09-20 21:33:27,"Sold 1,000.00 XRP/ZAR @ 7.45",Sell,966e06a7,-1000.00000000,14.74,14740.00,7450.00,-7290.00,8676.17000000,109848.55
2023,SLI,2022-09-22 09:04:11,Sold 400.00 XRP/ZAR @ 7.65,Sell,966e06a7,-400.00000000,14.74,5896.00,3060.00,-2836.00,8276.17000000,103952.55
2023,SLJ,2022-09-23 07:07:08,"Sold 1,000.00 XRP/ZAR @ 9.69",Sell,966e06a7,-1000.00000000,14.74,14740.00,9690.00,-5050.00,7276.17000000,89212.55
2023,SLK,2022-09-23 07:07:08,Trading fee,Sell,966e06a7,-1.00000000,14.74,14.74,9.69,-5.05,7275.17000000,89197.81
2023,BLV,2022-11-08 03:57:49,Bought 500.00 XRP/ZAR @ 8.01,Buy,cc511f41,500.00000000,8.01,4005.00,0.00,0.00,7775.17000000,93202.81
2023,BLW,2022-11-08 18:21:04,"Bought 1,000.00 XRP/ZAR @ 7.51",Buy,b47f03f0,1000.00000000,7.51,7510.00,0.00,0.00,8775.17000000,100712.81
2024,SLL,2023-04-18 23:06:06,Sold 500.00 XRP/ZAR @ 9.95,Sell,966e06a7,-500.00000000,14.74,7370.00,4975.00,-2395.00,8275.17000000,93342.81
2024,BLX,2023-04-19 08:22:31,"Bought 1,000.00 XRP/ZAR @ 9.35",Buy,66c80d2e,1000.00000000,9.35,9350.00,0.00,0.00,9275.17000000,102692.81
2024,SLM,2023-05-30 00:30:24,"Sold 1,000.00 XRP/ZAR @ 9.89",Sell,966e06a7,-1000.00000000,14.74,14740.00,9890.00,-4850.00,8275.17000000,87952.81
2024,SLN,2023-05-30 16:08:00,Sold 750.00 XRP/ZAR @ 10.25,Sell,966e06a7,-203.17000000,14.74,2994.73,2082.49,-912.23,8072.00000000,84958.08
2024,SLN,2023-05-30 16:08:00,Sold 750.00 XRP/ZAR @ 10.25,Sell,dc8ba892,-300.00000000,12.05,3615.00,3075.00,-540.00,7772.00000000,81343.08
2024,SLN,2023-05-30 16:08:00,Sold 750.00 XRP/ZAR @ 10.25,Sell,810057c9,-246.83000000,12.05,2974.30,2530.01,-444.29,7525.17000000,78368.78
2024,SLO,2023-05-30 17:18:58,Sold 239.00 XRP/ZAR @ 10.45,Sell,810057c9,-239.00000000,12.05,2879.95,2497.55,-382.40,7286.17000000,75488.83
2024,SLP,2023-05-30 17:25:53,Sold 761.00 XRP/ZAR @ 10.45,Sell,810057c9,-214.17000000,12.05,2580.75,2238.08,-342.67,7072.00000000,72908.08
2024,SLP,2023-05-30 17:25:53,Sold 761.00 XRP/ZAR @ 10.45,Sell,1d22a0b2,-546.83000000,11.81,6458.06,5714.37,-743.69,6525.17000000,66450.02
2024,BLY,2023-06-10 07:03:40,"Bought 1,000.00 XRP/ZAR @ 9.40",Buy,c314939c,1000.00000000,9.40,9400.00,0.00,0.00,7525.17000000,75850.02
2024,BLZ,2023-07-12 19:17:12,Bought 500.00 XRP/ZAR @ 8.83,Buy,9d68e351,500.00000000,8.83,4415.00,0.00,0.00,8025.17000000,80265.02
2024,SLQ,2023-07-12 19:17:12,Trading fee,Sell,1d22a0b2,-2.50000000,11.81,29.53,21.99,-7.54,8022.67000000,80235.49
2024,SLR,2023-07-13 15:46:25,Sold 525.00 XRP/ZAR @ 10.89,Sell,1d22a0b2,-450.67000000,11.81,5322.41,4907.80,-414.62,7572.00000000,74913.08
2024,SLR,2023-07-13 15:46:25,Sold 525.00 XRP/ZAR @ 10.89,Sell,0a08bef1,-74.33000000,11.45,851.08,809.45,-41.62,7497.67000000,74062.00
2024,SLS,2023-07-13 16:20:48,Sold 23.00 XRP/ZAR @ 11.15,Sell,0a08bef1,-23.00000000,11.45,263.35,256.45,-6.90,7474.67000000,73798.65
2024,SLT,2023-07-13 16:20:48,Trading fee,Sell,0a08bef1,-0.11500000,11.45,1.32,1.28,-0.04,7474.55500000,73797.33
2024,SLU,2023-07-13 16:20:49,Sold 977.00 XRP/ZAR @ 11.15,Sell,0a08bef1,-883.55500000,11.45,10116.70,9851.64,-265.07,6591.00000000,63680.63
2024,SLU,2023-07-13 16:20:49,Sold 977.00 XRP/ZAR @ 11.15,Sell,ae8a6809,-19.00000000,11.45,217.55,211.85,-5.70,6572.00000000,63463.08
2024,SLU,2023-07-13 16:20:49,Sold 977.00 XRP/ZAR @ 11.15,Sell,57e0fb9b,-33.00000000,11.22,370.26,367.95,-2.31,6539.00000000,63092.82
2024,SLU,2023-07-13 16:20:49,Sold 977.00 XRP/ZAR @ 11.15,Sell,fb8644cc,-9.00000000,11.22,100.98,100.35,-0.63,6530.00000000,62991.84
2024,SLU,2023-07-13 16:20:49,Sold 977.00 XRP/ZAR @ 11.15,Sell,07bff857,-32.44500000,11.22,364.03,361.76,-2.27,6497.55500000,62627.81
2024,SLV,2023-07-13 16:20:49,Trading fee,Sell,07bff857,-2.93100000,11.22,32.89,32.80,-0.09,6494.62400000,62594.92
2024,SLW,2023-07-13 17:06:49,Sold 493.00 XRP/ZAR @ 11.50,Sell,07bff857,-410.62400000,11.22,4607.20,4722.18,114.97,6084.00000000,57987.72
2024,SLW,2023-07-13 17:06:49,Sold 493.00 XRP/ZAR @ 11.50,Sell,1198606f,-82.37600000,11.22,924.26,947.32,23.07,6001.62400000,57063.46
2024,SLX,2023-07-13 17:06:49,Trading fee,Sell,1198606f,-1.47900000,11.22,16.59,17.05,0.46,6000.14500000,57046.87
2024,SLY,2023-07-13 18:10:51,"Sold 1,000.00 XRP/ZAR @ 14.49",Sell,1198606f,-428.14500000,11.22,4803.79,6203.82,1400.03,5572.00000000,52243.08
2024,SLY,2023-07-13 18:10:51,"Sold 1,000.00 XRP/ZAR @ 14.49",Sell,c8964b3c,-508.00000000,11.01,5593.08,7360.92,1767.84,5064.00000000,46650.00
2024,SLY,2023-07-13 18:10:51,"Sold 1,000.00 XRP/ZAR @ 14.49",Sell,c63ebd20,-63.85500000,11.25,718.37,925.26,206.89,5000.14500000,45931.63
2024,SLZ,2023-07-13 18:21:23,Sold 1.00 XRP/ZAR @ 15.85,Sell,c63ebd20,-1.00000000,11.25,11.25,15.85,4.60,4999.14500000,45920.38
2024,SMA,2023-07-13 18:21:24,"Sold 1,900.00 XRP/ZAR @ 15.85",Sell,c63ebd20,-443.14500000,11.25,4985.38,7023.85,2038.47,4556.00000000,40935.00
2024,SMA,2023-07-13 18:21:24,"Sold 1,900.00 XRP/ZAR @ 15.85",Sell,d7898b38,-556.00000000,11.25,6255.00,8812.60,2557.60,4000.00000000,34680.00
2024,SMA,2023-07-13 18:21:24,"Sold 1,900.00 XRP/ZAR @ 15.85",Sell,cc511f41,-500.00000000,8.01,4005.00,7925.00,3920.00,3500.00000000,30675.00
2024,SMA,2023-07-13 18:21:24,"Sold 1,900.00 XRP/ZAR @ 15.85",Sell,b47f03f0,-400.85500000,7.51,3010.42,6353.55,3343.13,3099.14500000,27664.58
2024,SMB,2023-07-13 18:21:24,Sold 54.00 XRP/ZAR @ 15.85,Sell,b47f03f0,-54.00000000,7.51,405.54,855.90,450.36,3045.14500000,27259.04
2024,SMC,2023-07-13 18:21:24,"Sold 1,900.00 XRP/ZAR @ 15.85",Sell,b47f03f0,-545.14500000,7.51,4094.04,8640.55,4546.51,2500.00000000,23165.00
2024,SMC,2023-07-13 18:21:24,"Sold 1,900.00 XRP/ZAR @ 15.85",Sell,66c80d2e,-1000.00000000,9.35,9350.00,15850.00,6500.00,1500.00000000,13815.00
2024,SMC,2023-07-13 18:21:24,"Sold 1,900.00 XRP/ZAR @ 15.85",Sell,c314939c,-354.85500000,9.40,3335.64,5624.45,2288.81,1145.14500000,10479.36
2024,SMD,2023-07-13 18:21:24,Sold 62.00 XRP/ZAR @ 15.85,Sell,c314939c,-62.00000000,9.40,582.80,982.70,399.90,1083.14500000,9896.56
2024,SME,2023-07-13 18:21:24,"Sold 1,083.00 XRP/ZAR @ 15.85",Sell,c314939c,-583.14500000,9.40,5481.56,9242.85,3761.29,500.00000000,4415.00
2024,SME,2023-07-13 18:21:24,"Sold 1,083.00 XRP/ZAR @ 15.85",Sell,9d68e351,-499.85500000,8.83,4413.72,7922.70,3508.98,0.14500000,1.28
2025,BMA,2024-07-04 02:00:55,Bought 500.00 XRP/ZAR @ 8.51,Buy,0fbacaac,500.00000000,8.51,4255.00,0.00,0.00,500.14500000,4256.28
2025,SMF,2024-07-04 02:00:55,Trading fee,Sell,9d68e351,-0.14500000,8.83,1.28,1.24,-0.04,500.00000000,4255.00
2025,SMF,2024-07-04 02:00:55,Trading fee,Sell,0fbacaac,-1.35500000,8.51,11.53,11.58,0.05,498.64500000,4243.47
2025,SMG,2024-11-18 10:13:40,Sold 250.00 XRP/ZAR @ 20.76,Sell,0fbacaac,-250.00000000,8.51,2127.50,5190.00,3062.50,248.64500000,2115.97
2025,SMH,2024-11-18 10:13:40,Sold 245.00 XRP/ZAR @ 20.76,Sell,0fbacaac,-245.00000000,8.51,2084.95,5086.20,3001.25,3.64500000,31.02
2025,SMI,2024-11-18 10:13:40,Trading fee,Sell,0fbacaac,-1.50000000,8.51,12.77,31.10,18.34,2.14500000,18.25
2025,SMJ,2024-11-18 10:13:40,Trading fee,Sell,0fbacaac,-1.47000000,8.51,12.51,30.47,17.96,0.67500000,5.74
