Sales for FY,2022
Date,Currency,Trans Ref,Lot Ref,Qty Sold,Unit Cost (ZAR),Total Cost (ZAR),Proceeds (ZAR),Profit (ZAR)
2021-03-29 09:02:32,XBT,S209,ea6230e1,-0.00093968,830540.00,780.44,803.43,22.98
2021-03-29 12:08:18,ETH,S210,34ce1468,-0.05985866,26975.00,1614.69,1576.50,-38.19
2021-03-29 12:08:18,ETH,S210,8424a981,-0.01395200,26704.42,372.58,367.45,-5.13
2021-03-29 12:08:18,ETH,S210,8020dcc9,-0.08604800,26704.98,2297.91,2266.25,-31.66
2021-03-29 12:08:18,ETH,S210,caf2b712,-0.04014134,26679.99,1070.97,1057.20,-13.77
2021-03-29 12:08:47,XBT,S211,ea6230e1,-0.00537000,830540.00,4460.00,4639.68,179.68
2021-03-29 12:09:21,XBT,S212,ea6230e1,-0.00369032,830540.00,3064.96,3188.44,123.48
2021-03-29 12:09:21,XBT,S212,0b285f71,-0.00093968,815000.00,765.84,811.88,46.04
2021-03-29 16:42:09,ETH,S213,caf2b712,-0.09997300,26679.99,2667.28,2667.97,0.69
2021-03-29 16:42:10,ETH,S214,caf2b712,-0.00002700,26679.99,0.72,0.72,-0.00
2021-03-29 17:07:42,ETH,S215,caf2b712,-0.04725866,26679.99,1260.86,1273.95,13.09
2021-03-29 17:07:42,ETH,S215,cdf2fa7d,-0.01260000,26679.37,336.16,339.66,3.50
2021-03-29 17:07:42,ETH,S215,bb9b3cf3,-0.00275034,26437.00,72.71,74.14,1.43
2021-03-29 17:07:43,ETH,S216,bb9b3cf3,-0.13736600,26437.00,3631.54,3702.97,71.43
2021-03-29 17:07:57,ETH,S217,bb9b3cf3,-0.00002500,26437.00,0.66,0.67,0.01
2021-03-29 18:42:44,ETH,S218,bb9b3cf3,-0.05985866,26437.00,1582.48,1628.16,45.67
2021-03-29 18:42:44,ETH,S218,c5eb8e1b,-0.04014134,26172.00,1050.58,1091.84,41.27
2021-03-30 04:11:51,XRP,S219,1aad41e4,-299.62900000,7.24,2169.31,2543.85,374.54
2021-03-30 04:11:51,XRP,S219,33157b2d,-100.37100000,8.30,833.08,852.15,19.07
2021-03-30 04:56:04,XRP,S220,33157b2d,-99.62900000,8.30,826.92,855.81,28.89
2021-03-30 04:56:04,XRP,S220,b61988d5,-72.00000000,8.24,593.28,618.48,25.20
2021-03-30 04:56:04,XRP,S220,56a6cd56,-28.37100000,8.24,233.78,243.71,9.93
2021-03-30 06:24:06,XBT,S221,0b285f71,-0.00906032,815000.00,7384.16,7819.06,434.90
2021-03-30 06:24:06,XBT,S221,96af638c,-0.00093968,801000.00,752.68,810.94,58.26
2021-03-30 09:38:05,XBT,S222,96af638c,-0.00700000,801000.00,5607.00,6139.00,532.00
2021-03-30 10:02:01,ETH,S223,c5eb8e1b,-0.15985866,26172.00,4183.82,4379.33,195.51
2021-03-30 10:02:01,ETH,S223,671328e4,-0.00758000,25908.97,196.39,207.65,11.26
2021-03-30 10:02:01,ETH,S223,de075777,-0.03256134,25909.98,843.66,892.02,48.35
2021-03-30 10:02:48,ETH,S224,de075777,-0.05985866,25909.98,1550.94,1644.92,93.98
2021-03-30 10:02:48,ETH,S224,52bc8122,-0.10000000,25600.00,2560.00,2748.00,188.00
2021-03-30 10:02:48,ETH,S224,5267a453,-0.03952500,25299.94,999.98,1086.15,86.17
2021-03-30 10:02:48,ETH,S224,dfdaf4be,-0.00061634,24960.00,15.38,16.94,1.55
2021-03-30 10:02:54,XBT,S225,96af638c,-0.00206032,801000.00,1650.32,1817.20,166.89
2021-03-30 10:02:54,XBT,S225,e12edbda,-0.00493968,781000.00,3857.89,4356.80,498.91
2021-03-30 19:40:57,ETH,S226,dfdaf4be,-0.19938366,24960.00,4976.62,5539.87,563.26
2021-03-30 19:40:57,ETH,S226,6281d28e,-0.00061634,25280.00,15.58,17.13,1.54
2021-03-31 06:07:29,XBT,S227,e12edbda,-0.00006032,781000.00,47.11,53.81,6.70
2021-03-31 06:07:29,XBT,S227,b84ba182,-0.00393968,786000.00,3096.59,3514.19,417.61
2021-03-31 07:00:46,ETH,S228,6281d28e,-0.01767900,25280.00,446.93,494.99,48.06
2021-03-31 07:00:47,ETH,S229,6281d28e,-0.01767900,25280.00,446.93,494.99,48.06
2021-03-31 07:00:47,ETH,S230,6281d28e,-0.08017100,25280.00,2026.72,2244.70,217.98
2021-03-31 07:00:49,ETH,S231,6281d28e,-0.08029300,25280.00,2029.81,2248.12,218.31
2021-03-31 07:00:49,ETH,S232,6281d28e,-0.00356166,25280.00,90.04,99.71,9.68
2021-03-31 07:00:49,ETH,S232,4ade0990,-0.00061634,24460.00,15.08,17.26,2.18
2021-03-31 07:07:53,XRP,S233,56a6cd56,-38.00000000,8.24,313.12,326.42,13.30
2021-03-31 07:08:20,XRP,S234,56a6cd56,-11.00000000,8.24,90.64,94.49,3.85
2021-03-31 07:08:41,XRP,S235,56a6cd56,-4.62900000,8.24,38.14,39.76,1.62
2021-03-31 07:08:41,XRP,S235,54b400ba,-24.37100000,8.24,200.82,209.35,8.53
2021-03-31 07:08:50,XRP,S236,54b400ba,-221.62900000,8.24,1826.22,1903.79,77.57
2021-03-31 07:08:50,XRP,S236,a118ac3d,-100.37100000,8.11,814.01,862.19,48.18
2021-03-31 18:35:34,ETH,S237,4ade0990,-0.19938366,24460.00,4876.92,5638.17,761.25
2021-03-31 18:35:34,ETH,S237,9989d8af,-0.00061634,23970.00,14.77,17.43,2.66
2021-03-31 20:28:51,ETH,S238,9989d8af,-0.05000000,23970.00,1198.50,1435.00,236.50
2021-03-31 20:57:10,ETH,S239,9989d8af,-0.01026800,23970.00,246.12,296.74,50.62
2021-03-31 20:57:13,ETH,S240,9989d8af,-0.02923000,23970.00,700.64,844.74,144.10
2021-03-31 20:57:19,ETH,S241,9989d8af,-0.01050200,23970.00,251.73,303.50,51.77
2021-04-01 01:04:38,XRP,S242,a118ac3d,-99.62900000,8.11,807.99,854.82,46.83
2021-04-01 01:04:38,XRP,S242,c396bfc7,-128.37100000,8.33,1069.33,1101.42,32.09
2021-04-01 01:04:38,XRP,S243,c396bfc7,-171.62900000,8.33,1429.67,1472.58,42.91
2021-04-01 01:04:38,XRP,S243,d0b477cb,-100.37100000,8.23,826.05,861.18,35.13
2021-04-01 01:54:09,XRP,S244,d0b477cb,-124.00000000,8.23,1020.52,1077.56,57.04
2021-04-01 01:54:09,XRP,S245,d0b477cb,-175.62900000,8.23,1445.43,1526.22,80.79
2021-04-01 01:54:09,XRP,S245,e5e13f92,-0.37100000,8.33,3.09,3.22,0.13
2021-04-01 02:02:06,ETH,S246,9989d8af,-0.01764400,23970.00,422.93,513.44,90.51
2021-04-01 02:02:49,ETH,S247,9989d8af,-0.03235600,23970.00,775.57,941.55,165.98
2021-04-01 08:24:41,ETH,S248,9989d8af,-0.04938366,23970.00,1183.73,1449.41,265.68
2021-04-01 08:24:41,ETH,S248,968124b3,-0.00061634,25570.00,15.76,18.09,2.33
2021-04-01 18:48:51,ETH,S249,968124b3,-0.05000000,25570.00,1278.50,1477.50,199.00
2021-04-01 19:21:39,ETH,S250,968124b3,-0.05000000,25570.00,1278.50,1495.00,216.50
2021-04-02 07:37:50,XRP,S251,e5e13f92,-162.00000000,8.33,1349.46,1406.16,56.70
2021-04-02 07:37:56,XRP,S252,e5e13f92,-65.00000000,8.33,541.45,564.20,22.75
2021-04-02 07:37:57,XRP,S253,e5e13f92,-65.00000000,8.33,541.45,564.20,22.75
2021-04-02 07:37:58,XRP,S254,e5e13f92,-8.00000000,8.33,66.64,69.44,2.80
2021-04-02 14:54:15,ETH,S255,968124b3,-0.09928400,25570.00,2538.69,3067.87,529.18
2021-04-02 16:18:03,XRP,S256,e5e13f92,-199.62900000,8.33,1662.91,1758.73,95.82
2021-04-02 16:18:03,XRP,S256,c8bf7460,-0.37100000,8.42,3.12,3.27,0.14
2021-04-02 16:29:42,XRP,S257,c8bf7460,-100.00000000,8.42,842.00,891.00,49.00
2021-04-02 20:54:49,XRP,S258,c8bf7460,-100.00000000,8.42,842.00,901.00,59.00
2021-04-03 00:02:15,XRP,S259,c8bf7460,-99.00000000,8.42,833.58,901.89,68.31
2021-04-03 11:27:20,XRP,S260,c8bf7460,-0.62900000,8.42,5.30,6.00,0.70
2021-04-03 11:27:20,XRP,S260,d00b3fe6,-199.37100000,9.47,1888.04,1902.00,13.96
2021-04-04 17:36:37,XRP,S261,d00b3fe6,-0.62900000,9.47,5.96,5.84,-0.11
2021-04-04 17:36:37,XRP,S261,24f2c9bd,-199.37100000,9.27,1848.17,1852.16,3.99
2021-04-05 01:58:17,XRP,S262,24f2c9bd,-0.62900000,9.27,5.83,6.13,0.30
2021-04-05 01:58:17,XRP,S262,731e43a7,-199.37100000,9.26,1846.18,1943.87,97.69
2021-04-05 05:03:38,XRP,S263,731e43a7,-100.62900000,9.26,931.82,1078.74,146.92
2021-04-05 05:03:38,XRP,S263,0ab28d24,-199.37100000,9.02,1798.33,2137.26,338.93
2021-04-05 05:03:38,XRP,S264,0ab28d24,-0.30000000,9.02,2.71,3.22,0.51
2021-04-05 07:57:13,XRP,S265,0ab28d24,-0.32900000,9.02,2.97,3.46,0.49
2021-04-05 07:57:13,XRP,S265,1d505af1,-23.67100000,10.20,241.44,248.78,7.34
2021-04-05 07:57:14,XRP,S266,1d505af1,-276.00000000,10.20,2815.20,2900.76,85.56
2021-04-10 04:21:07,XBT,S267,b84ba182,-0.00106032,786000.00,833.41,953.23,119.82
2021-04-10 04:21:07,XBT,S267,ff78e724,-0.00193968,818000.00,1586.66,1743.77,157.11
2021-04-13 09:04:02,XBT,S268,ff78e724,-0.00000100,818000.00,0.82,0.94,0.12
2021-04-13 09:05:51,XRP,S269,1d505af1,-0.04100000,10.20,0.42,0.99,0.57
2021-04-13 09:08:28,ETH,S270,968124b3,-0.00003000,25570.00,0.77,0.99,0.22
2021-04-13 11:59:02,XRP,S271,1d505af1,-0.03800000,10.20,0.39,0.98,0.59
2021-04-13 12:00:31,XRP,S272,1d505af1,-0.25000000,10.20,2.55,6.50,3.95
2021-04-13 12:00:31,XRP,S272,bccfc08f,-37.75000000,13.44,507.36,981.88,474.52
2021-04-13 12:00:31,XRP,S273,bccfc08f,-0.03800000,13.44,0.51,0.98,0.47
2021-04-14 14:18:28,XRP,S274,bccfc08f,-0.04300000,13.44,0.58,1.01,0.43
2021-04-16 15:14:14,XBT,S275,ff78e724,-0.00805932,818000.00,6592.52,7380.34,787.81
2021-04-16 15:14:14,XBT,S275,80d6dc8d,-0.00194068,838000.00,1626.29,1777.18,150.89
2021-04-16 15:14:14,XBT,S276,80d6dc8d,-0.00020901,838000.00,175.15,191.40,16.25
2021-04-23 05:32:25,XRP,S277,bccfc08f,-0.13300000,13.44,1.79,1.98,0.19
2021-04-23 10:34:51,XRP,S278,bccfc08f,-150.00000000,13.44,2016.00,2467.50,451.50
2021-04-23 11:23:21,XRP,S279,bccfc08f,-5.00000000,13.44,67.20,85.35,18.15
2021-04-23 11:23:31,XRP,S280,bccfc08f,-7.00000000,13.44,94.08,119.49,25.41
2021-04-23 11:23:32,XRP,S281,bccfc08f,-100.03600000,13.44,1344.48,1707.61,363.13
2021-04-23 11:23:32,XRP,S281,ab96535e,-14.96400000,24.33,364.07,255.44,-108.64
2021-04-23 11:23:35,XRP,S282,ab96535e,-26.03600000,24.33,633.46,444.43,-189.02
2021-04-23 11:23:35,XRP,S282,42a81326,-38.00000000,26.08,991.04,648.66,-342.38
2021-04-23 11:23:35,XRP,S282,6cd21f87,-8.96400000,25.64,229.84,153.02,-76.82
2021-04-25 15:16:22,XRP,S283,6cd21f87,-31.03600000,25.64,795.76,524.20,-271.57
2021-04-25 15:16:22,XRP,S283,69d71eb7,-38.96400000,25.19,981.50,658.10,-323.40
2021-04-25 15:17:21,XRP,S284,69d71eb7,-1.03600000,25.19,26.10,17.50,-8.60
2021-04-25 15:17:21,XRP,S284,e6ff60f2,-42.00000000,24.71,1037.82,709.38,-328.44
2021-04-25 15:17:21,XRP,S284,ffef9b5c,-43.00000000,23.20,997.60,726.27,-271.33
2021-04-25 15:17:21,XRP,S284,9db4afce,-40.00000000,23.20,928.00,675.60,-252.40
2021-04-25 15:17:21,XRP,S284,2cda73c5,-3.96400000,23.01,91.21,66.95,-24.26
2021-04-26 03:36:40,XRP,S285,2cda73c5,-36.03600000,23.01,829.19,600.72,-228.47
2021-04-26 03:36:40,XRP,S285,7af6deef,-50.00000000,22.06,1103.00,833.50,-269.50
2021-04-26 03:36:40,XRP,S285,7ec9ec64,-113.96400000,21.90,2495.81,1899.78,-596.03
2021-04-26 03:42:21,XRP,S286,7ec9ec64,-81.00000000,21.90,1773.90,1349.46,-424.44
2021-04-26 03:42:21,XRP,S287,7ec9ec64,-5.03600000,21.90,110.29,84.05,-26.24
2021-04-26 03:42:21,XRP,S287,9bcbd2ea,-100.00000000,21.39,2139.00,1669.00,-470.00
2021-04-26 03:42:21,XRP,S287,57acbfa2,-13.96400000,20.31,283.61,233.06,-50.55
2021-04-26 03:42:21,XRP,S288,57acbfa2,-0.08100000,20.31,1.65,1.35,-0.30
2021-04-26 03:42:21,XRP,S289,57acbfa2,-0.11900000,20.31,2.42,1.98,-0.44
2021-04-26 03:46:22,XRP,S290,57acbfa2,-6.00000000,20.31,121.86,100.32,-21.54
2021-04-26 03:46:47,XRP,S291,57acbfa2,-4.83600000,20.31,98.22,80.86,-17.36
2021-04-26 03:46:47,XRP,S291,2d8befc8,-42.16400000,20.31,856.35,704.98,-151.37
2021-04-26 03:46:47,XRP,S292,2d8befc8,-47.00000000,20.31,954.57,785.84,-168.73
2021-04-26 03:46:48,XRP,S293,2d8befc8,-47.00000000,20.31,954.57,785.84,-168.73
2021-04-26 03:46:48,XRP,S294,2d8befc8,-47.00000000,20.31,954.57,785.84,-168.73
2021-04-26 03:46:49,XRP,S295,2d8befc8,-6.00000000,20.31,121.86,100.32,-21.54
2021-04-26 04:00:39,XBT,S296,80d6dc8d,-0.00150000,838000.00,1257.00,1176.00,-81.00
2021-04-26 04:22:09,ETH,S297,968124b3,-0.00006966,25570.00,1.78,2.55,0.77
2021-04-26 04:22:09,ETH,S297,b5a0c4de,-0.09993034,31200.00,3117.83,3657.95,540.12
2021-04-26 04:22:09,ETH,S298,b5a0c4de,-0.00006966,31200.00,2.17,2.55,0.38
2021-04-26 04:22:09,ETH,S298,12966f86,-0.00003034,30600.00,0.93,1.11,0.18
2021-04-26 06:42:08,XRP,S299,2d8befc8,-250.00000000,20.31,5077.50,4540.00,-537.50
2021-04-26 10:31:29,ETH,S300,12966f86,-0.00288900,30600.00,88.40,107.47,19.07
2021-04-26 10:32:10,ETH,S301,12966f86,-0.09708066,30600.00,2970.67,3611.39,640.72
2021-04-26 10:32:10,ETH,S301,a7a41448,-0.00003034,30050.00,0.91,1.13,0.22
2021-04-26 12:31:40,XRP,S302,2d8befc8,-35.83600000,20.31,727.83,674.08,-53.75
2021-04-26 12:31:40,XRP,S302,5a0a1844,-53.16400000,20.15,1071.25,1000.01,-71.24
2021-04-26 12:35:19,XRP,S303,5a0a1844,-161.00000000,20.15,3244.15,3028.41,-215.74
2021-04-26 18:47:25,XRP,S304,5a0a1844,-33.83600000,20.15,681.80,669.61,-12.18
2021-04-26 18:47:25,XRP,S304,e381c572,-52.00000000,20.15,1047.80,1029.08,-18.72
2021-04-26 18:47:25,XRP,S304,5ccd8987,-14.16400000,20.08,284.41,280.31,-4.11
2021-04-26 18:47:25,XRP,S305,5ccd8987,-0.10000000,20.08,2.01,1.97,-0.04
2021-04-27 01:49:19,XBT,S306,80d6dc8d,-0.00200000,838000.00,1676.00,1628.00,-48.00
2021-04-27 03:07:54,XRP,S307,5ccd8987,-82.00000000,20.08,1646.56,1724.46,77.90
2021-04-27 03:07:54,XRP,S308,5ccd8987,-0.08200000,20.08,1.65,1.72,0.07
2021-04-27 03:07:56,XRP,S309,5ccd8987,-3.65400000,20.08,73.37,76.84,3.47
2021-04-27 03:07:56,XRP,S309,33b88f33,-14.34600000,19.70,282.62,301.70,19.08
2021-04-28 01:59:12,ETH,S310,a7a41448,-0.09996966,30050.00,3004.09,3998.69,994.60
2021-04-28 01:59:12,ETH,S310,fa7dd1ce,-0.00003034,33300.81,1.01,1.21,0.20
2021-04-28 01:59:12,ETH,S311,fa7dd1ce,-0.00010000,33300.81,3.33,4.00,0.67
2021-04-29 06:47:43,XRP,S312,33b88f33,-5.00000000,19.70,98.50,102.80,4.30
2021-04-29 06:47:58,XRP,S313,33b88f33,-80.65400000,19.70,1588.88,1658.25,69.36
2021-04-29 06:47:58,XRP,S313,e2fbd7ff,-14.34600000,19.90,285.49,294.95,9.47
2021-04-29 12:29:38,ETH,S314,fa7dd1ce,-0.02989866,33300.81,995.65,1231.76,236.12
2021-04-29 12:29:38,ETH,S314,5ca02b4e,-0.02010134,33001.00,663.36,828.14,164.77
2021-04-30 04:48:24,XRP,S315,e2fbd7ff,-35.65400000,19.90,709.51,747.66,38.15
2021-04-30 04:48:24,XRP,S315,377d67de,-64.34600000,19.70,1267.62,1349.34,81.72
2021-04-30 04:55:32,XRP,S316,377d67de,-35.65400000,19.70,702.38,755.15,52.77
2021-04-30 04:55:32,XRP,S316,2e30e81e,-26.00000000,19.71,512.46,550.68,38.22
2021-04-30 04:55:32,XRP,S316,0f8eb60b,-26.00000000,19.71,512.46,550.68,38.22
2021-04-30 04:55:32,XRP,S316,08c3012a,-12.34600000,19.71,243.34,261.49,18.15
2021-04-30 05:15:16,XRP,S317,08c3012a,-35.65400000,19.71,702.74,764.07,61.32
2021-04-30 05:15:16,XRP,S317,6fd1acb4,-50.00000000,19.50,975.00,1071.50,96.50
2021-04-30 05:15:16,XRP,S317,d00a9228,-14.34600000,19.30,276.88,307.43,30.56
2021-04-30 05:31:46,XRP,S318,d00a9228,-35.65400000,19.30,688.12,802.93,114.81
2021-04-30 05:31:46,XRP,S318,ed79f25d,-100.00000000,19.89,1989.00,2252.00,263.00
2021-04-30 05:31:46,XRP,S318,fe4402c4,-50.00000000,19.51,975.50,1126.00,150.50
2021-04-30 05:31:46,XRP,S318,d013ea10,-64.34600000,19.29,1241.23,1449.07,207.84
2021-04-30 05:51:50,ETH,S319,5ca02b4e,-0.05000000,33001.00,1650.05,2057.95,407.90
2021-04-30 06:43:47,XRP,S320,d013ea10,-35.65400000,19.29,687.77,826.82,139.05
2021-04-30 06:43:47,XRP,S320,f6f4a007,-50.00000000,19.22,961.00,1159.50,198.50
2021-04-30 06:43:47,XRP,S320,4bb5ef7d,-50.00000000,19.10,955.00,1159.50,204.50
2021-04-30 06:43:47,XRP,S320,34d98ab1,-14.34600000,19.01,272.72,332.68,59.97
2021-04-30 12:08:05,XRP,S321,34d98ab1,-21.00000000,19.01,399.21,501.48,102.27
2021-04-30 12:08:06,XRP,S322,34d98ab1,-14.65400000,19.01,278.57,349.94,71.36
2021-04-30 12:08:06,XRP,S322,d9261b02,-6.34600000,18.85,119.62,151.54,31.92
2021-04-30 12:08:07,XRP,S323,d9261b02,-21.00000000,18.85,395.85,501.48,105.63
2021-04-30 12:08:08,XRP,S324,d9261b02,-21.00000000,18.85,395.85,501.48,105.63
2021-04-30 12:08:09,XRP,S325,d9261b02,-21.00000000,18.85,395.85,501.48,105.63
2021-04-30 12:08:10,XRP,S326,d9261b02,-21.00000000,18.85,395.85,501.48,105.63
2021-04-30 12:08:11,XRP,S327,d9261b02,-9.65400000,18.85,181.98,230.54,48.56
2021-04-30 12:08:11,XRP,S327,6021ab19,-11.34600000,18.50,209.90,270.94,61.04
2021-04-30 12:08:12,XRP,S328,6021ab19,-3.00000000,18.50,55.50,71.64,16.14
2021-04-30 20:19:26,XBT,S329,80d6dc8d,-0.00150000,838000.00,1257.00,1269.23,12.23
2021-05-01 00:03:33,XRP,S330,6021ab19,-150.00000000,18.50,2775.00,3576.00,801.00
2021-05-01 00:19:39,XBT,S331,80d6dc8d,-0.00050000,838000.00,419.00,429.50,10.50
2021-05-01 00:20:35,XBT,S332,80d6dc8d,-0.00100000,838000.00,838.00,859.00,21.00
2021-05-01 05:33:49,ETH,S333,5ca02b4e,-0.05000000,33001.00,1650.05,2121.65,471.60
2021-05-01 17:47:04,ETH,S334,5ca02b4e,-0.05000000,33001.00,1650.05,2185.30,535.25
2021-05-01 21:42:52,XRP,S335,6021ab19,-85.65400000,18.50,1584.60,2097.67,513.07
2021-05-01 21:42:52,XRP,S335,9d76c141,-8.34600000,18.01,150.31,204.39,54.08
2021-05-01 21:43:00,XRP,S336,9d76c141,-156.00000000,18.01,2809.56,3820.44,1010.88
2021-05-02 08:18:10,ETH,S337,5ca02b4e,-0.02989866,33001.00,986.69,1279.87,293.19
2021-05-02 08:18:10,ETH,S337,bee14b24,-0.02010134,32968.91,662.72,860.48,197.76
2021-05-02 10:10:55,ETH,S338,bee14b24,-0.00694700,32968.91,229.04,299.96,70.92
2021-05-02 10:11:05,ETH,S339,bee14b24,-0.00328266,32968.91,108.23,141.74,33.52
2021-05-02 10:11:05,ETH,S339,c07c892f,-0.03035834,32100.00,974.50,1310.84,336.34
2021-05-02 10:11:16,ETH,S340,c07c892f,-0.00226500,32100.00,72.71,97.80,25.09
2021-05-02 10:11:27,ETH,S341,c07c892f,-0.03622500,32100.00,1162.82,1564.15,401.33
2021-05-02 10:11:34,ETH,S342,c07c892f,-0.02092200,32100.00,671.60,903.39,231.79
2021-05-03 03:27:20,ETH,S343,c07c892f,-0.01022966,32100.00,328.37,460.28,131.91
2021-05-03 03:27:20,ETH,S343,d27319af,-0.03977034,31500.00,1252.77,1789.47,536.70
2021-05-03 05:12:17,ETH,S344,d27319af,-0.06022966,31500.00,1897.23,2791.28,894.05
2021-05-03 05:12:17,ETH,S344,2244ccc9,-0.03977034,39962.00,1589.30,1843.12,253.81
2021-05-03 05:12:18,ETH,S345,2244ccc9,-0.01022966,39962.00,408.80,488.30,79.50
2021-05-03 05:12:18,ETH,S345,aa42af33,-0.08977034,41520.00,3727.26,4285.10,557.83
2021-05-03 05:30:35,XRP,S346,9d76c141,-85.65400000,18.01,1542.63,2054.84,512.21
2021-05-03 05:30:35,XRP,S346,64a4feac,-64.34600000,18.51,1191.04,1543.66,352.62
2021-05-03 18:26:42,ETH,S347,aa42af33,-0.01022966,41520.00,424.74,502.95,78.21
2021-05-03 18:26:42,ETH,S347,f1fe89c9,-0.04999934,41161.00,2058.02,2458.26,400.24
2021-05-06 00:00:40,XRP,S348,64a4feac,-100.00000000,18.51,1851.00,2380.00,529.00
2021-05-06 00:45:48,XRP,S349,64a4feac,-85.65400000,18.51,1585.46,2097.67,512.21
2021-05-06 00:45:48,XRP,S349,60ac6a50,-17.00000000,17.51,297.67,416.33,118.66
2021-05-06 00:45:48,XRP,S349,67d50fa0,-47.34600000,17.51,829.03,1159.50,330.48
2021-05-06 00:58:46,XRP,S350,67d50fa0,-150.00000000,17.51,2626.50,3709.50,1083.00
2021-05-06 01:03:31,XRP,S351,67d50fa0,-35.65400000,17.51,624.30,890.64,266.34
2021-05-06 01:03:31,XRP,S351,9ba69041,-114.34600000,17.01,1945.03,2856.36,911.34
2021-05-06 01:08:25,XRP,S352,9ba69041,-135.65400000,17.01,2307.47,3421.19,1113.72
2021-05-06 01:08:25,XRP,S352,b94b89bf,-64.34600000,16.51,1062.35,1622.81,560.45
2021-05-06 14:31:25,XRP,S353,b94b89bf,-68.65400000,16.51,1133.48,1712.23,578.75
2021-05-06 14:31:25,XRP,S353,8f4678ce,-60.34600000,16.51,996.31,1505.03,508.72
2021-05-06 14:31:26,XRP,S354,8f4678ce,-21.00000000,16.51,346.71,523.74,177.03
2021-05-08 08:03:24,XBT,S355,80d6dc8d,-0.00135031,838000.00,1131.56,1159.78,28.22
2021-05-08 08:03:24,XBT,S355,5ea34d54,-0.00300000,875000.00,2625.00,2576.70,-48.30
2021-05-08 08:03:24,XBT,S355,0d7f01ae,-0.00064969,865000.00,561.98,558.02,-3.96
2021-05-08 20:04:04,XBT,S356,0d7f01ae,-0.00142500,865000.00,1232.63,1228.92,-3.71
2021-05-08 20:04:05,XBT,S357,0d7f01ae,-0.00000142,865000.00,1.23,1.22,-0.01
2021-05-08 20:05:49,XBT,S358,0d7f01ae,-0.00057500,865000.00,497.38,495.88,-1.50
2021-05-08 20:26:43,XBT,S359,0d7f01ae,-0.00200000,865000.00,1730.00,1734.00,4.00
2021-05-09 04:37:53,XRP,S360,8f4678ce,-35.65400000,16.51,588.65,780.47,191.82
2021-05-09 04:37:53,XRP,S360,53fbe2fb,-64.34600000,16.01,1030.18,1408.53,378.35
2021-05-09 04:37:53,XRP,S361,53fbe2fb,-0.10000000,16.01,1.60,2.18,0.58
2021-05-09 21:46:31,XBT,S362,0d7f01ae,-0.00034889,865000.00,301.79,296.91,-4.88
2021-05-09 21:46:31,XBT,S362,d3e5d52c,-0.00265111,856000.00,2269.35,2256.09,-13.26
2021-05-10 04:06:08,XBT,S363,d3e5d52c,-0.00200000,856000.00,1712.00,1734.00,22.00
2021-05-10 05:12:24,XRP,S364,53fbe2fb,-185.55400000,16.01,2970.72,4317.84,1347.12
2021-05-10 05:12:24,XRP,S364,5fe0fc6d,-14.44600000,15.51,224.06,336.16,112.10
2021-05-10 06:03:22,ETH,S365,f1fe89c9,-6.6E-7,41161.00,0.03,0.04,0.01
2021-05-10 06:03:22,ETH,S365,392424c1,-0.00001934,45601.74,0.88,1.15,0.27
2021-05-10 07:34:52,XRP,S366,5fe0fc6d,-185.55400000,15.51,2877.94,4327.12,1449.18
2021-05-10 07:34:52,XRP,S366,4c71ab3c,-14.44600000,14.95,215.97,336.88,120.91
2021-05-10 07:49:47,XRP,S367,4c71ab3c,-118.55400000,14.95,1772.38,2796.69,1024.31
2021-05-10 07:49:47,XRP,S367,c2cfde34,-81.44600000,15.36,1251.01,1921.31,670.30
2021-05-10 09:11:25,ETH,S368,392424c1,-0.00001551,45601.74,0.71,0.93,0.22
2021-05-10 09:11:25,ETH,S369,392424c1,-0.00000449,45601.74,0.20,0.27,0.07
2021-05-11 00:32:41,ETH,S370,392424c1,-0.01697147,45601.74,773.93,1015.87,241.94
2021-05-11 00:32:41,ETH,S371,392424c1,-0.01691000,45601.74,771.13,1012.19,241.06
2021-05-11 16:09:57,XRP,S372,c2cfde34,-118.55400000,15.36,1820.99,2567.88,746.89
2021-05-11 16:09:57,XRP,S372,d1e55435,-81.44600000,15.20,1237.98,1764.12,526.14
2021-05-12 03:43:35,XBT,S373,d3e5d52c,-0.00300000,856000.00,2568.00,2523.00,-45.00
2021-05-12 19:37:54,ETH,S374,392424c1,-0.00005000,45601.74,2.28,2.98,0.70
2021-05-13 09:33:39,XRP,S375,d1e55435,-0.15000000,15.20,2.28,2.85,0.57
2021-05-15 02:36:32,XRP,S376,d1e55435,-118.40400000,15.20,1799.74,2480.56,680.82
2021-05-15 02:36:32,XRP,S376,f942c7f6,-81.59600000,15.05,1228.02,1709.44,481.42
2021-05-15 14:31:42,XRP,S377,f942c7f6,-94.00000000,15.05,1414.70,1950.50,535.80
2021-05-15 14:31:44,XRP,S378,f942c7f6,-6.00000000,15.05,90.30,124.50,34.20
2021-05-15 14:33:00,XRP,S379,f942c7f6,-18.40400000,15.05,276.98,385.56,108.58
2021-05-15 14:33:00,XRP,S379,6f9295aa,-181.59600000,14.81,2689.44,3804.44,1115.00
2021-05-15 14:33:00,XRP,S380,6f9295aa,-18.40400000,14.81,272.56,385.56,113.00
2021-05-15 14:33:00,XRP,S380,ebd9f69f,-100.00000000,19.78,1978.00,2095.00,117.00
2021-05-15 14:33:00,XRP,S380,7617ae5e,-81.59600000,22.93,1871.00,1709.44,-161.56
