Sales for FY,2021
Date,Currency,Trans Ref,Lot Ref,Qty Sold,Unit Cost (ZAR),Total Cost (ZAR),Proceeds (ZAR),Profit (ZAR)
2021-01-25 12:48:35,XBT,S010,3dc5dc9d,-0.00370300,540000.00,1999.62,1995.92,-3.70
2021-01-25 12:48:35,XBT,S010,08555a01,-0.00121346,534998.22,649.20,654.05,4.86
2021-01-28 05:09:32,XBT,S011,08555a01,-0.00158954,534998.22,850.40,791.43,-58.97
2021-01-28 05:09:32,XBT,S011,d36ee76a,-0.00471600,530000.00,2499.48,2348.10,-151.38
2021-01-28 05:09:32,XBT,S011,a97d1ceb,-0.00476100,524998.95,2499.52,2370.50,-129.02
2021-01-28 05:09:32,XBT,S011,a2d39898,-0.00192300,520000.00,999.96,957.46,-42.50
2021-01-28 05:09:32,XBT,S011,8b0684da,-0.00194200,515000.00,1000.13,966.92,-33.21
2021-01-28 05:09:32,XBT,S011,9549ea93,-0.00294100,510000.00,1499.91,1464.32,-35.59
2021-01-28 05:09:32,XBT,S011,cf73717d,-0.00300000,500000.00,1500.00,1493.70,-6.30
2021-01-28 05:09:32,XBT,S011,701b13e6,-0.00600000,500000.00,3000.00,2987.40,-12.60
2021-01-28 05:09:32,XBT,S011,8e1350f3,-0.00998000,501000.00,4999.98,4969.04,-30.94
2021-01-28 05:09:32,XBT,S011,91806478,-0.00814600,490999.26,3999.68,4055.89,56.21
2021-01-28 05:09:32,XBT,S011,579c2157,-0.00831600,480999.28,3999.99,4140.54,140.55
2021-01-28 05:09:32,XBT,S011,cbfadebe,-0.01368546,480999.52,6582.70,6813.99,231.29
2021-01-28 06:25:43,ETH,S012,04ce126a,-0.00001966,14199.94,0.28,0.41,0.13
2021-01-28 06:25:43,ETH,S012,c69c7308,-0.14691400,20419.97,2999.98,3085.04,85.06
2021-01-28 06:25:43,ETH,S012,1668a76d,-0.20000000,20012.00,4002.40,4199.80,197.40
2021-01-28 06:25:43,ETH,S012,92a9698c,-0.12925034,19611.00,2534.73,2714.13,179.40
2021-01-28 06:26:40,ETH,S013,92a9698c,-0.09074900,19611.00,1779.68,1905.36,125.68
2021-01-28 22:15:57,XBT,S014,cbfadebe,-0.00083154,480999.52,399.97,425.75,25.78
2021-01-28 22:15:57,XBT,S014,96b1c5a2,-0.00849200,470999.76,3999.73,4347.90,348.17
2021-01-28 22:15:57,XBT,S014,dd1f1f27,-0.00067646,460999.31,311.85,346.35,34.50
2021-01-29 08:54:45,XBT,S015,dd1f1f27,-0.00799954,460999.31,3687.78,4288.31,600.52
2021-01-29 08:54:45,XBT,S015,030647e5,-0.00198046,450998.99,893.19,1061.66,168.48
2021-01-29 08:58:12,XBT,S016,030647e5,-0.00688854,450998.99,3106.72,3706.03,599.31
2021-01-29 08:58:12,XBT,S016,a924a2f1,-0.00998000,501000.00,4999.98,5369.24,369.26
2021-01-29 08:58:12,XBT,S016,7d9c3c56,-0.00198900,493499.25,981.57,1070.08,88.51
2021-01-29 08:58:12,XBT,S016,e410a5ed,-0.00434746,493499.15,2145.47,2338.93,193.47
2021-01-29 09:02:47,XBT,S017,e410a5ed,-0.00566354,493499.15,2794.95,3109.28,314.33
2021-01-29 09:02:47,XBT,S017,83955adc,-0.00162146,488565.00,792.19,890.18,97.99
2021-01-29 09:23:18,XBT,S018,83955adc,-0.00105500,488565.00,515.44,589.74,74.30
2021-01-29 09:23:32,XBT,S019,83955adc,-0.00610000,488565.00,2980.25,3409.90,429.65
2021-01-29 09:28:49,XBT,S020,83955adc,-0.00322354,488565.00,1574.91,1834.19,259.28
2021-01-29 09:28:49,XBT,S020,890f92c9,-0.00100000,488560.00,488.56,569.00,80.44
2021-01-29 09:28:49,XBT,S020,bce696a4,-0.00104846,483678.84,507.12,596.57,89.45
2021-01-29 11:40:50,XBT,S021,bce696a4,-0.00669200,483678.84,3236.78,3779.27,542.49
2021-01-29 11:40:50,XBT,S022,bce696a4,-0.00000600,483678.84,2.90,3.38,0.48
2021-01-29 12:59:19,XBT,S023,bce696a4,-0.00430354,483678.84,2081.53,2483.14,401.60
2021-01-29 12:59:19,XBT,S023,19c5d328,-0.00101346,483676.92,490.19,584.76,94.58
2021-01-29 13:49:58,XBT,S024,19c5d328,-0.00093654,483676.92,452.98,542.26,89.27
2021-01-29 13:49:58,XBT,S024,5e2b3c6d,-0.00597146,478842.31,2859.39,3457.47,598.09
2021-01-30 10:39:18,XRP,S025,0237ff1f,-3.00000000,4.00,12.00,14.94,2.94
2021-01-30 10:39:20,XRP,S026,0237ff1f,-101.00000000,4.00,404.00,502.98,98.98
2021-01-30 10:39:20,XRP,S027,0237ff1f,-99.00000000,4.00,396.00,493.02,97.02
2021-01-30 10:39:22,XRP,S028,0237ff1f,-20.00000000,4.00,80.00,99.60,19.60
2021-01-30 10:39:22,XRP,S029,0237ff1f,-99.00000000,4.00,396.00,493.02,97.02
2021-01-30 10:39:26,XRP,S030,0237ff1f,-104.00000000,4.00,416.00,517.92,101.92
2021-01-30 10:39:27,XRP,S031,0237ff1f,-128.00000000,4.00,512.00,637.44,125.44
2021-01-30 10:39:27,XRP,S031,b2bc8fa6,-696.00000000,4.00,2784.00,3466.08,682.08
2021-02-01 09:00:19,XBT,S032,5e2b3c6d,-0.00702854,478842.31,3365.56,3766.59,401.03
2021-02-01 09:00:19,XBT,S032,780fa87b,-0.00297146,471660.00,1401.52,1592.41,190.89
2021-02-01 09:07:16,XBT,S033,780fa87b,-0.01000000,471660.00,4716.60,5410.00,693.40
2021-02-01 10:30:54,XBT,S034,780fa87b,-0.00202854,471660.00,956.78,1093.38,136.60
2021-02-01 10:30:54,XBT,S034,06aa0fd4,-0.00797146,492822.00,3928.51,4296.62,368.11
2021-02-02 00:15:32,ETH,S035,92a9698c,-6.6E-7,19611.00,0.01,0.01,0.00
2021-02-02 00:15:32,ETH,S035,36d8ebc8,-0.07732200,20149.89,1558.03,1681.75,123.72
2021-02-02 00:15:32,ETH,S035,7635f641,-0.12267734,20149.99,2471.95,2668.23,196.29
2021-02-02 09:07:28,XBT,S036,06aa0fd4,-0.00202854,492822.00,999.71,1102.56,102.85
2021-02-02 09:07:28,XBT,S036,65eed7d3,-0.00296646,490357.10,1454.62,1612.33,157.71
2021-02-02 09:07:28,XBT,S037,65eed7d3,-0.00000400,490357.10,1.96,2.17,0.21
2021-02-02 09:16:23,ETH,S038,7635f641,-6.6E-7,20149.99,0.01,0.01,0.00
2021-02-02 09:16:23,ETH,S038,ae323796,-0.09761334,20100.00,1962.03,2178.92,216.89
2021-02-02 09:16:36,ETH,S039,ae323796,-0.07950200,20100.00,1597.99,1774.64,176.65
2021-02-02 09:16:37,ETH,S040,ae323796,-0.02268400,20100.00,455.95,506.35,50.40
2021-02-02 09:19:43,XBT,S041,65eed7d3,-0.00450654,490357.10,2209.81,2478.58,268.77
2021-02-02 09:19:43,XBT,S041,aa875f4c,-0.00252300,490356.72,1237.17,1387.64,150.47
2021-02-02 09:19:43,XBT,S041,717c5c94,-0.00281346,532000.00,1496.76,1547.39,50.63
2021-02-02 09:19:43,XBT,S042,717c5c94,-0.00000900,532000.00,4.79,4.94,0.15
2021-02-02 09:28:10,XBT,S043,717c5c94,-0.00217754,532000.00,1158.45,1191.11,32.66
2021-02-02 09:28:10,XBT,S043,481cac38,-0.00500000,528000.00,2640.00,2735.00,95.00
2021-02-02 09:28:10,XBT,S043,ce521649,-0.00281346,525100.00,1477.35,1538.96,61.61
2021-02-02 09:28:10,XBT,S044,ce521649,-0.00000900,525100.00,4.73,4.92,0.19
2021-02-03 00:26:52,XBT,S045,ce521649,-0.00217754,525100.00,1143.43,1208.31,64.89
2021-02-03 00:26:52,XBT,S045,3b6695ab,-0.00623246,521000.00,3247.11,3458.39,211.27
2021-02-04 00:00:36,XBT,S046,3b6695ab,-0.00376754,521000.00,1962.89,2173.87,210.98
2021-02-04 00:00:36,XBT,S046,f30a85c1,-0.00500000,516000.00,2580.00,2885.00,305.00
2021-02-04 00:00:36,XBT,S046,56d57b24,-0.00623346,511000.00,3185.30,3596.70,411.41
2021-02-04 06:20:04,XBT,S047,56d57b24,-0.00376654,511000.00,1924.70,2199.66,274.96
2021-02-04 06:20:04,XBT,S047,7c5617f5,-0.00235146,506000.00,1189.84,1373.25,183.41
2021-02-04 06:44:04,XBT,S048,7c5617f5,-0.00764000,506000.00,3865.84,4499.96,634.12
2021-02-06 06:13:00,ETH,S049,ae323796,-0.00020066,20100.00,4.03,5.10,1.07
2021-02-06 06:13:00,ETH,S049,64b21861,-0.09979934,25650.00,2559.85,2537.40,-22.45
2021-02-06 06:13:00,ETH,S050,64b21861,-0.00010000,25650.00,2.57,2.53,-0.04
2021-02-06 06:19:23,ETH,S051,64b21861,-0.00010066,25650.00,2.58,2.57,-0.01
2021-02-06 06:19:23,ETH,S051,ef4eca27,-0.09989934,25300.00,2527.45,2547.53,20.08
2021-02-06 06:19:23,ETH,S052,ef4eca27,-0.00010000,25300.00,2.53,2.54,0.01
2021-02-09 06:32:20,XBT,S053,7c5617f5,-0.00000854,506000.00,4.32,6.16,1.84
2021-02-09 06:32:20,XBT,S053,d0d10841,-0.00000146,720102.00,1.05,1.05,0.00
2021-02-09 06:34:57,XBT,S054,d0d10841,-0.00600000,720102.00,4320.61,4308.08,-12.53
2021-02-09 06:34:57,XBT,S055,d0d10841,-0.00150000,720102.00,1080.15,1077.02,-3.13
2021-02-09 06:34:57,XBT,S056,d0d10841,-0.00000600,720102.00,4.32,4.31,-0.01
2021-02-09 06:34:57,XBT,S057,d0d10841,-0.00000100,720102.00,0.72,0.71,-0.01
2021-02-09 06:34:57,XBT,S058,d0d10841,-0.00248800,720102.00,1791.61,1786.39,-5.22
2021-02-09 06:34:57,XBT,S059,d0d10841,-0.00000200,720102.00,1.44,1.43,-0.01
2021-02-09 06:51:29,XBT,S060,d0d10841,-0.00000154,720102.00,1.11,1.12,0.01
2021-02-09 06:51:29,XBT,S060,d8253356,-0.00000846,729004.00,6.17,6.16,-0.01
2021-02-09 06:52:51,XBT,S061,d8253356,-0.00998100,729004.00,7276.19,7285.28,9.09
2021-02-09 06:52:51,XBT,S062,d8253356,-0.00000900,729004.00,6.56,6.56,-0.00
2021-02-09 06:57:35,XBT,S063,d8253356,-0.00000154,729004.00,1.12,1.13,0.01
2021-02-09 06:57:35,XBT,S063,ffa6f8e7,-0.00000346,736394.00,2.55,2.54,-0.01
2021-02-09 08:17:07,XBT,S064,ffa6f8e7,-0.00429000,736394.00,3159.13,3093.09,-66.04
2021-02-09 08:17:08,XBT,S065,ffa6f8e7,-0.00050000,736394.00,368.20,360.50,-7.70
2021-02-09 08:17:10,XBT,S066,ffa6f8e7,-0.00020100,736394.00,148.02,144.92,-3.10
2021-02-09 08:25:16,XBT,S067,ffa6f8e7,-0.00000554,736394.00,4.08,3.94,-0.14
2021-02-09 08:25:16,XBT,S067,85df450c,-0.00998946,730000.00,7292.31,7112.50,-179.81
2021-02-18 07:05:19,XRP,S068,ffd2f4c5,-0.11900000,8.39,1.00,0.99,-0.01
2021-02-20 04:03:31,XBT,S069,85df450c,-0.00001054,730000.00,7.69,8.83,1.14
2021-02-20 04:03:31,XBT,S069,240cd3d5,-0.00118246,722000.00,853.74,990.90,137.16
2021-02-20 04:03:31,XBT,S070,240cd3d5,-0.00000100,722000.00,0.72,0.83,0.11
2021-02-22 10:12:04,ETH,S071,ef4eca27,-6.6E-7,25300.00,0.02,0.02,0.00
2021-02-22 10:12:04,ETH,S071,cf7b915f,-0.00003534,25449.95,0.90,0.97,0.07
2021-02-22 14:19:45,XBT,S072,240cd3d5,-0.00000100,722000.00,0.72,0.75,0.03
2021-02-22 14:22:06,XBT,S073,240cd3d5,-0.00000100,722000.00,0.72,0.76,0.04
2021-02-23 05:33:49,ETH,S074,cf7b915f,-0.00008200,25449.95,2.09,1.97,-0.12
2021-02-28 19:07:32,XBT,S075,240cd3d5,-0.00000100,722000.00,0.72,0.68,-0.04

Balances at end of FY,2021
Currency,Balance Units,Balance Value (ZAR),Remaining Lots
BCH,0.01531969,100.00,385e07fc:0.01531969:6527.55
ETH,1.80412166,44196.32,cf7b915f:0.02087366:25449.95; 9a99282c:0.04709800:25449.91; 286f6d1a:0.03191100:25449.84; 068b3f2a:0.10000000:25501.00; 28bedb6b:0.10000000:25425.00; 41dc1e26:0.10000000:24950.00; caa4c0f5:0.10000000:24601.00; dfbf52e2:0.10000000:25715.00; 6d2fba2f:0.03266000:29239.74; 13766b4a:0.03454200:28949.97; 6bec0869:0.03489100:28659.83; 45fb9711:0.03603400:27750.74; 01bdd2de:0.03649600:27399.99; ad45188b:0.03724100:26851.86; 08aee054:0.03800100:26314.83; 7179c336:0.03841700:26029.88; 1fcb23ee:0.10000000:24005.00; 99361d0a:0.10000000:23600.00; 308e3006:0.10000000:23200.00; fcea8af6:0.04049400:24694.77; ec400593:0.04132000:24200.87; cf4300b7:0.04216300:23716.77; ca328fde:0.08285000:24139.89; d90fe77b:0.04302500:23241.84; 5ce31867:0.02172100:23008.61; 3bf9d594:0.00000900:22222.22; 89a9ec0b:0.04390300:22776.80; 021e4f88:0.02207500:22649.60; fac0921d:0.04433600:22554.81; 050f28a9:0.04524200:22102.91; 328e4a2d:0.04587100:21799.83; 51a6f82b:0.04683800:21349.97; 805fd4c5:0.04780100:20919.86; 5b0c51a4:0.04830900:20699.87
XBT,0.06018854,43487.61,240cd3d5:0.00881354:722000.00; e299e6f8:0.00500000:701000.00; 73324cd4:0.00500000:691000.00; bede0364:0.00500000:685100.00; e96a293e:0.00500000:678100.00; cd7ece9f:0.00500000:671000.00; 1e2d9f87:0.00050000:840520.00; c18ce7d3:0.00050000:840520.00; 1bfd6532:0.00018900:840529.10; d67b6f91:0.00117600:849906.46; 7026b4da:0.00119500:836794.98; c8b5680f:0.00120600:828996.68; 450b4d6b:0.00121800:820993.43; c4865965:0.00249600:800997.60; 18bfe851:0.00126200:791996.83; 303bc9a5:0.00132400:755128.40; fe3929c3:0.00130500:766000.00; 54a9cccb:0.00133100:750999.25; 00af6cd7:0.00134500:742996.28; f5d6f54f:0.00135300:738994.83; 738903f5:0.00135500:737992.62; 481c1786:0.00138500:722000.00; c0f9beaa:0.00141400:706994.34; f91c0fb9:0.00143800:695000.00; cf9d56b4:0.00145500:686996.56; 63c804f8:0.00146800:680994.55; 9fde97ed:0.00146000:684479.45
XRP,2539.88100000,18926.51,ffd2f4c5:118.88100000:8.39; 97ea152c:120.00000000:8.28; b2970fe4:122.00000000:8.19; 29935c61:123.00000000:8.09; 876ae495:124.00000000:8.01; 061ba263:114.00000000:7.91; 0be69527:12.00000000:7.91; 0a6d68d7:123.00000000:8.11; 35e98343:128.00000000:7.81; ae26b7e7:129.00000000:7.75; 3a6dc189:130.00000000:7.65; 1f959b79:12.00000000:7.55; bbcc07e2:120.00000000:7.55; 710d8021:134.00000000:7.45; 5eaa36d3:137.00000000:7.25; 3a5d68b1:141.00000000:7.05; 9e2ffbaf:144.00000000:6.90; bc774af1:147.00000000:6.78; 9fc50866:150.00000000:6.64; 3ed47fb9:153.00000000:6.51; dbbe613a:158.00000000:6.30
